name,pd_notation
12n_0528_0,"[[17, 24, 18, 1], [2, 6, 3, 5], [4, 11, 5, 12], [19, 6, 20, 7], [1, 8, 2, 9], [15, 10, 16, 11], [12, 3, 13, 4], [23, 14, 24, 15], [9, 16, 10, 17], [21, 18, 22, 19], [7, 20, 8, 21], [13, 22, 14, 23]]"
12n_0528_1,"[[13, 22, 14, 23], [17, 24, 18, 1], [2, 6, 3, 5], [4, 11, 5, 12], [19, 6, 20, 7], [1, 8, 2, 9], [15, 10, 16, 11], [12, 3, 13, 4], [23, 14, 24, 15], [9, 16, 10, 17], [21, 18, 22, 19], [7, 20, 8, 21]]"
12n_0528_2,"[[7, 20, 8, 21], [13, 22, 14, 23], [17, 24, 18, 1], [2, 6, 3, 5], [4, 11, 5, 12], [19, 6, 20, 7], [1, 8, 2, 9], [15, 10, 16, 11], [12, 3, 13, 4], [23, 14, 24, 15], [9, 16, 10, 17], [21, 18, 22, 19]]"
12n_0528_3,"[[21, 18, 22, 19], [7, 20, 8, 21], [13, 22, 14, 23], [17, 24, 18, 1], [2, 6, 3, 5], [4, 11, 5, 12], [19, 6, 20, 7], [1, 8, 2, 9], [15, 10, 16, 11], [12, 3, 13, 4], [23, 14, 24, 15], [9, 16, 10, 17]]"
12n_0528_4,"[[9, 16, 10, 17], [21, 18, 22, 19], [7, 20, 8, 21], [13, 22, 14, 23], [17, 24, 18, 1], [2, 6, 3, 5], [4, 11, 5, 12], [19, 6, 20, 7], [1, 8, 2, 9], [15, 10, 16, 11], [12, 3, 13, 4], [23, 14, 24, 15]]"
12n_0528_5,"[[23, 14, 24, 15], [9, 16, 10, 17], [21, 18, 22, 19], [7, 20, 8, 21], [13, 22, 14, 23], [17, 24, 18, 1], [2, 6, 3, 5], [4, 11, 5, 12], [19, 6, 20, 7], [1, 8, 2, 9], [15, 10, 16, 11], [12, 3, 13, 4]]"
12n_0528_6,"[[12, 3, 13, 4], [23, 14, 24, 15], [9, 16, 10, 17], [21, 18, 22, 19], [7, 20, 8, 21], [13, 22, 14, 23], [17, 24, 18, 1], [2, 6, 3, 5], [4, 11, 5, 12], [19, 6, 20, 7], [1, 8, 2, 9], [15, 10, 16, 11]]"
12n_0528_7,"[[15, 10, 16, 11], [12, 3, 13, 4], [23, 14, 24, 15], [9, 16, 10, 17], [21, 18, 22, 19], [7, 20, 8, 21], [13, 22, 14, 23], [17, 24, 18, 1], [2, 6, 3, 5], [4, 11, 5, 12], [19, 6, 20, 7], [1, 8, 2, 9]]"
12n_0528_8,"[[1, 8, 2, 9], [15, 10, 16, 11], [12, 3, 13, 4], [23, 14, 24, 15], [9, 16, 10, 17], [21, 18, 22, 19], [7, 20, 8, 21], [13, 22, 14, 23], [17, 24, 18, 1], [2, 6, 3, 5], [4, 11, 5, 12], [19, 6, 20, 7]]"
12n_0528_9,"[[19, 6, 20, 7], [1, 8, 2, 9], [15, 10, 16, 11], [12, 3, 13, 4], [23, 14, 24, 15], [9, 16, 10, 17], [21, 18, 22, 19], [7, 20, 8, 21], [13, 22, 14, 23], [17, 24, 18, 1], [2, 6, 3, 5], [4, 11, 5, 12]]"
12n_0528_10,"[[4, 11, 5, 12], [19, 6, 20, 7], [1, 8, 2, 9], [15, 10, 16, 11], [12, 3, 13, 4], [23, 14, 24, 15], [9, 16, 10, 17], [21, 18, 22, 19], [7, 20, 8, 21], [13, 22, 14, 23], [17, 24, 18, 1], [2, 6, 3, 5]]"
12n_0528_11,"[[2, 6, 3, 5], [4, 11, 5, 12], [19, 6, 20, 7], [1, 8, 2, 9], [15, 10, 16, 11], [12, 3, 13, 4], [23, 14, 24, 15], [9, 16, 10, 17], [21, 18, 22, 19], [7, 20, 8, 21], [13, 22, 14, 23], [17, 24, 18, 1]]"
12n_0528_12,"[[18, 1, 19, 2], [3, 7, 4, 6], [5, 12, 6, 13], [20, 7, 21, 8], [2, 9, 3, 10], [16, 11, 17, 12], [13, 4, 14, 5], [24, 15, 1, 16], [10, 17, 11, 18], [22, 19, 23, 20], [8, 21, 9, 22], [14, 23, 15, 24]]"
12n_0528_13,"[[14, 23, 15, 24], [18, 1, 19, 2], [3, 7, 4, 6], [5, 12, 6, 13], [20, 7, 21, 8], [2, 9, 3, 10], [16, 11, 17, 12], [13, 4, 14, 5], [24, 15, 1, 16], [10, 17, 11, 18], [22, 19, 23, 20], [8, 21, 9, 22]]"
12n_0528_14,"[[8, 21, 9, 22], [14, 23, 15, 24], [18, 1, 19, 2], [3, 7, 4, 6], [5, 12, 6, 13], [20, 7, 21, 8], [2, 9, 3, 10], [16, 11, 17, 12], [13, 4, 14, 5], [24, 15, 1, 16], [10, 17, 11, 18], [22, 19, 23, 20]]"
12n_0528_15,"[[22, 19, 23, 20], [8, 21, 9, 22], [14, 23, 15, 24], [18, 1, 19, 2], [3, 7, 4, 6], [5, 12, 6, 13], [20, 7, 21, 8], [2, 9, 3, 10], [16, 11, 17, 12], [13, 4, 14, 5], [24, 15, 1, 16], [10, 17, 11, 18]]"
12n_0528_16,"[[10, 17, 11, 18], [22, 19, 23, 20], [8, 21, 9, 22], [14, 23, 15, 24], [18, 1, 19, 2], [3, 7, 4, 6], [5, 12, 6, 13], [20, 7, 21, 8], [2, 9, 3, 10], [16, 11, 17, 12], [13, 4, 14, 5], [24, 15, 1, 16]]"
12n_0528_17,"[[24, 15, 1, 16], [10, 17, 11, 18], [22, 19, 23, 20], [8, 21, 9, 22], [14, 23, 15, 24], [18, 1, 19, 2], [3, 7, 4, 6], [5, 12, 6, 13], [20, 7, 21, 8], [2, 9, 3, 10], [16, 11, 17, 12], [13, 4, 14, 5]]"
12n_0528_18,"[[13, 4, 14, 5], [24, 15, 1, 16], [10, 17, 11, 18], [22, 19, 23, 20], [8, 21, 9, 22], [14, 23, 15, 24], [18, 1, 19, 2], [3, 7, 4, 6], [5, 12, 6, 13], [20, 7, 21, 8], [2, 9, 3, 10], [16, 11, 17, 12]]"
12n_0528_19,"[[16, 11, 17, 12], [13, 4, 14, 5], [24, 15, 1, 16], [10, 17, 11, 18], [22, 19, 23, 20], [8, 21, 9, 22], [14, 23, 15, 24], [18, 1, 19, 2], [3, 7, 4, 6], [5, 12, 6, 13], [20, 7, 21, 8], [2, 9, 3, 10]]"
12n_0528_20,"[[2, 9, 3, 10], [16, 11, 17, 12], [13, 4, 14, 5], [24, 15, 1, 16], [10, 17, 11, 18], [22, 19, 23, 20], [8, 21, 9, 22], [14, 23, 15, 24], [18, 1, 19, 2], [3, 7, 4, 6], [5, 12, 6, 13], [20, 7, 21, 8]]"
12n_0528_21,"[[20, 7, 21, 8], [2, 9, 3, 10], [16, 11, 17, 12], [13, 4, 14, 5], [24, 15, 1, 16], [10, 17, 11, 18], [22, 19, 23, 20], [8, 21, 9, 22], [14, 23, 15, 24], [18, 1, 19, 2], [3, 7, 4, 6], [5, 12, 6, 13]]"
12n_0528_22,"[[5, 12, 6, 13], [20, 7, 21, 8], [2, 9, 3, 10], [16, 11, 17, 12], [13, 4, 14, 5], [24, 15, 1, 16], [10, 17, 11, 18], [22, 19, 23, 20], [8, 21, 9, 22], [14, 23, 15, 24], [18, 1, 19, 2], [3, 7, 4, 6]]"
