name,pd_notation
12n_0446_0,"[[15, 1, 16, 24], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [19, 15, 20, 14], [1, 17, 2, 16], [7, 19, 8, 18], [23, 20, 24, 21], [9, 23, 10, 22]]"
12n_0446_1,"[[9, 23, 10, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [19, 15, 20, 14], [1, 17, 2, 16], [7, 19, 8, 18], [23, 20, 24, 21]]"
12n_0446_2,"[[23, 20, 24, 21], [9, 23, 10, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [19, 15, 20, 14], [1, 17, 2, 16], [7, 19, 8, 18]]"
12n_0446_3,"[[7, 19, 8, 18], [23, 20, 24, 21], [9, 23, 10, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [19, 15, 20, 14], [1, 17, 2, 16]]"
12n_0446_4,"[[1, 17, 2, 16], [7, 19, 8, 18], [23, 20, 24, 21], [9, 23, 10, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [19, 15, 20, 14]]"
12n_0446_5,"[[19, 15, 20, 14], [1, 17, 2, 16], [7, 19, 8, 18], [23, 20, 24, 21], [9, 23, 10, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4]]"
12n_0446_6,"[[12, 3, 13, 4], [19, 15, 20, 14], [1, 17, 2, 16], [7, 19, 8, 18], [23, 20, 24, 21], [9, 23, 10, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10]]"
12n_0446_7,"[[21, 11, 22, 10], [12, 3, 13, 4], [19, 15, 20, 14], [1, 17, 2, 16], [7, 19, 8, 18], [23, 20, 24, 21], [9, 23, 10, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9]]"
12n_0446_8,"[[13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [19, 15, 20, 14], [1, 17, 2, 16], [7, 19, 8, 18], [23, 20, 24, 21], [9, 23, 10, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6]]"
12n_0446_9,"[[17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [19, 15, 20, 14], [1, 17, 2, 16], [7, 19, 8, 18], [23, 20, 24, 21], [9, 23, 10, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 11, 5, 12]]"
