name,pd_notation
12n_0353_0,"[[7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [8, 17, 9, 18], [10, 20, 11, 19], [12, 3, 13, 4], [14, 23, 15, 24], [1, 16, 2, 17], [18, 21, 19, 22], [20, 10, 21, 9], [22, 13, 23, 14]]"
12n_0353_1,"[[22, 13, 23, 14], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [8, 17, 9, 18], [10, 20, 11, 19], [12, 3, 13, 4], [14, 23, 15, 24], [1, 16, 2, 17], [18, 21, 19, 22], [20, 10, 21, 9]]"
12n_0353_2,"[[20, 10, 21, 9], [22, 13, 23, 14], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [8, 17, 9, 18], [10, 20, 11, 19], [12, 3, 13, 4], [14, 23, 15, 24], [1, 16, 2, 17], [18, 21, 19, 22]]"
12n_0353_3,"[[18, 21, 19, 22], [20, 10, 21, 9], [22, 13, 23, 14], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [8, 17, 9, 18], [10, 20, 11, 19], [12, 3, 13, 4], [14, 23, 15, 24], [1, 16, 2, 17]]"
12n_0353_4,"[[1, 16, 2, 17], [18, 21, 19, 22], [20, 10, 21, 9], [22, 13, 23, 14], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [8, 17, 9, 18], [10, 20, 11, 19], [12, 3, 13, 4], [14, 23, 15, 24]]"
12n_0353_5,"[[14, 23, 15, 24], [1, 16, 2, 17], [18, 21, 19, 22], [20, 10, 21, 9], [22, 13, 23, 14], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [8, 17, 9, 18], [10, 20, 11, 19], [12, 3, 13, 4]]"
12n_0353_6,"[[12, 3, 13, 4], [14, 23, 15, 24], [1, 16, 2, 17], [18, 21, 19, 22], [20, 10, 21, 9], [22, 13, 23, 14], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [8, 17, 9, 18], [10, 20, 11, 19]]"
12n_0353_7,"[[10, 20, 11, 19], [12, 3, 13, 4], [14, 23, 15, 24], [1, 16, 2, 17], [18, 21, 19, 22], [20, 10, 21, 9], [22, 13, 23, 14], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [8, 17, 9, 18]]"
12n_0353_8,"[[8, 17, 9, 18], [10, 20, 11, 19], [12, 3, 13, 4], [14, 23, 15, 24], [1, 16, 2, 17], [18, 21, 19, 22], [20, 10, 21, 9], [22, 13, 23, 14], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7]]"
12n_0353_9,"[[15, 6, 16, 7], [8, 17, 9, 18], [10, 20, 11, 19], [12, 3, 13, 4], [14, 23, 15, 24], [1, 16, 2, 17], [18, 21, 19, 22], [20, 10, 21, 9], [22, 13, 23, 14], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12]]"
12n_0353_10,"[[4, 11, 5, 12], [15, 6, 16, 7], [8, 17, 9, 18], [10, 20, 11, 19], [12, 3, 13, 4], [14, 23, 15, 24], [1, 16, 2, 17], [18, 21, 19, 22], [20, 10, 21, 9], [22, 13, 23, 14], [7, 1, 8, 24], [2, 6, 3, 5]]"
12n_0353_11,"[[2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [8, 17, 9, 18], [10, 20, 11, 19], [12, 3, 13, 4], [14, 23, 15, 24], [1, 16, 2, 17], [18, 21, 19, 22], [20, 10, 21, 9], [22, 13, 23, 14], [7, 1, 8, 24]]"
12n_0353_12,"[[8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [9, 18, 10, 19], [11, 21, 12, 20], [13, 4, 14, 5], [15, 24, 16, 1], [2, 17, 3, 18], [19, 22, 20, 23], [21, 11, 22, 10], [23, 14, 24, 15]]"
12n_0353_13,"[[23, 14, 24, 15], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [9, 18, 10, 19], [11, 21, 12, 20], [13, 4, 14, 5], [15, 24, 16, 1], [2, 17, 3, 18], [19, 22, 20, 23], [21, 11, 22, 10]]"
12n_0353_14,"[[21, 11, 22, 10], [23, 14, 24, 15], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [9, 18, 10, 19], [11, 21, 12, 20], [13, 4, 14, 5], [15, 24, 16, 1], [2, 17, 3, 18], [19, 22, 20, 23]]"
12n_0353_15,"[[19, 22, 20, 23], [21, 11, 22, 10], [23, 14, 24, 15], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [9, 18, 10, 19], [11, 21, 12, 20], [13, 4, 14, 5], [15, 24, 16, 1], [2, 17, 3, 18]]"
12n_0353_16,"[[2, 17, 3, 18], [19, 22, 20, 23], [21, 11, 22, 10], [23, 14, 24, 15], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [9, 18, 10, 19], [11, 21, 12, 20], [13, 4, 14, 5], [15, 24, 16, 1]]"
12n_0353_17,"[[15, 24, 16, 1], [2, 17, 3, 18], [19, 22, 20, 23], [21, 11, 22, 10], [23, 14, 24, 15], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [9, 18, 10, 19], [11, 21, 12, 20], [13, 4, 14, 5]]"
12n_0353_18,"[[13, 4, 14, 5], [15, 24, 16, 1], [2, 17, 3, 18], [19, 22, 20, 23], [21, 11, 22, 10], [23, 14, 24, 15], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [9, 18, 10, 19], [11, 21, 12, 20]]"
12n_0353_19,"[[11, 21, 12, 20], [13, 4, 14, 5], [15, 24, 16, 1], [2, 17, 3, 18], [19, 22, 20, 23], [21, 11, 22, 10], [23, 14, 24, 15], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [9, 18, 10, 19]]"
12n_0353_20,"[[9, 18, 10, 19], [11, 21, 12, 20], [13, 4, 14, 5], [15, 24, 16, 1], [2, 17, 3, 18], [19, 22, 20, 23], [21, 11, 22, 10], [23, 14, 24, 15], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8]]"
12n_0353_21,"[[16, 7, 17, 8], [9, 18, 10, 19], [11, 21, 12, 20], [13, 4, 14, 5], [15, 24, 16, 1], [2, 17, 3, 18], [19, 22, 20, 23], [21, 11, 22, 10], [23, 14, 24, 15], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13]]"
12n_0353_22,"[[5, 12, 6, 13], [16, 7, 17, 8], [9, 18, 10, 19], [11, 21, 12, 20], [13, 4, 14, 5], [15, 24, 16, 1], [2, 17, 3, 18], [19, 22, 20, 23], [21, 11, 22, 10], [23, 14, 24, 15], [8, 2, 9, 1], [3, 7, 4, 6]]"
12n_0353_23,"[[3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [9, 18, 10, 19], [11, 21, 12, 20], [13, 4, 14, 5], [15, 24, 16, 1], [2, 17, 3, 18], [19, 22, 20, 23], [21, 11, 22, 10], [23, 14, 24, 15], [8, 2, 9, 1]]"
