name,pd_notation
12n_0433_0,"[[7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [23, 9, 24, 8], [21, 10, 22, 11], [12, 3, 13, 4], [19, 14, 20, 15], [1, 16, 2, 17], [9, 18, 10, 19], [13, 20, 14, 21], [17, 22, 18, 23]]"
12n_0433_1,"[[17, 22, 18, 23], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [23, 9, 24, 8], [21, 10, 22, 11], [12, 3, 13, 4], [19, 14, 20, 15], [1, 16, 2, 17], [9, 18, 10, 19], [13, 20, 14, 21]]"
12n_0433_2,"[[13, 20, 14, 21], [17, 22, 18, 23], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [23, 9, 24, 8], [21, 10, 22, 11], [12, 3, 13, 4], [19, 14, 20, 15], [1, 16, 2, 17], [9, 18, 10, 19]]"
12n_0433_3,"[[9, 18, 10, 19], [13, 20, 14, 21], [17, 22, 18, 23], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [23, 9, 24, 8], [21, 10, 22, 11], [12, 3, 13, 4], [19, 14, 20, 15], [1, 16, 2, 17]]"
12n_0433_4,"[[1, 16, 2, 17], [9, 18, 10, 19], [13, 20, 14, 21], [17, 22, 18, 23], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [23, 9, 24, 8], [21, 10, 22, 11], [12, 3, 13, 4], [19, 14, 20, 15]]"
12n_0433_5,"[[19, 14, 20, 15], [1, 16, 2, 17], [9, 18, 10, 19], [13, 20, 14, 21], [17, 22, 18, 23], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [23, 9, 24, 8], [21, 10, 22, 11], [12, 3, 13, 4]]"
12n_0433_6,"[[12, 3, 13, 4], [19, 14, 20, 15], [1, 16, 2, 17], [9, 18, 10, 19], [13, 20, 14, 21], [17, 22, 18, 23], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [23, 9, 24, 8], [21, 10, 22, 11]]"
12n_0433_7,"[[21, 10, 22, 11], [12, 3, 13, 4], [19, 14, 20, 15], [1, 16, 2, 17], [9, 18, 10, 19], [13, 20, 14, 21], [17, 22, 18, 23], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [23, 9, 24, 8]]"
12n_0433_8,"[[23, 9, 24, 8], [21, 10, 22, 11], [12, 3, 13, 4], [19, 14, 20, 15], [1, 16, 2, 17], [9, 18, 10, 19], [13, 20, 14, 21], [17, 22, 18, 23], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7]]"
12n_0433_9,"[[15, 6, 16, 7], [23, 9, 24, 8], [21, 10, 22, 11], [12, 3, 13, 4], [19, 14, 20, 15], [1, 16, 2, 17], [9, 18, 10, 19], [13, 20, 14, 21], [17, 22, 18, 23], [7, 1, 8, 24], [2, 6, 3, 5], [4, 11, 5, 12]]"
12n_0433_10,"[[4, 11, 5, 12], [15, 6, 16, 7], [23, 9, 24, 8], [21, 10, 22, 11], [12, 3, 13, 4], [19, 14, 20, 15], [1, 16, 2, 17], [9, 18, 10, 19], [13, 20, 14, 21], [17, 22, 18, 23], [7, 1, 8, 24], [2, 6, 3, 5]]"
12n_0433_11,"[[2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [23, 9, 24, 8], [21, 10, 22, 11], [12, 3, 13, 4], [19, 14, 20, 15], [1, 16, 2, 17], [9, 18, 10, 19], [13, 20, 14, 21], [17, 22, 18, 23], [7, 1, 8, 24]]"
12n_0433_12,"[[8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [24, 10, 1, 9], [22, 11, 23, 12], [13, 4, 14, 5], [20, 15, 21, 16], [2, 17, 3, 18], [10, 19, 11, 20], [14, 21, 15, 22], [18, 23, 19, 24]]"
12n_0433_13,"[[18, 23, 19, 24], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [24, 10, 1, 9], [22, 11, 23, 12], [13, 4, 14, 5], [20, 15, 21, 16], [2, 17, 3, 18], [10, 19, 11, 20], [14, 21, 15, 22]]"
12n_0433_14,"[[14, 21, 15, 22], [18, 23, 19, 24], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [24, 10, 1, 9], [22, 11, 23, 12], [13, 4, 14, 5], [20, 15, 21, 16], [2, 17, 3, 18], [10, 19, 11, 20]]"
12n_0433_15,"[[10, 19, 11, 20], [14, 21, 15, 22], [18, 23, 19, 24], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [24, 10, 1, 9], [22, 11, 23, 12], [13, 4, 14, 5], [20, 15, 21, 16], [2, 17, 3, 18]]"
12n_0433_16,"[[2, 17, 3, 18], [10, 19, 11, 20], [14, 21, 15, 22], [18, 23, 19, 24], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [24, 10, 1, 9], [22, 11, 23, 12], [13, 4, 14, 5], [20, 15, 21, 16]]"
12n_0433_17,"[[20, 15, 21, 16], [2, 17, 3, 18], [10, 19, 11, 20], [14, 21, 15, 22], [18, 23, 19, 24], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [24, 10, 1, 9], [22, 11, 23, 12], [13, 4, 14, 5]]"
12n_0433_18,"[[13, 4, 14, 5], [20, 15, 21, 16], [2, 17, 3, 18], [10, 19, 11, 20], [14, 21, 15, 22], [18, 23, 19, 24], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [24, 10, 1, 9], [22, 11, 23, 12]]"
12n_0433_19,"[[22, 11, 23, 12], [13, 4, 14, 5], [20, 15, 21, 16], [2, 17, 3, 18], [10, 19, 11, 20], [14, 21, 15, 22], [18, 23, 19, 24], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [24, 10, 1, 9]]"
12n_0433_20,"[[24, 10, 1, 9], [22, 11, 23, 12], [13, 4, 14, 5], [20, 15, 21, 16], [2, 17, 3, 18], [10, 19, 11, 20], [14, 21, 15, 22], [18, 23, 19, 24], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8]]"
12n_0433_21,"[[16, 7, 17, 8], [24, 10, 1, 9], [22, 11, 23, 12], [13, 4, 14, 5], [20, 15, 21, 16], [2, 17, 3, 18], [10, 19, 11, 20], [14, 21, 15, 22], [18, 23, 19, 24], [8, 2, 9, 1], [3, 7, 4, 6], [5, 12, 6, 13]]"
12n_0433_22,"[[5, 12, 6, 13], [16, 7, 17, 8], [24, 10, 1, 9], [22, 11, 23, 12], [13, 4, 14, 5], [20, 15, 21, 16], [2, 17, 3, 18], [10, 19, 11, 20], [14, 21, 15, 22], [18, 23, 19, 24], [8, 2, 9, 1], [3, 7, 4, 6]]"
12n_0433_23,"[[3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [24, 10, 1, 9], [22, 11, 23, 12], [13, 4, 14, 5], [20, 15, 21, 16], [2, 17, 3, 18], [10, 19, 11, 20], [14, 21, 15, 22], [18, 23, 19, 24], [8, 2, 9, 1]]"
12n_0433_24,"[[9, 3, 10, 2], [4, 8, 5, 7], [6, 13, 7, 14], [17, 8, 18, 9], [1, 11, 2, 10], [23, 12, 24, 13], [14, 5, 15, 6], [21, 16, 22, 17], [3, 18, 4, 19], [11, 20, 12, 21], [15, 22, 16, 23], [19, 24, 20, 1]]"
12n_0433_25,"[[19, 24, 20, 1], [9, 3, 10, 2], [4, 8, 5, 7], [6, 13, 7, 14], [17, 8, 18, 9], [1, 11, 2, 10], [23, 12, 24, 13], [14, 5, 15, 6], [21, 16, 22, 17], [3, 18, 4, 19], [11, 20, 12, 21], [15, 22, 16, 23]]"
