name,pd_notation
11a_36_0,"[[3, 9, 4, 8], [5, 3, 6, 2], [9, 5, 10, 4], [15, 7, 16, 6], [17, 10, 18, 11], [21, 12, 22, 13], [1, 18, 2, 19], [19, 22, 20, 1], [11, 20, 12, 21], [13, 16, 14, 17], [7, 15, 8, 14]]"
11a_36_1,"[[7, 15, 8, 14], [3, 9, 4, 8], [5, 3, 6, 2], [9, 5, 10, 4], [15, 7, 16, 6], [17, 10, 18, 11], [21, 12, 22, 13], [1, 18, 2, 19], [19, 22, 20, 1], [11, 20, 12, 21], [13, 16, 14, 17]]"
11a_36_2,"[[13, 16, 14, 17], [7, 15, 8, 14], [3, 9, 4, 8], [5, 3, 6, 2], [9, 5, 10, 4], [15, 7, 16, 6], [17, 10, 18, 11], [21, 12, 22, 13], [1, 18, 2, 19], [19, 22, 20, 1], [11, 20, 12, 21]]"
11a_36_3,"[[11, 20, 12, 21], [13, 16, 14, 17], [7, 15, 8, 14], [3, 9, 4, 8], [5, 3, 6, 2], [9, 5, 10, 4], [15, 7, 16, 6], [17, 10, 18, 11], [21, 12, 22, 13], [1, 18, 2, 19], [19, 22, 20, 1]]"
11a_36_4,"[[19, 22, 20, 1], [11, 20, 12, 21], [13, 16, 14, 17], [7, 15, 8, 14], [3, 9, 4, 8], [5, 3, 6, 2], [9, 5, 10, 4], [15, 7, 16, 6], [17, 10, 18, 11], [21, 12, 22, 13], [1, 18, 2, 19]]"
11a_36_5,"[[1, 18, 2, 19], [19, 22, 20, 1], [11, 20, 12, 21], [13, 16, 14, 17], [7, 15, 8, 14], [3, 9, 4, 8], [5, 3, 6, 2], [9, 5, 10, 4], [15, 7, 16, 6], [17, 10, 18, 11], [21, 12, 22, 13]]"
11a_36_6,"[[21, 12, 22, 13], [1, 18, 2, 19], [19, 22, 20, 1], [11, 20, 12, 21], [13, 16, 14, 17], [7, 15, 8, 14], [3, 9, 4, 8], [5, 3, 6, 2], [9, 5, 10, 4], [15, 7, 16, 6], [17, 10, 18, 11]]"
11a_36_7,"[[17, 10, 18, 11], [21, 12, 22, 13], [1, 18, 2, 19], [19, 22, 20, 1], [11, 20, 12, 21], [13, 16, 14, 17], [7, 15, 8, 14], [3, 9, 4, 8], [5, 3, 6, 2], [9, 5, 10, 4], [15, 7, 16, 6]]"
11a_36_8,"[[15, 7, 16, 6], [17, 10, 18, 11], [21, 12, 22, 13], [1, 18, 2, 19], [19, 22, 20, 1], [11, 20, 12, 21], [13, 16, 14, 17], [7, 15, 8, 14], [3, 9, 4, 8], [5, 3, 6, 2], [9, 5, 10, 4]]"
11a_36_9,"[[9, 5, 10, 4], [15, 7, 16, 6], [17, 10, 18, 11], [21, 12, 22, 13], [1, 18, 2, 19], [19, 22, 20, 1], [11, 20, 12, 21], [13, 16, 14, 17], [7, 15, 8, 14], [3, 9, 4, 8], [5, 3, 6, 2]]"
