name,pd_notation
11a_365_0,"[[9, 19, 10, 18], [11, 3, 12, 2], [15, 5, 16, 4], [1, 13, 2, 12], [13, 1, 14, 22], [17, 7, 18, 6], [21, 11, 22, 10], [3, 15, 4, 14], [5, 17, 6, 16], [7, 21, 8, 20], [19, 9, 20, 8]]"
11a_365_1,"[[19, 9, 20, 8], [9, 19, 10, 18], [11, 3, 12, 2], [15, 5, 16, 4], [1, 13, 2, 12], [13, 1, 14, 22], [17, 7, 18, 6], [21, 11, 22, 10], [3, 15, 4, 14], [5, 17, 6, 16], [7, 21, 8, 20]]"
11a_365_2,"[[7, 21, 8, 20], [19, 9, 20, 8], [9, 19, 10, 18], [11, 3, 12, 2], [15, 5, 16, 4], [1, 13, 2, 12], [13, 1, 14, 22], [17, 7, 18, 6], [21, 11, 22, 10], [3, 15, 4, 14], [5, 17, 6, 16]]"
11a_365_3,"[[5, 17, 6, 16], [7, 21, 8, 20], [19, 9, 20, 8], [9, 19, 10, 18], [11, 3, 12, 2], [15, 5, 16, 4], [1, 13, 2, 12], [13, 1, 14, 22], [17, 7, 18, 6], [21, 11, 22, 10], [3, 15, 4, 14]]"
11a_365_4,"[[3, 15, 4, 14], [5, 17, 6, 16], [7, 21, 8, 20], [19, 9, 20, 8], [9, 19, 10, 18], [11, 3, 12, 2], [15, 5, 16, 4], [1, 13, 2, 12], [13, 1, 14, 22], [17, 7, 18, 6], [21, 11, 22, 10]]"
11a_365_5,"[[21, 11, 22, 10], [3, 15, 4, 14], [5, 17, 6, 16], [7, 21, 8, 20], [19, 9, 20, 8], [9, 19, 10, 18], [11, 3, 12, 2], [15, 5, 16, 4], [1, 13, 2, 12], [13, 1, 14, 22], [17, 7, 18, 6]]"
11a_365_6,"[[17, 7, 18, 6], [21, 11, 22, 10], [3, 15, 4, 14], [5, 17, 6, 16], [7, 21, 8, 20], [19, 9, 20, 8], [9, 19, 10, 18], [11, 3, 12, 2], [15, 5, 16, 4], [1, 13, 2, 12], [13, 1, 14, 22]]"
11a_365_7,"[[13, 1, 14, 22], [17, 7, 18, 6], [21, 11, 22, 10], [3, 15, 4, 14], [5, 17, 6, 16], [7, 21, 8, 20], [19, 9, 20, 8], [9, 19, 10, 18], [11, 3, 12, 2], [15, 5, 16, 4], [1, 13, 2, 12]]"
11a_365_8,"[[1, 13, 2, 12], [13, 1, 14, 22], [17, 7, 18, 6], [21, 11, 22, 10], [3, 15, 4, 14], [5, 17, 6, 16], [7, 21, 8, 20], [19, 9, 20, 8], [9, 19, 10, 18], [11, 3, 12, 2], [15, 5, 16, 4]]"
11a_365_9,"[[15, 5, 16, 4], [1, 13, 2, 12], [13, 1, 14, 22], [17, 7, 18, 6], [21, 11, 22, 10], [3, 15, 4, 14], [5, 17, 6, 16], [7, 21, 8, 20], [19, 9, 20, 8], [9, 19, 10, 18], [11, 3, 12, 2]]"
11a_365_10,"[[11, 3, 12, 2], [15, 5, 16, 4], [1, 13, 2, 12], [13, 1, 14, 22], [17, 7, 18, 6], [21, 11, 22, 10], [3, 15, 4, 14], [5, 17, 6, 16], [7, 21, 8, 20], [19, 9, 20, 8], [9, 19, 10, 18]]"
11a_365_11,"[[10, 20, 11, 19], [12, 4, 13, 3], [16, 6, 17, 5], [2, 14, 3, 13], [14, 2, 15, 1], [18, 8, 19, 7], [22, 12, 1, 11], [4, 16, 5, 15], [6, 18, 7, 17], [8, 22, 9, 21], [20, 10, 21, 9]]"
11a_365_12,"[[20, 10, 21, 9], [10, 20, 11, 19], [12, 4, 13, 3], [16, 6, 17, 5], [2, 14, 3, 13], [14, 2, 15, 1], [18, 8, 19, 7], [22, 12, 1, 11], [4, 16, 5, 15], [6, 18, 7, 17], [8, 22, 9, 21]]"
11a_365_13,"[[8, 22, 9, 21], [20, 10, 21, 9], [10, 20, 11, 19], [12, 4, 13, 3], [16, 6, 17, 5], [2, 14, 3, 13], [14, 2, 15, 1], [18, 8, 19, 7], [22, 12, 1, 11], [4, 16, 5, 15], [6, 18, 7, 17]]"
11a_365_14,"[[6, 18, 7, 17], [8, 22, 9, 21], [20, 10, 21, 9], [10, 20, 11, 19], [12, 4, 13, 3], [16, 6, 17, 5], [2, 14, 3, 13], [14, 2, 15, 1], [18, 8, 19, 7], [22, 12, 1, 11], [4, 16, 5, 15]]"
11a_365_15,"[[4, 16, 5, 15], [6, 18, 7, 17], [8, 22, 9, 21], [20, 10, 21, 9], [10, 20, 11, 19], [12, 4, 13, 3], [16, 6, 17, 5], [2, 14, 3, 13], [14, 2, 15, 1], [18, 8, 19, 7], [22, 12, 1, 11]]"
11a_365_16,"[[22, 12, 1, 11], [4, 16, 5, 15], [6, 18, 7, 17], [8, 22, 9, 21], [20, 10, 21, 9], [10, 20, 11, 19], [12, 4, 13, 3], [16, 6, 17, 5], [2, 14, 3, 13], [14, 2, 15, 1], [18, 8, 19, 7]]"
11a_365_17,"[[18, 8, 19, 7], [22, 12, 1, 11], [4, 16, 5, 15], [6, 18, 7, 17], [8, 22, 9, 21], [20, 10, 21, 9], [10, 20, 11, 19], [12, 4, 13, 3], [16, 6, 17, 5], [2, 14, 3, 13], [14, 2, 15, 1]]"
11a_365_18,"[[14, 2, 15, 1], [18, 8, 19, 7], [22, 12, 1, 11], [4, 16, 5, 15], [6, 18, 7, 17], [8, 22, 9, 21], [20, 10, 21, 9], [10, 20, 11, 19], [12, 4, 13, 3], [16, 6, 17, 5], [2, 14, 3, 13]]"
11a_365_19,"[[2, 14, 3, 13], [14, 2, 15, 1], [18, 8, 19, 7], [22, 12, 1, 11], [4, 16, 5, 15], [6, 18, 7, 17], [8, 22, 9, 21], [20, 10, 21, 9], [10, 20, 11, 19], [12, 4, 13, 3], [16, 6, 17, 5]]"
11a_365_20,"[[16, 6, 17, 5], [2, 14, 3, 13], [14, 2, 15, 1], [18, 8, 19, 7], [22, 12, 1, 11], [4, 16, 5, 15], [6, 18, 7, 17], [8, 22, 9, 21], [20, 10, 21, 9], [10, 20, 11, 19], [12, 4, 13, 3]]"
11a_365_21,"[[12, 4, 13, 3], [16, 6, 17, 5], [2, 14, 3, 13], [14, 2, 15, 1], [18, 8, 19, 7], [22, 12, 1, 11], [4, 16, 5, 15], [6, 18, 7, 17], [8, 22, 9, 21], [20, 10, 21, 9], [10, 20, 11, 19]]"
11a_365_22,"[[11, 21, 12, 20], [13, 5, 14, 4], [17, 7, 18, 6], [3, 15, 4, 14], [15, 3, 16, 2], [19, 9, 20, 8], [1, 13, 2, 12], [5, 17, 6, 16], [7, 19, 8, 18], [9, 1, 10, 22], [21, 11, 22, 10]]"
11a_365_23,"[[21, 11, 22, 10], [11, 21, 12, 20], [13, 5, 14, 4], [17, 7, 18, 6], [3, 15, 4, 14], [15, 3, 16, 2], [19, 9, 20, 8], [1, 13, 2, 12], [5, 17, 6, 16], [7, 19, 8, 18], [9, 1, 10, 22]]"
11a_365_24,"[[9, 1, 10, 22], [21, 11, 22, 10], [11, 21, 12, 20], [13, 5, 14, 4], [17, 7, 18, 6], [3, 15, 4, 14], [15, 3, 16, 2], [19, 9, 20, 8], [1, 13, 2, 12], [5, 17, 6, 16], [7, 19, 8, 18]]"
11a_365_25,"[[7, 19, 8, 18], [9, 1, 10, 22], [21, 11, 22, 10], [11, 21, 12, 20], [13, 5, 14, 4], [17, 7, 18, 6], [3, 15, 4, 14], [15, 3, 16, 2], [19, 9, 20, 8], [1, 13, 2, 12], [5, 17, 6, 16]]"
11a_365_26,"[[5, 17, 6, 16], [7, 19, 8, 18], [9, 1, 10, 22], [21, 11, 22, 10], [11, 21, 12, 20], [13, 5, 14, 4], [17, 7, 18, 6], [3, 15, 4, 14], [15, 3, 16, 2], [19, 9, 20, 8], [1, 13, 2, 12]]"
11a_365_27,"[[1, 13, 2, 12], [5, 17, 6, 16], [7, 19, 8, 18], [9, 1, 10, 22], [21, 11, 22, 10], [11, 21, 12, 20], [13, 5, 14, 4], [17, 7, 18, 6], [3, 15, 4, 14], [15, 3, 16, 2], [19, 9, 20, 8]]"
11a_365_28,"[[19, 9, 20, 8], [1, 13, 2, 12], [5, 17, 6, 16], [7, 19, 8, 18], [9, 1, 10, 22], [21, 11, 22, 10], [11, 21, 12, 20], [13, 5, 14, 4], [17, 7, 18, 6], [3, 15, 4, 14], [15, 3, 16, 2]]"
11a_365_29,"[[15, 3, 16, 2], [19, 9, 20, 8], [1, 13, 2, 12], [5, 17, 6, 16], [7, 19, 8, 18], [9, 1, 10, 22], [21, 11, 22, 10], [11, 21, 12, 20], [13, 5, 14, 4], [17, 7, 18, 6], [3, 15, 4, 14]]"
11a_365_30,"[[3, 15, 4, 14], [15, 3, 16, 2], [19, 9, 20, 8], [1, 13, 2, 12], [5, 17, 6, 16], [7, 19, 8, 18], [9, 1, 10, 22], [21, 11, 22, 10], [11, 21, 12, 20], [13, 5, 14, 4], [17, 7, 18, 6]]"
11a_365_31,"[[17, 7, 18, 6], [3, 15, 4, 14], [15, 3, 16, 2], [19, 9, 20, 8], [1, 13, 2, 12], [5, 17, 6, 16], [7, 19, 8, 18], [9, 1, 10, 22], [21, 11, 22, 10], [11, 21, 12, 20], [13, 5, 14, 4]]"
11a_365_32,"[[13, 5, 14, 4], [17, 7, 18, 6], [3, 15, 4, 14], [15, 3, 16, 2], [19, 9, 20, 8], [1, 13, 2, 12], [5, 17, 6, 16], [7, 19, 8, 18], [9, 1, 10, 22], [21, 11, 22, 10], [11, 21, 12, 20]]"
11a_365_33,"[[12, 22, 13, 21], [14, 6, 15, 5], [18, 8, 19, 7], [4, 16, 5, 15], [16, 4, 17, 3], [20, 10, 21, 9], [2, 14, 3, 13], [6, 18, 7, 17], [8, 20, 9, 19], [10, 2, 11, 1], [22, 12, 1, 11]]"
11a_365_34,"[[22, 12, 1, 11], [12, 22, 13, 21], [14, 6, 15, 5], [18, 8, 19, 7], [4, 16, 5, 15], [16, 4, 17, 3], [20, 10, 21, 9], [2, 14, 3, 13], [6, 18, 7, 17], [8, 20, 9, 19], [10, 2, 11, 1]]"
11a_365_35,"[[10, 2, 11, 1], [22, 12, 1, 11], [12, 22, 13, 21], [14, 6, 15, 5], [18, 8, 19, 7], [4, 16, 5, 15], [16, 4, 17, 3], [20, 10, 21, 9], [2, 14, 3, 13], [6, 18, 7, 17], [8, 20, 9, 19]]"
11a_365_36,"[[8, 20, 9, 19], [10, 2, 11, 1], [22, 12, 1, 11], [12, 22, 13, 21], [14, 6, 15, 5], [18, 8, 19, 7], [4, 16, 5, 15], [16, 4, 17, 3], [20, 10, 21, 9], [2, 14, 3, 13], [6, 18, 7, 17]]"
11a_365_37,"[[6, 18, 7, 17], [8, 20, 9, 19], [10, 2, 11, 1], [22, 12, 1, 11], [12, 22, 13, 21], [14, 6, 15, 5], [18, 8, 19, 7], [4, 16, 5, 15], [16, 4, 17, 3], [20, 10, 21, 9], [2, 14, 3, 13]]"
11a_365_38,"[[2, 14, 3, 13], [6, 18, 7, 17], [8, 20, 9, 19], [10, 2, 11, 1], [22, 12, 1, 11], [12, 22, 13, 21], [14, 6, 15, 5], [18, 8, 19, 7], [4, 16, 5, 15], [16, 4, 17, 3], [20, 10, 21, 9]]"
11a_365_39,"[[20, 10, 21, 9], [2, 14, 3, 13], [6, 18, 7, 17], [8, 20, 9, 19], [10, 2, 11, 1], [22, 12, 1, 11], [12, 22, 13, 21], [14, 6, 15, 5], [18, 8, 19, 7], [4, 16, 5, 15], [16, 4, 17, 3]]"
11a_365_40,"[[16, 4, 17, 3], [20, 10, 21, 9], [2, 14, 3, 13], [6, 18, 7, 17], [8, 20, 9, 19], [10, 2, 11, 1], [22, 12, 1, 11], [12, 22, 13, 21], [14, 6, 15, 5], [18, 8, 19, 7], [4, 16, 5, 15]]"
11a_365_41,"[[4, 16, 5, 15], [16, 4, 17, 3], [20, 10, 21, 9], [2, 14, 3, 13], [6, 18, 7, 17], [8, 20, 9, 19], [10, 2, 11, 1], [22, 12, 1, 11], [12, 22, 13, 21], [14, 6, 15, 5], [18, 8, 19, 7]]"
11a_365_42,"[[18, 8, 19, 7], [4, 16, 5, 15], [16, 4, 17, 3], [20, 10, 21, 9], [2, 14, 3, 13], [6, 18, 7, 17], [8, 20, 9, 19], [10, 2, 11, 1], [22, 12, 1, 11], [12, 22, 13, 21], [14, 6, 15, 5]]"
11a_365_43,"[[14, 6, 15, 5], [18, 8, 19, 7], [4, 16, 5, 15], [16, 4, 17, 3], [20, 10, 21, 9], [2, 14, 3, 13], [6, 18, 7, 17], [8, 20, 9, 19], [10, 2, 11, 1], [22, 12, 1, 11], [12, 22, 13, 21]]"
11a_365_44,"[[13, 1, 14, 22], [15, 7, 16, 6], [19, 9, 20, 8], [5, 17, 6, 16], [17, 5, 18, 4], [21, 11, 22, 10], [3, 15, 4, 14], [7, 19, 8, 18], [9, 21, 10, 20], [11, 3, 12, 2], [1, 13, 2, 12]]"
11a_365_45,"[[1, 13, 2, 12], [13, 1, 14, 22], [15, 7, 16, 6], [19, 9, 20, 8], [5, 17, 6, 16], [17, 5, 18, 4], [21, 11, 22, 10], [3, 15, 4, 14], [7, 19, 8, 18], [9, 21, 10, 20], [11, 3, 12, 2]]"
11a_365_46,"[[11, 3, 12, 2], [1, 13, 2, 12], [13, 1, 14, 22], [15, 7, 16, 6], [19, 9, 20, 8], [5, 17, 6, 16], [17, 5, 18, 4], [21, 11, 22, 10], [3, 15, 4, 14], [7, 19, 8, 18], [9, 21, 10, 20]]"
11a_365_47,"[[9, 21, 10, 20], [11, 3, 12, 2], [1, 13, 2, 12], [13, 1, 14, 22], [15, 7, 16, 6], [19, 9, 20, 8], [5, 17, 6, 16], [17, 5, 18, 4], [21, 11, 22, 10], [3, 15, 4, 14], [7, 19, 8, 18]]"
11a_365_48,"[[7, 19, 8, 18], [9, 21, 10, 20], [11, 3, 12, 2], [1, 13, 2, 12], [13, 1, 14, 22], [15, 7, 16, 6], [19, 9, 20, 8], [5, 17, 6, 16], [17, 5, 18, 4], [21, 11, 22, 10], [3, 15, 4, 14]]"
11a_365_49,"[[3, 15, 4, 14], [7, 19, 8, 18], [9, 21, 10, 20], [11, 3, 12, 2], [1, 13, 2, 12], [13, 1, 14, 22], [15, 7, 16, 6], [19, 9, 20, 8], [5, 17, 6, 16], [17, 5, 18, 4], [21, 11, 22, 10]]"
11a_365_50,"[[21, 11, 22, 10], [3, 15, 4, 14], [7, 19, 8, 18], [9, 21, 10, 20], [11, 3, 12, 2], [1, 13, 2, 12], [13, 1, 14, 22], [15, 7, 16, 6], [19, 9, 20, 8], [5, 17, 6, 16], [17, 5, 18, 4]]"
11a_365_51,"[[17, 5, 18, 4], [21, 11, 22, 10], [3, 15, 4, 14], [7, 19, 8, 18], [9, 21, 10, 20], [11, 3, 12, 2], [1, 13, 2, 12], [13, 1, 14, 22], [15, 7, 16, 6], [19, 9, 20, 8], [5, 17, 6, 16]]"
11a_365_52,"[[5, 17, 6, 16], [17, 5, 18, 4], [21, 11, 22, 10], [3, 15, 4, 14], [7, 19, 8, 18], [9, 21, 10, 20], [11, 3, 12, 2], [1, 13, 2, 12], [13, 1, 14, 22], [15, 7, 16, 6], [19, 9, 20, 8]]"
11a_365_53,"[[19, 9, 20, 8], [5, 17, 6, 16], [17, 5, 18, 4], [21, 11, 22, 10], [3, 15, 4, 14], [7, 19, 8, 18], [9, 21, 10, 20], [11, 3, 12, 2], [1, 13, 2, 12], [13, 1, 14, 22], [15, 7, 16, 6]]"
11a_365_54,"[[15, 7, 16, 6], [19, 9, 20, 8], [5, 17, 6, 16], [17, 5, 18, 4], [21, 11, 22, 10], [3, 15, 4, 14], [7, 19, 8, 18], [9, 21, 10, 20], [11, 3, 12, 2], [1, 13, 2, 12], [13, 1, 14, 22]]"
11a_365_55,"[[14, 2, 15, 1], [16, 8, 17, 7], [20, 10, 21, 9], [6, 18, 7, 17], [18, 6, 19, 5], [22, 12, 1, 11], [4, 16, 5, 15], [8, 20, 9, 19], [10, 22, 11, 21], [12, 4, 13, 3], [2, 14, 3, 13]]"
11a_365_56,"[[2, 14, 3, 13], [14, 2, 15, 1], [16, 8, 17, 7], [20, 10, 21, 9], [6, 18, 7, 17], [18, 6, 19, 5], [22, 12, 1, 11], [4, 16, 5, 15], [8, 20, 9, 19], [10, 22, 11, 21], [12, 4, 13, 3]]"
11a_365_57,"[[12, 4, 13, 3], [2, 14, 3, 13], [14, 2, 15, 1], [16, 8, 17, 7], [20, 10, 21, 9], [6, 18, 7, 17], [18, 6, 19, 5], [22, 12, 1, 11], [4, 16, 5, 15], [8, 20, 9, 19], [10, 22, 11, 21]]"
11a_365_58,"[[10, 22, 11, 21], [12, 4, 13, 3], [2, 14, 3, 13], [14, 2, 15, 1], [16, 8, 17, 7], [20, 10, 21, 9], [6, 18, 7, 17], [18, 6, 19, 5], [22, 12, 1, 11], [4, 16, 5, 15], [8, 20, 9, 19]]"
11a_365_59,"[[8, 20, 9, 19], [10, 22, 11, 21], [12, 4, 13, 3], [2, 14, 3, 13], [14, 2, 15, 1], [16, 8, 17, 7], [20, 10, 21, 9], [6, 18, 7, 17], [18, 6, 19, 5], [22, 12, 1, 11], [4, 16, 5, 15]]"
11a_365_60,"[[4, 16, 5, 15], [8, 20, 9, 19], [10, 22, 11, 21], [12, 4, 13, 3], [2, 14, 3, 13], [14, 2, 15, 1], [16, 8, 17, 7], [20, 10, 21, 9], [6, 18, 7, 17], [18, 6, 19, 5], [22, 12, 1, 11]]"
11a_365_61,"[[22, 12, 1, 11], [4, 16, 5, 15], [8, 20, 9, 19], [10, 22, 11, 21], [12, 4, 13, 3], [2, 14, 3, 13], [14, 2, 15, 1], [16, 8, 17, 7], [20, 10, 21, 9], [6, 18, 7, 17], [18, 6, 19, 5]]"
11a_365_62,"[[18, 6, 19, 5], [22, 12, 1, 11], [4, 16, 5, 15], [8, 20, 9, 19], [10, 22, 11, 21], [12, 4, 13, 3], [2, 14, 3, 13], [14, 2, 15, 1], [16, 8, 17, 7], [20, 10, 21, 9], [6, 18, 7, 17]]"
11a_365_63,"[[6, 18, 7, 17], [18, 6, 19, 5], [22, 12, 1, 11], [4, 16, 5, 15], [8, 20, 9, 19], [10, 22, 11, 21], [12, 4, 13, 3], [2, 14, 3, 13], [14, 2, 15, 1], [16, 8, 17, 7], [20, 10, 21, 9]]"
11a_365_64,"[[20, 10, 21, 9], [6, 18, 7, 17], [18, 6, 19, 5], [22, 12, 1, 11], [4, 16, 5, 15], [8, 20, 9, 19], [10, 22, 11, 21], [12, 4, 13, 3], [2, 14, 3, 13], [14, 2, 15, 1], [16, 8, 17, 7]]"
11a_365_65,"[[16, 8, 17, 7], [20, 10, 21, 9], [6, 18, 7, 17], [18, 6, 19, 5], [22, 12, 1, 11], [4, 16, 5, 15], [8, 20, 9, 19], [10, 22, 11, 21], [12, 4, 13, 3], [2, 14, 3, 13], [14, 2, 15, 1]]"
11a_365_66,"[[15, 3, 16, 2], [17, 9, 18, 8], [21, 11, 22, 10], [7, 19, 8, 18], [19, 7, 20, 6], [1, 13, 2, 12], [5, 17, 6, 16], [9, 21, 10, 20], [11, 1, 12, 22], [13, 5, 14, 4], [3, 15, 4, 14]]"
11a_365_67,"[[3, 15, 4, 14], [15, 3, 16, 2], [17, 9, 18, 8], [21, 11, 22, 10], [7, 19, 8, 18], [19, 7, 20, 6], [1, 13, 2, 12], [5, 17, 6, 16], [9, 21, 10, 20], [11, 1, 12, 22], [13, 5, 14, 4]]"
11a_365_68,"[[13, 5, 14, 4], [3, 15, 4, 14], [15, 3, 16, 2], [17, 9, 18, 8], [21, 11, 22, 10], [7, 19, 8, 18], [19, 7, 20, 6], [1, 13, 2, 12], [5, 17, 6, 16], [9, 21, 10, 20], [11, 1, 12, 22]]"
11a_365_69,"[[11, 1, 12, 22], [13, 5, 14, 4], [3, 15, 4, 14], [15, 3, 16, 2], [17, 9, 18, 8], [21, 11, 22, 10], [7, 19, 8, 18], [19, 7, 20, 6], [1, 13, 2, 12], [5, 17, 6, 16], [9, 21, 10, 20]]"
11a_365_70,"[[9, 21, 10, 20], [11, 1, 12, 22], [13, 5, 14, 4], [3, 15, 4, 14], [15, 3, 16, 2], [17, 9, 18, 8], [21, 11, 22, 10], [7, 19, 8, 18], [19, 7, 20, 6], [1, 13, 2, 12], [5, 17, 6, 16]]"
11a_365_71,"[[5, 17, 6, 16], [9, 21, 10, 20], [11, 1, 12, 22], [13, 5, 14, 4], [3, 15, 4, 14], [15, 3, 16, 2], [17, 9, 18, 8], [21, 11, 22, 10], [7, 19, 8, 18], [19, 7, 20, 6], [1, 13, 2, 12]]"
11a_365_72,"[[1, 13, 2, 12], [5, 17, 6, 16], [9, 21, 10, 20], [11, 1, 12, 22], [13, 5, 14, 4], [3, 15, 4, 14], [15, 3, 16, 2], [17, 9, 18, 8], [21, 11, 22, 10], [7, 19, 8, 18], [19, 7, 20, 6]]"
11a_365_73,"[[19, 7, 20, 6], [1, 13, 2, 12], [5, 17, 6, 16], [9, 21, 10, 20], [11, 1, 12, 22], [13, 5, 14, 4], [3, 15, 4, 14], [15, 3, 16, 2], [17, 9, 18, 8], [21, 11, 22, 10], [7, 19, 8, 18]]"
11a_365_74,"[[7, 19, 8, 18], [19, 7, 20, 6], [1, 13, 2, 12], [5, 17, 6, 16], [9, 21, 10, 20], [11, 1, 12, 22], [13, 5, 14, 4], [3, 15, 4, 14], [15, 3, 16, 2], [17, 9, 18, 8], [21, 11, 22, 10]]"
11a_365_75,"[[21, 11, 22, 10], [7, 19, 8, 18], [19, 7, 20, 6], [1, 13, 2, 12], [5, 17, 6, 16], [9, 21, 10, 20], [11, 1, 12, 22], [13, 5, 14, 4], [3, 15, 4, 14], [15, 3, 16, 2], [17, 9, 18, 8]]"
11a_365_76,"[[17, 9, 18, 8], [21, 11, 22, 10], [7, 19, 8, 18], [19, 7, 20, 6], [1, 13, 2, 12], [5, 17, 6, 16], [9, 21, 10, 20], [11, 1, 12, 22], [13, 5, 14, 4], [3, 15, 4, 14], [15, 3, 16, 2]]"
11a_365_77,"[[16, 4, 17, 3], [18, 10, 19, 9], [22, 12, 1, 11], [8, 20, 9, 19], [20, 8, 21, 7], [2, 14, 3, 13], [6, 18, 7, 17], [10, 22, 11, 21], [12, 2, 13, 1], [14, 6, 15, 5], [4, 16, 5, 15]]"
11a_365_78,"[[4, 16, 5, 15], [16, 4, 17, 3], [18, 10, 19, 9], [22, 12, 1, 11], [8, 20, 9, 19], [20, 8, 21, 7], [2, 14, 3, 13], [6, 18, 7, 17], [10, 22, 11, 21], [12, 2, 13, 1], [14, 6, 15, 5]]"
11a_365_79,"[[14, 6, 15, 5], [4, 16, 5, 15], [16, 4, 17, 3], [18, 10, 19, 9], [22, 12, 1, 11], [8, 20, 9, 19], [20, 8, 21, 7], [2, 14, 3, 13], [6, 18, 7, 17], [10, 22, 11, 21], [12, 2, 13, 1]]"
11a_365_80,"[[12, 2, 13, 1], [14, 6, 15, 5], [4, 16, 5, 15], [16, 4, 17, 3], [18, 10, 19, 9], [22, 12, 1, 11], [8, 20, 9, 19], [20, 8, 21, 7], [2, 14, 3, 13], [6, 18, 7, 17], [10, 22, 11, 21]]"
11a_365_81,"[[10, 22, 11, 21], [12, 2, 13, 1], [14, 6, 15, 5], [4, 16, 5, 15], [16, 4, 17, 3], [18, 10, 19, 9], [22, 12, 1, 11], [8, 20, 9, 19], [20, 8, 21, 7], [2, 14, 3, 13], [6, 18, 7, 17]]"
11a_365_82,"[[6, 18, 7, 17], [10, 22, 11, 21], [12, 2, 13, 1], [14, 6, 15, 5], [4, 16, 5, 15], [16, 4, 17, 3], [18, 10, 19, 9], [22, 12, 1, 11], [8, 20, 9, 19], [20, 8, 21, 7], [2, 14, 3, 13]]"
11a_365_83,"[[2, 14, 3, 13], [6, 18, 7, 17], [10, 22, 11, 21], [12, 2, 13, 1], [14, 6, 15, 5], [4, 16, 5, 15], [16, 4, 17, 3], [18, 10, 19, 9], [22, 12, 1, 11], [8, 20, 9, 19], [20, 8, 21, 7]]"
11a_365_84,"[[20, 8, 21, 7], [2, 14, 3, 13], [6, 18, 7, 17], [10, 22, 11, 21], [12, 2, 13, 1], [14, 6, 15, 5], [4, 16, 5, 15], [16, 4, 17, 3], [18, 10, 19, 9], [22, 12, 1, 11], [8, 20, 9, 19]]"
11a_365_85,"[[8, 20, 9, 19], [20, 8, 21, 7], [2, 14, 3, 13], [6, 18, 7, 17], [10, 22, 11, 21], [12, 2, 13, 1], [14, 6, 15, 5], [4, 16, 5, 15], [16, 4, 17, 3], [18, 10, 19, 9], [22, 12, 1, 11]]"
11a_365_86,"[[22, 12, 1, 11], [8, 20, 9, 19], [20, 8, 21, 7], [2, 14, 3, 13], [6, 18, 7, 17], [10, 22, 11, 21], [12, 2, 13, 1], [14, 6, 15, 5], [4, 16, 5, 15], [16, 4, 17, 3], [18, 10, 19, 9]]"
