name,pd_notation
12a_1267_0,"[[24, 16, 1, 15], [2, 10, 3, 9], [4, 13, 5, 14], [6, 19, 7, 20], [8, 17, 9, 18], [10, 24, 11, 23], [12, 22, 13, 21], [14, 5, 15, 6], [16, 2, 17, 1], [18, 7, 19, 8], [20, 3, 21, 4], [22, 12, 23, 11]]"
12a_1267_1,"[[22, 12, 23, 11], [24, 16, 1, 15], [2, 10, 3, 9], [4, 13, 5, 14], [6, 19, 7, 20], [8, 17, 9, 18], [10, 24, 11, 23], [12, 22, 13, 21], [14, 5, 15, 6], [16, 2, 17, 1], [18, 7, 19, 8], [20, 3, 21, 4]]"
12a_1267_2,"[[20, 3, 21, 4], [22, 12, 23, 11], [24, 16, 1, 15], [2, 10, 3, 9], [4, 13, 5, 14], [6, 19, 7, 20], [8, 17, 9, 18], [10, 24, 11, 23], [12, 22, 13, 21], [14, 5, 15, 6], [16, 2, 17, 1], [18, 7, 19, 8]]"
12a_1267_3,"[[18, 7, 19, 8], [20, 3, 21, 4], [22, 12, 23, 11], [24, 16, 1, 15], [2, 10, 3, 9], [4, 13, 5, 14], [6, 19, 7, 20], [8, 17, 9, 18], [10, 24, 11, 23], [12, 22, 13, 21], [14, 5, 15, 6], [16, 2, 17, 1]]"
12a_1267_4,"[[16, 2, 17, 1], [18, 7, 19, 8], [20, 3, 21, 4], [22, 12, 23, 11], [24, 16, 1, 15], [2, 10, 3, 9], [4, 13, 5, 14], [6, 19, 7, 20], [8, 17, 9, 18], [10, 24, 11, 23], [12, 22, 13, 21], [14, 5, 15, 6]]"
12a_1267_5,"[[14, 5, 15, 6], [16, 2, 17, 1], [18, 7, 19, 8], [20, 3, 21, 4], [22, 12, 23, 11], [24, 16, 1, 15], [2, 10, 3, 9], [4, 13, 5, 14], [6, 19, 7, 20], [8, 17, 9, 18], [10, 24, 11, 23], [12, 22, 13, 21]]"
12a_1267_6,"[[12, 22, 13, 21], [14, 5, 15, 6], [16, 2, 17, 1], [18, 7, 19, 8], [20, 3, 21, 4], [22, 12, 23, 11], [24, 16, 1, 15], [2, 10, 3, 9], [4, 13, 5, 14], [6, 19, 7, 20], [8, 17, 9, 18], [10, 24, 11, 23]]"
12a_1267_7,"[[10, 24, 11, 23], [12, 22, 13, 21], [14, 5, 15, 6], [16, 2, 17, 1], [18, 7, 19, 8], [20, 3, 21, 4], [22, 12, 23, 11], [24, 16, 1, 15], [2, 10, 3, 9], [4, 13, 5, 14], [6, 19, 7, 20], [8, 17, 9, 18]]"
12a_1267_8,"[[8, 17, 9, 18], [10, 24, 11, 23], [12, 22, 13, 21], [14, 5, 15, 6], [16, 2, 17, 1], [18, 7, 19, 8], [20, 3, 21, 4], [22, 12, 23, 11], [24, 16, 1, 15], [2, 10, 3, 9], [4, 13, 5, 14], [6, 19, 7, 20]]"
12a_1267_9,"[[6, 19, 7, 20], [8, 17, 9, 18], [10, 24, 11, 23], [12, 22, 13, 21], [14, 5, 15, 6], [16, 2, 17, 1], [18, 7, 19, 8], [20, 3, 21, 4], [22, 12, 23, 11], [24, 16, 1, 15], [2, 10, 3, 9], [4, 13, 5, 14]]"
12a_1267_10,"[[4, 13, 5, 14], [6, 19, 7, 20], [8, 17, 9, 18], [10, 24, 11, 23], [12, 22, 13, 21], [14, 5, 15, 6], [16, 2, 17, 1], [18, 7, 19, 8], [20, 3, 21, 4], [22, 12, 23, 11], [24, 16, 1, 15], [2, 10, 3, 9]]"
12a_1267_11,"[[2, 10, 3, 9], [4, 13, 5, 14], [6, 19, 7, 20], [8, 17, 9, 18], [10, 24, 11, 23], [12, 22, 13, 21], [14, 5, 15, 6], [16, 2, 17, 1], [18, 7, 19, 8], [20, 3, 21, 4], [22, 12, 23, 11], [24, 16, 1, 15]]"
12a_1267_12,"[[1, 17, 2, 16], [3, 11, 4, 10], [5, 14, 6, 15], [7, 20, 8, 21], [9, 18, 10, 19], [11, 1, 12, 24], [13, 23, 14, 22], [15, 6, 16, 7], [17, 3, 18, 2], [19, 8, 20, 9], [21, 4, 22, 5], [23, 13, 24, 12]]"
12a_1267_13,"[[23, 13, 24, 12], [1, 17, 2, 16], [3, 11, 4, 10], [5, 14, 6, 15], [7, 20, 8, 21], [9, 18, 10, 19], [11, 1, 12, 24], [13, 23, 14, 22], [15, 6, 16, 7], [17, 3, 18, 2], [19, 8, 20, 9], [21, 4, 22, 5]]"
12a_1267_14,"[[21, 4, 22, 5], [23, 13, 24, 12], [1, 17, 2, 16], [3, 11, 4, 10], [5, 14, 6, 15], [7, 20, 8, 21], [9, 18, 10, 19], [11, 1, 12, 24], [13, 23, 14, 22], [15, 6, 16, 7], [17, 3, 18, 2], [19, 8, 20, 9]]"
12a_1267_15,"[[19, 8, 20, 9], [21, 4, 22, 5], [23, 13, 24, 12], [1, 17, 2, 16], [3, 11, 4, 10], [5, 14, 6, 15], [7, 20, 8, 21], [9, 18, 10, 19], [11, 1, 12, 24], [13, 23, 14, 22], [15, 6, 16, 7], [17, 3, 18, 2]]"
12a_1267_16,"[[17, 3, 18, 2], [19, 8, 20, 9], [21, 4, 22, 5], [23, 13, 24, 12], [1, 17, 2, 16], [3, 11, 4, 10], [5, 14, 6, 15], [7, 20, 8, 21], [9, 18, 10, 19], [11, 1, 12, 24], [13, 23, 14, 22], [15, 6, 16, 7]]"
12a_1267_17,"[[15, 6, 16, 7], [17, 3, 18, 2], [19, 8, 20, 9], [21, 4, 22, 5], [23, 13, 24, 12], [1, 17, 2, 16], [3, 11, 4, 10], [5, 14, 6, 15], [7, 20, 8, 21], [9, 18, 10, 19], [11, 1, 12, 24], [13, 23, 14, 22]]"
12a_1267_18,"[[13, 23, 14, 22], [15, 6, 16, 7], [17, 3, 18, 2], [19, 8, 20, 9], [21, 4, 22, 5], [23, 13, 24, 12], [1, 17, 2, 16], [3, 11, 4, 10], [5, 14, 6, 15], [7, 20, 8, 21], [9, 18, 10, 19], [11, 1, 12, 24]]"
12a_1267_19,"[[11, 1, 12, 24], [13, 23, 14, 22], [15, 6, 16, 7], [17, 3, 18, 2], [19, 8, 20, 9], [21, 4, 22, 5], [23, 13, 24, 12], [1, 17, 2, 16], [3, 11, 4, 10], [5, 14, 6, 15], [7, 20, 8, 21], [9, 18, 10, 19]]"
12a_1267_20,"[[9, 18, 10, 19], [11, 1, 12, 24], [13, 23, 14, 22], [15, 6, 16, 7], [17, 3, 18, 2], [19, 8, 20, 9], [21, 4, 22, 5], [23, 13, 24, 12], [1, 17, 2, 16], [3, 11, 4, 10], [5, 14, 6, 15], [7, 20, 8, 21]]"
12a_1267_21,"[[7, 20, 8, 21], [9, 18, 10, 19], [11, 1, 12, 24], [13, 23, 14, 22], [15, 6, 16, 7], [17, 3, 18, 2], [19, 8, 20, 9], [21, 4, 22, 5], [23, 13, 24, 12], [1, 17, 2, 16], [3, 11, 4, 10], [5, 14, 6, 15]]"
12a_1267_22,"[[5, 14, 6, 15], [7, 20, 8, 21], [9, 18, 10, 19], [11, 1, 12, 24], [13, 23, 14, 22], [15, 6, 16, 7], [17, 3, 18, 2], [19, 8, 20, 9], [21, 4, 22, 5], [23, 13, 24, 12], [1, 17, 2, 16], [3, 11, 4, 10]]"
12a_1267_23,"[[3, 11, 4, 10], [5, 14, 6, 15], [7, 20, 8, 21], [9, 18, 10, 19], [11, 1, 12, 24], [13, 23, 14, 22], [15, 6, 16, 7], [17, 3, 18, 2], [19, 8, 20, 9], [21, 4, 22, 5], [23, 13, 24, 12], [1, 17, 2, 16]]"
12a_1267_24,"[[2, 18, 3, 17], [4, 12, 5, 11], [6, 15, 7, 16], [8, 21, 9, 22], [10, 19, 11, 20], [12, 2, 13, 1], [14, 24, 15, 23], [16, 7, 17, 8], [18, 4, 19, 3], [20, 9, 21, 10], [22, 5, 23, 6], [24, 14, 1, 13]]"
12a_1267_25,"[[24, 14, 1, 13], [2, 18, 3, 17], [4, 12, 5, 11], [6, 15, 7, 16], [8, 21, 9, 22], [10, 19, 11, 20], [12, 2, 13, 1], [14, 24, 15, 23], [16, 7, 17, 8], [18, 4, 19, 3], [20, 9, 21, 10], [22, 5, 23, 6]]"
12a_1267_26,"[[22, 5, 23, 6], [24, 14, 1, 13], [2, 18, 3, 17], [4, 12, 5, 11], [6, 15, 7, 16], [8, 21, 9, 22], [10, 19, 11, 20], [12, 2, 13, 1], [14, 24, 15, 23], [16, 7, 17, 8], [18, 4, 19, 3], [20, 9, 21, 10]]"
12a_1267_27,"[[20, 9, 21, 10], [22, 5, 23, 6], [24, 14, 1, 13], [2, 18, 3, 17], [4, 12, 5, 11], [6, 15, 7, 16], [8, 21, 9, 22], [10, 19, 11, 20], [12, 2, 13, 1], [14, 24, 15, 23], [16, 7, 17, 8], [18, 4, 19, 3]]"
12a_1267_28,"[[18, 4, 19, 3], [20, 9, 21, 10], [22, 5, 23, 6], [24, 14, 1, 13], [2, 18, 3, 17], [4, 12, 5, 11], [6, 15, 7, 16], [8, 21, 9, 22], [10, 19, 11, 20], [12, 2, 13, 1], [14, 24, 15, 23], [16, 7, 17, 8]]"
12a_1267_29,"[[16, 7, 17, 8], [18, 4, 19, 3], [20, 9, 21, 10], [22, 5, 23, 6], [24, 14, 1, 13], [2, 18, 3, 17], [4, 12, 5, 11], [6, 15, 7, 16], [8, 21, 9, 22], [10, 19, 11, 20], [12, 2, 13, 1], [14, 24, 15, 23]]"
12a_1267_30,"[[14, 24, 15, 23], [16, 7, 17, 8], [18, 4, 19, 3], [20, 9, 21, 10], [22, 5, 23, 6], [24, 14, 1, 13], [2, 18, 3, 17], [4, 12, 5, 11], [6, 15, 7, 16], [8, 21, 9, 22], [10, 19, 11, 20], [12, 2, 13, 1]]"
12a_1267_31,"[[12, 2, 13, 1], [14, 24, 15, 23], [16, 7, 17, 8], [18, 4, 19, 3], [20, 9, 21, 10], [22, 5, 23, 6], [24, 14, 1, 13], [2, 18, 3, 17], [4, 12, 5, 11], [6, 15, 7, 16], [8, 21, 9, 22], [10, 19, 11, 20]]"
12a_1267_32,"[[10, 19, 11, 20], [12, 2, 13, 1], [14, 24, 15, 23], [16, 7, 17, 8], [18, 4, 19, 3], [20, 9, 21, 10], [22, 5, 23, 6], [24, 14, 1, 13], [2, 18, 3, 17], [4, 12, 5, 11], [6, 15, 7, 16], [8, 21, 9, 22]]"
12a_1267_33,"[[8, 21, 9, 22], [10, 19, 11, 20], [12, 2, 13, 1], [14, 24, 15, 23], [16, 7, 17, 8], [18, 4, 19, 3], [20, 9, 21, 10], [22, 5, 23, 6], [24, 14, 1, 13], [2, 18, 3, 17], [4, 12, 5, 11], [6, 15, 7, 16]]"
12a_1267_34,"[[6, 15, 7, 16], [8, 21, 9, 22], [10, 19, 11, 20], [12, 2, 13, 1], [14, 24, 15, 23], [16, 7, 17, 8], [18, 4, 19, 3], [20, 9, 21, 10], [22, 5, 23, 6], [24, 14, 1, 13], [2, 18, 3, 17], [4, 12, 5, 11]]"
12a_1267_35,"[[4, 12, 5, 11], [6, 15, 7, 16], [8, 21, 9, 22], [10, 19, 11, 20], [12, 2, 13, 1], [14, 24, 15, 23], [16, 7, 17, 8], [18, 4, 19, 3], [20, 9, 21, 10], [22, 5, 23, 6], [24, 14, 1, 13], [2, 18, 3, 17]]"
12a_1267_36,"[[3, 19, 4, 18], [5, 13, 6, 12], [7, 16, 8, 17], [9, 22, 10, 23], [11, 20, 12, 21], [13, 3, 14, 2], [15, 1, 16, 24], [17, 8, 18, 9], [19, 5, 20, 4], [21, 10, 22, 11], [23, 6, 24, 7], [1, 15, 2, 14]]"
12a_1267_37,"[[1, 15, 2, 14], [3, 19, 4, 18], [5, 13, 6, 12], [7, 16, 8, 17], [9, 22, 10, 23], [11, 20, 12, 21], [13, 3, 14, 2], [15, 1, 16, 24], [17, 8, 18, 9], [19, 5, 20, 4], [21, 10, 22, 11], [23, 6, 24, 7]]"
12a_1267_38,"[[23, 6, 24, 7], [1, 15, 2, 14], [3, 19, 4, 18], [5, 13, 6, 12], [7, 16, 8, 17], [9, 22, 10, 23], [11, 20, 12, 21], [13, 3, 14, 2], [15, 1, 16, 24], [17, 8, 18, 9], [19, 5, 20, 4], [21, 10, 22, 11]]"
12a_1267_39,"[[21, 10, 22, 11], [23, 6, 24, 7], [1, 15, 2, 14], [3, 19, 4, 18], [5, 13, 6, 12], [7, 16, 8, 17], [9, 22, 10, 23], [11, 20, 12, 21], [13, 3, 14, 2], [15, 1, 16, 24], [17, 8, 18, 9], [19, 5, 20, 4]]"
12a_1267_40,"[[19, 5, 20, 4], [21, 10, 22, 11], [23, 6, 24, 7], [1, 15, 2, 14], [3, 19, 4, 18], [5, 13, 6, 12], [7, 16, 8, 17], [9, 22, 10, 23], [11, 20, 12, 21], [13, 3, 14, 2], [15, 1, 16, 24], [17, 8, 18, 9]]"
12a_1267_41,"[[17, 8, 18, 9], [19, 5, 20, 4], [21, 10, 22, 11], [23, 6, 24, 7], [1, 15, 2, 14], [3, 19, 4, 18], [5, 13, 6, 12], [7, 16, 8, 17], [9, 22, 10, 23], [11, 20, 12, 21], [13, 3, 14, 2], [15, 1, 16, 24]]"
12a_1267_42,"[[15, 1, 16, 24], [17, 8, 18, 9], [19, 5, 20, 4], [21, 10, 22, 11], [23, 6, 24, 7], [1, 15, 2, 14], [3, 19, 4, 18], [5, 13, 6, 12], [7, 16, 8, 17], [9, 22, 10, 23], [11, 20, 12, 21], [13, 3, 14, 2]]"
12a_1267_43,"[[13, 3, 14, 2], [15, 1, 16, 24], [17, 8, 18, 9], [19, 5, 20, 4], [21, 10, 22, 11], [23, 6, 24, 7], [1, 15, 2, 14], [3, 19, 4, 18], [5, 13, 6, 12], [7, 16, 8, 17], [9, 22, 10, 23], [11, 20, 12, 21]]"
12a_1267_44,"[[11, 20, 12, 21], [13, 3, 14, 2], [15, 1, 16, 24], [17, 8, 18, 9], [19, 5, 20, 4], [21, 10, 22, 11], [23, 6, 24, 7], [1, 15, 2, 14], [3, 19, 4, 18], [5, 13, 6, 12], [7, 16, 8, 17], [9, 22, 10, 23]]"
12a_1267_45,"[[9, 22, 10, 23], [11, 20, 12, 21], [13, 3, 14, 2], [15, 1, 16, 24], [17, 8, 18, 9], [19, 5, 20, 4], [21, 10, 22, 11], [23, 6, 24, 7], [1, 15, 2, 14], [3, 19, 4, 18], [5, 13, 6, 12], [7, 16, 8, 17]]"
12a_1267_46,"[[7, 16, 8, 17], [9, 22, 10, 23], [11, 20, 12, 21], [13, 3, 14, 2], [15, 1, 16, 24], [17, 8, 18, 9], [19, 5, 20, 4], [21, 10, 22, 11], [23, 6, 24, 7], [1, 15, 2, 14], [3, 19, 4, 18], [5, 13, 6, 12]]"
12a_1267_47,"[[5, 13, 6, 12], [7, 16, 8, 17], [9, 22, 10, 23], [11, 20, 12, 21], [13, 3, 14, 2], [15, 1, 16, 24], [17, 8, 18, 9], [19, 5, 20, 4], [21, 10, 22, 11], [23, 6, 24, 7], [1, 15, 2, 14], [3, 19, 4, 18]]"
12a_1267_48,"[[4, 20, 5, 19], [6, 14, 7, 13], [8, 17, 9, 18], [10, 23, 11, 24], [12, 21, 13, 22], [14, 4, 15, 3], [16, 2, 17, 1], [18, 9, 19, 10], [20, 6, 21, 5], [22, 11, 23, 12], [24, 7, 1, 8], [2, 16, 3, 15]]"
12a_1267_49,"[[2, 16, 3, 15], [4, 20, 5, 19], [6, 14, 7, 13], [8, 17, 9, 18], [10, 23, 11, 24], [12, 21, 13, 22], [14, 4, 15, 3], [16, 2, 17, 1], [18, 9, 19, 10], [20, 6, 21, 5], [22, 11, 23, 12], [24, 7, 1, 8]]"
12a_1267_50,"[[24, 7, 1, 8], [2, 16, 3, 15], [4, 20, 5, 19], [6, 14, 7, 13], [8, 17, 9, 18], [10, 23, 11, 24], [12, 21, 13, 22], [14, 4, 15, 3], [16, 2, 17, 1], [18, 9, 19, 10], [20, 6, 21, 5], [22, 11, 23, 12]]"
12a_1267_51,"[[22, 11, 23, 12], [24, 7, 1, 8], [2, 16, 3, 15], [4, 20, 5, 19], [6, 14, 7, 13], [8, 17, 9, 18], [10, 23, 11, 24], [12, 21, 13, 22], [14, 4, 15, 3], [16, 2, 17, 1], [18, 9, 19, 10], [20, 6, 21, 5]]"
12a_1267_52,"[[20, 6, 21, 5], [22, 11, 23, 12], [24, 7, 1, 8], [2, 16, 3, 15], [4, 20, 5, 19], [6, 14, 7, 13], [8, 17, 9, 18], [10, 23, 11, 24], [12, 21, 13, 22], [14, 4, 15, 3], [16, 2, 17, 1], [18, 9, 19, 10]]"
12a_1267_53,"[[18, 9, 19, 10], [20, 6, 21, 5], [22, 11, 23, 12], [24, 7, 1, 8], [2, 16, 3, 15], [4, 20, 5, 19], [6, 14, 7, 13], [8, 17, 9, 18], [10, 23, 11, 24], [12, 21, 13, 22], [14, 4, 15, 3], [16, 2, 17, 1]]"
12a_1267_54,"[[16, 2, 17, 1], [18, 9, 19, 10], [20, 6, 21, 5], [22, 11, 23, 12], [24, 7, 1, 8], [2, 16, 3, 15], [4, 20, 5, 19], [6, 14, 7, 13], [8, 17, 9, 18], [10, 23, 11, 24], [12, 21, 13, 22], [14, 4, 15, 3]]"
12a_1267_55,"[[14, 4, 15, 3], [16, 2, 17, 1], [18, 9, 19, 10], [20, 6, 21, 5], [22, 11, 23, 12], [24, 7, 1, 8], [2, 16, 3, 15], [4, 20, 5, 19], [6, 14, 7, 13], [8, 17, 9, 18], [10, 23, 11, 24], [12, 21, 13, 22]]"
