name,pd_notation
11n_20_0,"[[20, 15, 21, 16], [5, 3, 6, 2], [11, 7, 12, 6], [9, 4, 10, 5], [3, 10, 4, 11], [12, 19, 13, 20], [8, 18, 9, 17], [18, 8, 19, 7], [16, 1, 17, 2], [22, 13, 1, 14], [14, 21, 15, 22]]"
11n_20_1,"[[14, 21, 15, 22], [20, 15, 21, 16], [5, 3, 6, 2], [11, 7, 12, 6], [9, 4, 10, 5], [3, 10, 4, 11], [12, 19, 13, 20], [8, 18, 9, 17], [18, 8, 19, 7], [16, 1, 17, 2], [22, 13, 1, 14]]"
11n_20_2,"[[22, 13, 1, 14], [14, 21, 15, 22], [20, 15, 21, 16], [5, 3, 6, 2], [11, 7, 12, 6], [9, 4, 10, 5], [3, 10, 4, 11], [12, 19, 13, 20], [8, 18, 9, 17], [18, 8, 19, 7], [16, 1, 17, 2]]"
11n_20_3,"[[16, 1, 17, 2], [22, 13, 1, 14], [14, 21, 15, 22], [20, 15, 21, 16], [5, 3, 6, 2], [11, 7, 12, 6], [9, 4, 10, 5], [3, 10, 4, 11], [12, 19, 13, 20], [8, 18, 9, 17], [18, 8, 19, 7]]"
11n_20_4,"[[18, 8, 19, 7], [16, 1, 17, 2], [22, 13, 1, 14], [14, 21, 15, 22], [20, 15, 21, 16], [5, 3, 6, 2], [11, 7, 12, 6], [9, 4, 10, 5], [3, 10, 4, 11], [12, 19, 13, 20], [8, 18, 9, 17]]"
11n_20_5,"[[8, 18, 9, 17], [18, 8, 19, 7], [16, 1, 17, 2], [22, 13, 1, 14], [14, 21, 15, 22], [20, 15, 21, 16], [5, 3, 6, 2], [11, 7, 12, 6], [9, 4, 10, 5], [3, 10, 4, 11], [12, 19, 13, 20]]"
11n_20_6,"[[12, 19, 13, 20], [8, 18, 9, 17], [18, 8, 19, 7], [16, 1, 17, 2], [22, 13, 1, 14], [14, 21, 15, 22], [20, 15, 21, 16], [5, 3, 6, 2], [11, 7, 12, 6], [9, 4, 10, 5], [3, 10, 4, 11]]"
11n_20_7,"[[3, 10, 4, 11], [12, 19, 13, 20], [8, 18, 9, 17], [18, 8, 19, 7], [16, 1, 17, 2], [22, 13, 1, 14], [14, 21, 15, 22], [20, 15, 21, 16], [5, 3, 6, 2], [11, 7, 12, 6], [9, 4, 10, 5]]"
11n_20_8,"[[9, 4, 10, 5], [3, 10, 4, 11], [12, 19, 13, 20], [8, 18, 9, 17], [18, 8, 19, 7], [16, 1, 17, 2], [22, 13, 1, 14], [14, 21, 15, 22], [20, 15, 21, 16], [5, 3, 6, 2], [11, 7, 12, 6]]"
11n_20_9,"[[11, 7, 12, 6], [9, 4, 10, 5], [3, 10, 4, 11], [12, 19, 13, 20], [8, 18, 9, 17], [18, 8, 19, 7], [16, 1, 17, 2], [22, 13, 1, 14], [14, 21, 15, 22], [20, 15, 21, 16], [5, 3, 6, 2]]"
