name,pd_notation
11a_252_0,"[[15, 21, 16, 20], [7, 3, 8, 2], [9, 5, 10, 4], [3, 9, 4, 8], [17, 13, 18, 12], [13, 6, 14, 7], [5, 14, 6, 15], [1, 18, 2, 19], [19, 10, 20, 11], [11, 22, 12, 1], [21, 17, 22, 16]]"
11a_252_1,"[[21, 17, 22, 16], [15, 21, 16, 20], [7, 3, 8, 2], [9, 5, 10, 4], [3, 9, 4, 8], [17, 13, 18, 12], [13, 6, 14, 7], [5, 14, 6, 15], [1, 18, 2, 19], [19, 10, 20, 11], [11, 22, 12, 1]]"
11a_252_2,"[[11, 22, 12, 1], [21, 17, 22, 16], [15, 21, 16, 20], [7, 3, 8, 2], [9, 5, 10, 4], [3, 9, 4, 8], [17, 13, 18, 12], [13, 6, 14, 7], [5, 14, 6, 15], [1, 18, 2, 19], [19, 10, 20, 11]]"
11a_252_3,"[[19, 10, 20, 11], [11, 22, 12, 1], [21, 17, 22, 16], [15, 21, 16, 20], [7, 3, 8, 2], [9, 5, 10, 4], [3, 9, 4, 8], [17, 13, 18, 12], [13, 6, 14, 7], [5, 14, 6, 15], [1, 18, 2, 19]]"
11a_252_4,"[[1, 18, 2, 19], [19, 10, 20, 11], [11, 22, 12, 1], [21, 17, 22, 16], [15, 21, 16, 20], [7, 3, 8, 2], [9, 5, 10, 4], [3, 9, 4, 8], [17, 13, 18, 12], [13, 6, 14, 7], [5, 14, 6, 15]]"
11a_252_5,"[[5, 14, 6, 15], [1, 18, 2, 19], [19, 10, 20, 11], [11, 22, 12, 1], [21, 17, 22, 16], [15, 21, 16, 20], [7, 3, 8, 2], [9, 5, 10, 4], [3, 9, 4, 8], [17, 13, 18, 12], [13, 6, 14, 7]]"
11a_252_6,"[[13, 6, 14, 7], [5, 14, 6, 15], [1, 18, 2, 19], [19, 10, 20, 11], [11, 22, 12, 1], [21, 17, 22, 16], [15, 21, 16, 20], [7, 3, 8, 2], [9, 5, 10, 4], [3, 9, 4, 8], [17, 13, 18, 12]]"
11a_252_7,"[[17, 13, 18, 12], [13, 6, 14, 7], [5, 14, 6, 15], [1, 18, 2, 19], [19, 10, 20, 11], [11, 22, 12, 1], [21, 17, 22, 16], [15, 21, 16, 20], [7, 3, 8, 2], [9, 5, 10, 4], [3, 9, 4, 8]]"
11a_252_8,"[[3, 9, 4, 8], [17, 13, 18, 12], [13, 6, 14, 7], [5, 14, 6, 15], [1, 18, 2, 19], [19, 10, 20, 11], [11, 22, 12, 1], [21, 17, 22, 16], [15, 21, 16, 20], [7, 3, 8, 2], [9, 5, 10, 4]]"
11a_252_9,"[[9, 5, 10, 4], [3, 9, 4, 8], [17, 13, 18, 12], [13, 6, 14, 7], [5, 14, 6, 15], [1, 18, 2, 19], [19, 10, 20, 11], [11, 22, 12, 1], [21, 17, 22, 16], [15, 21, 16, 20], [7, 3, 8, 2]]"
