name,pd_notation
10_41_0,"[[20, 6, 1, 5], [2, 15, 3, 16], [4, 18, 5, 17], [6, 11, 7, 12], [8, 20, 9, 19], [10, 7, 11, 8], [12, 2, 13, 1], [14, 3, 15, 4], [16, 14, 17, 13], [18, 10, 19, 9]]"
10_41_1,"[[18, 10, 19, 9], [20, 6, 1, 5], [2, 15, 3, 16], [4, 18, 5, 17], [6, 11, 7, 12], [8, 20, 9, 19], [10, 7, 11, 8], [12, 2, 13, 1], [14, 3, 15, 4], [16, 14, 17, 13]]"
10_41_2,"[[16, 14, 17, 13], [18, 10, 19, 9], [20, 6, 1, 5], [2, 15, 3, 16], [4, 18, 5, 17], [6, 11, 7, 12], [8, 20, 9, 19], [10, 7, 11, 8], [12, 2, 13, 1], [14, 3, 15, 4]]"
10_41_3,"[[14, 3, 15, 4], [16, 14, 17, 13], [18, 10, 19, 9], [20, 6, 1, 5], [2, 15, 3, 16], [4, 18, 5, 17], [6, 11, 7, 12], [8, 20, 9, 19], [10, 7, 11, 8], [12, 2, 13, 1]]"
10_41_4,"[[12, 2, 13, 1], [14, 3, 15, 4], [16, 14, 17, 13], [18, 10, 19, 9], [20, 6, 1, 5], [2, 15, 3, 16], [4, 18, 5, 17], [6, 11, 7, 12], [8, 20, 9, 19], [10, 7, 11, 8]]"
10_41_5,"[[10, 7, 11, 8], [12, 2, 13, 1], [14, 3, 15, 4], [16, 14, 17, 13], [18, 10, 19, 9], [20, 6, 1, 5], [2, 15, 3, 16], [4, 18, 5, 17], [6, 11, 7, 12], [8, 20, 9, 19]]"
10_41_6,"[[8, 20, 9, 19], [10, 7, 11, 8], [12, 2, 13, 1], [14, 3, 15, 4], [16, 14, 17, 13], [18, 10, 19, 9], [20, 6, 1, 5], [2, 15, 3, 16], [4, 18, 5, 17], [6, 11, 7, 12]]"
10_41_7,"[[6, 11, 7, 12], [8, 20, 9, 19], [10, 7, 11, 8], [12, 2, 13, 1], [14, 3, 15, 4], [16, 14, 17, 13], [18, 10, 19, 9], [20, 6, 1, 5], [2, 15, 3, 16], [4, 18, 5, 17]]"
10_41_8,"[[4, 18, 5, 17], [6, 11, 7, 12], [8, 20, 9, 19], [10, 7, 11, 8], [12, 2, 13, 1], [14, 3, 15, 4], [16, 14, 17, 13], [18, 10, 19, 9], [20, 6, 1, 5], [2, 15, 3, 16]]"
10_41_9,"[[2, 15, 3, 16], [4, 18, 5, 17], [6, 11, 7, 12], [8, 20, 9, 19], [10, 7, 11, 8], [12, 2, 13, 1], [14, 3, 15, 4], [16, 14, 17, 13], [18, 10, 19, 9], [20, 6, 1, 5]]"
