name,computed_bridge_index
12n_0871_0,3
12n_0871_1,4
12n_0871_2,3
12n_0871_3,3
12n_0871_4,3
12n_0871_5,4
12n_0871_6,4
12n_0871_7,4
12n_0871_8,3
12n_0871_9,3
12n_0871_10,4
12n_0871_11,3
12n_0871_12,3
12n_0871_13,4
12n_0871_14,3
12n_0871_15,3
12n_0871_16,3
12n_0871_17,4
12n_0871_18,4
12n_0871_19,4
12n_0871_20,3
12n_0871_21,3
12n_0871_22,4
12n_0871_23,3
12n_0871_24,3
12n_0871_25,4
12n_0871_26,3
12n_0871_27,3
12n_0871_28,3
12n_0871_29,4
12n_0871_30,4
12n_0871_31,4
12n_0871_32,3
12n_0871_33,3
12n_0871_34,4
12n_0871_35,3
12n_0871_36,3
12n_0871_37,4
12n_0871_38,3
12n_0871_39,3
12n_0871_40,3
12n_0871_41,4
12n_0871_42,4
12n_0871_43,4
12n_0871_44,3
12n_0871_45,3
12n_0871_46,4
12n_0871_47,3
12n_0871_48,3
12n_0871_49,4
12n_0871_50,3
12n_0871_51,3
12n_0871_52,3
12n_0871_53,4
12n_0871_54,4
12n_0871_55,4
12n_0871_56,3
12n_0871_57,3
12n_0871_58,4
12n_0871_59,3
12n_0871_60,3
12n_0871_61,4
12n_0871_62,3
12n_0871_63,3
12n_0871_64,3
12n_0871_65,4
12n_0871_66,4
12n_0871_67,4
12n_0871_68,3
12n_0871_69,3
12n_0871_70,4
12n_0871_71,3
12n_0871_72,3
12n_0871_73,4
12n_0871_74,3
12n_0871_75,3
12n_0871_76,3
12n_0871_77,4
12n_0871_78,4
12n_0871_79,4
12n_0871_80,3
12n_0871_81,3
12n_0871_82,4
12n_0871_83,3
12n_0871_84,3
12n_0871_85,4
12n_0871_86,3
12n_0871_87,3
12n_0871_88,3
12n_0871_89,4
12n_0871_90,4
12n_0871_91,4
12n_0871_92,3
12n_0871_93,3
12n_0871_94,4
12n_0871_95,3
12n_0871_96,3
12n_0871_97,4
12n_0871_98,3
12n_0871_99,3
12n_0871_100,3
12n_0871_101,4
12n_0871_102,4
12n_0871_103,4
12n_0871_104,3
12n_0871_105,3
12n_0871_106,4
12n_0871_107,3
12n_0871_108,3
12n_0871_109,4
12n_0871_110,3
12n_0871_111,3
12n_0871_112,3
12n_0871_113,4
12n_0871_114,4
12n_0871_115,4
12n_0871_116,3
12n_0871_117,3
12n_0871_118,4
12n_0871_119,3
12n_0871_120,3
12n_0871_121,4
12n_0871_122,3
12n_0871_123,3
12n_0871_124,3
12n_0871_125,4
12n_0871_126,4
12n_0871_127,4
12n_0871_128,3
12n_0871_129,3
12n_0871_130,4
12n_0871_131,3
12n_0871_132,3
12n_0871_133,4
12n_0871_134,3
12n_0871_135,3
12n_0871_136,3
12n_0871_137,4
12n_0871_138,4
12n_0871_139,4
12n_0871_140,3
12n_0871_141,3
12n_0871_142,4
12n_0871_143,3
12n_0871_144,3
12n_0871_145,4
12n_0871_146,3
12n_0871_147,3
12n_0871_148,3
12n_0871_149,4
12n_0871_150,4
12n_0871_151,4
12n_0871_152,3
12n_0871_153,3
12n_0871_154,4
12n_0871_155,3
12n_0871_156,3
12n_0871_157,4
12n_0871_158,3
12n_0871_159,3
12n_0871_160,3
12n_0871_161,4
12n_0871_162,4
12n_0871_163,4
12n_0871_164,3
12n_0871_165,3
12n_0871_166,4
12n_0871_167,3
12n_0871_168,3
12n_0871_169,4
12n_0871_170,3
12n_0871_171,3
12n_0871_172,3
12n_0871_173,4
12n_0871_174,4
12n_0871_175,4
12n_0871_176,3
12n_0871_177,3
12n_0871_178,4
12n_0871_179,3
12n_0871_180,3
12n_0871_181,4
12n_0871_182,3
