name,computed_bridge_index
12n_0822_0,3
12n_0822_1,3
12n_0822_2,3
12n_0822_3,3
12n_0822_4,3
12n_0822_5,3
12n_0822_6,3
12n_0822_7,3
12n_0822_8,3
12n_0822_9,3
12n_0822_10,3
12n_0822_11,3
12n_0822_12,3
12n_0822_13,3
12n_0822_14,3
12n_0822_15,3
12n_0822_16,3
12n_0822_17,3
12n_0822_18,3
12n_0822_19,3
12n_0822_20,3
12n_0822_21,3
12n_0822_22,3
12n_0822_23,3
12n_0822_24,3
12n_0822_25,3
12n_0822_26,3
12n_0822_27,3
12n_0822_28,3
12n_0822_29,3
12n_0822_30,3
12n_0822_31,3
12n_0822_32,3
12n_0822_33,3
12n_0822_34,3
12n_0822_35,3
12n_0822_36,3
12n_0822_37,3
12n_0822_38,3
12n_0822_39,3
12n_0822_40,3
12n_0822_41,3
12n_0822_42,3
12n_0822_43,3
12n_0822_44,3
12n_0822_45,3
12n_0822_46,3
12n_0822_47,3
12n_0822_48,3
12n_0822_49,3
12n_0822_50,3
12n_0822_51,3
12n_0822_52,3
12n_0822_53,3
12n_0822_54,3
12n_0822_55,3
12n_0822_56,3
12n_0822_57,3
12n_0822_58,3
12n_0822_59,3
12n_0822_60,3
12n_0822_61,3
12n_0822_62,3
12n_0822_63,3
12n_0822_64,3
12n_0822_65,3
12n_0822_66,3
12n_0822_67,3
12n_0822_68,3
12n_0822_69,3
12n_0822_70,3
12n_0822_71,3
12n_0822_72,3
12n_0822_73,3
12n_0822_74,3
12n_0822_75,3
12n_0822_76,3
12n_0822_77,3
12n_0822_78,3
12n_0822_79,3
12n_0822_80,3
12n_0822_81,3
12n_0822_82,3
12n_0822_83,3
12n_0822_84,3
12n_0822_85,3
12n_0822_86,3
12n_0822_87,3
12n_0822_88,3
12n_0822_89,3
12n_0822_90,3
12n_0822_91,3
12n_0822_92,3
12n_0822_93,3
12n_0822_94,3
12n_0822_95,3
12n_0822_96,3
12n_0822_97,3
12n_0822_98,3
12n_0822_99,3
12n_0822_100,3
12n_0822_101,3
12n_0822_102,3
12n_0822_103,3
12n_0822_104,3
12n_0822_105,3
12n_0822_106,3
12n_0822_107,3
12n_0822_108,3
12n_0822_109,3
12n_0822_110,3
12n_0822_111,3
12n_0822_112,3
12n_0822_113,3
12n_0822_114,3
12n_0822_115,3
12n_0822_116,3
12n_0822_117,3
12n_0822_118,3
12n_0822_119,3
12n_0822_120,3
12n_0822_121,3
12n_0822_122,3
12n_0822_123,3
12n_0822_124,3
12n_0822_125,3
12n_0822_126,3
12n_0822_127,3
12n_0822_128,3
12n_0822_129,3
12n_0822_130,3
12n_0822_131,3
12n_0822_132,3
12n_0822_133,3
12n_0822_134,3
12n_0822_135,3
12n_0822_136,3
12n_0822_137,3
12n_0822_138,3
12n_0822_139,3
12n_0822_140,3
12n_0822_141,3
12n_0822_142,3
12n_0822_143,3
12n_0822_144,3
12n_0822_145,3
12n_0822_146,3
12n_0822_147,3
12n_0822_148,3
12n_0822_149,3
12n_0822_150,3
12n_0822_151,3
12n_0822_152,3
12n_0822_153,3
12n_0822_154,3
12n_0822_155,3
12n_0822_156,3
12n_0822_157,3
12n_0822_158,3
12n_0822_159,3
12n_0822_160,3
12n_0822_161,3
12n_0822_162,3
12n_0822_163,3
12n_0822_164,3
12n_0822_165,3
12n_0822_166,3
12n_0822_167,3
12n_0822_168,3
12n_0822_169,3
12n_0822_170,3
12n_0822_171,3
12n_0822_172,3
12n_0822_173,3
12n_0822_174,3
12n_0822_175,3
12n_0822_176,3
12n_0822_177,3
12n_0822_178,3
12n_0822_179,3
12n_0822_180,3
12n_0822_181,3
12n_0822_182,3
12n_0822_183,3
12n_0822_184,3
12n_0822_185,3
12n_0822_186,3
12n_0822_187,3
12n_0822_188,3
12n_0822_189,3
12n_0822_190,3
12n_0822_191,3
12n_0822_192,3
12n_0822_193,3
12n_0822_194,3
12n_0822_195,3
12n_0822_196,3
12n_0822_197,3
12n_0822_198,3
12n_0822_199,3
12n_0822_200,3
12n_0822_201,3
12n_0822_202,3
12n_0822_203,3
12n_0822_204,3
12n_0822_205,3
12n_0822_206,3
12n_0822_207,3
12n_0822_208,3
12n_0822_209,3
12n_0822_210,3
12n_0822_211,3
12n_0822_212,3
12n_0822_213,3
12n_0822_214,3
12n_0822_215,3
12n_0822_216,3
12n_0822_217,3
12n_0822_218,3
12n_0822_219,3
12n_0822_220,3
12n_0822_221,3
12n_0822_222,3
12n_0822_223,3
12n_0822_224,3
12n_0822_225,3
12n_0822_226,3
12n_0822_227,3
12n_0822_228,3
12n_0822_229,3
12n_0822_230,3
12n_0822_231,3
12n_0822_232,3
12n_0822_233,3
12n_0822_234,3
12n_0822_235,3
12n_0822_236,3
12n_0822_237,3
12n_0822_238,3
12n_0822_239,3
12n_0822_240,3
12n_0822_241,3
12n_0822_242,3
12n_0822_243,3
12n_0822_244,3
12n_0822_245,3
12n_0822_246,3
12n_0822_247,3
12n_0822_248,3
12n_0822_249,3
12n_0822_250,3
12n_0822_251,3
12n_0822_252,3
12n_0822_253,3
12n_0822_254,3
12n_0822_255,3
12n_0822_256,3
12n_0822_257,3
12n_0822_258,3
12n_0822_259,3
12n_0822_260,3
12n_0822_261,3
12n_0822_262,3
12n_0822_263,3
12n_0822_264,3
12n_0822_265,3
12n_0822_266,3
12n_0822_267,3
12n_0822_268,3
12n_0822_269,3
12n_0822_270,3
12n_0822_271,3
12n_0822_272,3
12n_0822_273,3
12n_0822_274,3
12n_0822_275,3
12n_0822_276,3
12n_0822_277,3
12n_0822_278,3
12n_0822_279,3
12n_0822_280,3
12n_0822_281,3
12n_0822_282,3
12n_0822_283,3
12n_0822_284,3
12n_0822_285,3
12n_0822_286,3
12n_0822_287,3
12n_0822_reversed_288,3
12n_0822_reversed_289,3
12n_0822_reversed_290,3
12n_0822_reversed_291,4
12n_0822_reversed_292,3
12n_0822_reversed_293,3
12n_0822_reversed_294,3
12n_0822_reversed_295,3
12n_0822_reversed_296,3
12n_0822_reversed_297,3
12n_0822_reversed_298,3
12n_0822_reversed_299,3
12n_0822_reversed_300,3
12n_0822_reversed_301,3
12n_0822_reversed_302,3
12n_0822_reversed_303,4
12n_0822_reversed_304,3
12n_0822_reversed_305,3
12n_0822_reversed_306,3
12n_0822_reversed_307,3
12n_0822_reversed_308,3
12n_0822_reversed_309,3
12n_0822_reversed_310,3
12n_0822_reversed_311,3
12n_0822_reversed_312,3
12n_0822_reversed_313,3
12n_0822_reversed_314,3
12n_0822_reversed_315,4
12n_0822_reversed_316,3
12n_0822_reversed_317,3
