name,computed_bridge_index
12n_0850_0,3
12n_0850_1,3
12n_0850_2,3
12n_0850_3,3
12n_0850_4,3
12n_0850_5,3
12n_0850_6,3
12n_0850_7,3
12n_0850_8,3
12n_0850_9,3
12n_0850_10,3
12n_0850_11,3
12n_0850_12,3
12n_0850_13,3
12n_0850_14,3
12n_0850_15,3
12n_0850_16,3
12n_0850_17,3
12n_0850_18,3
12n_0850_19,3
12n_0850_20,3
12n_0850_21,3
12n_0850_22,3
12n_0850_23,3
12n_0850_24,3
12n_0850_25,3
12n_0850_26,3
12n_0850_27,3
12n_0850_28,3
12n_0850_29,3
12n_0850_30,3
12n_0850_31,3
12n_0850_32,3
12n_0850_33,3
12n_0850_34,3
12n_0850_35,3
12n_0850_36,3
12n_0850_37,3
12n_0850_38,3
12n_0850_39,3
12n_0850_40,3
12n_0850_41,3
12n_0850_42,3
12n_0850_43,3
12n_0850_44,3
12n_0850_45,3
12n_0850_46,3
12n_0850_47,3
12n_0850_48,3
12n_0850_49,3
12n_0850_50,3
12n_0850_51,3
12n_0850_52,3
12n_0850_53,3
12n_0850_54,3
12n_0850_55,3
12n_0850_56,3
12n_0850_57,3
12n_0850_58,3
12n_0850_59,3
12n_0850_60,3
12n_0850_61,3
12n_0850_62,3
12n_0850_63,3
12n_0850_64,3
12n_0850_65,3
12n_0850_66,3
12n_0850_67,3
12n_0850_68,3
12n_0850_69,3
12n_0850_70,3
12n_0850_71,3
12n_0850_72,3
12n_0850_73,3
12n_0850_74,3
12n_0850_75,3
12n_0850_76,3
12n_0850_77,3
12n_0850_78,3
12n_0850_79,3
12n_0850_80,3
12n_0850_81,3
12n_0850_82,3
12n_0850_83,3
12n_0850_84,3
12n_0850_85,3
12n_0850_86,3
12n_0850_87,3
12n_0850_88,3
12n_0850_89,3
12n_0850_90,3
12n_0850_91,3
12n_0850_92,3
12n_0850_93,3
12n_0850_94,3
12n_0850_95,3
12n_0850_96,3
12n_0850_97,3
12n_0850_98,3
12n_0850_99,3
12n_0850_100,3
12n_0850_101,3
12n_0850_102,3
12n_0850_103,3
12n_0850_104,3
12n_0850_105,3
12n_0850_106,3
12n_0850_107,3
12n_0850_108,3
12n_0850_109,3
12n_0850_110,3
12n_0850_111,3
12n_0850_112,3
12n_0850_113,3
12n_0850_114,3
12n_0850_115,3
12n_0850_116,3
12n_0850_117,3
12n_0850_118,3
12n_0850_119,3
12n_0850_120,3
12n_0850_121,3
12n_0850_122,3
12n_0850_123,3
12n_0850_124,3
12n_0850_125,3
12n_0850_126,3
12n_0850_127,3
12n_0850_128,3
12n_0850_129,3
12n_0850_130,3
12n_0850_131,3
12n_0850_132,3
12n_0850_133,3
12n_0850_134,3
12n_0850_135,3
12n_0850_136,3
12n_0850_137,3
12n_0850_138,3
12n_0850_139,3
12n_0850_140,3
12n_0850_141,3
12n_0850_142,3
12n_0850_143,3
12n_0850_144,3
12n_0850_145,3
12n_0850_146,3
12n_0850_147,3
12n_0850_148,3
12n_0850_149,3
12n_0850_150,3
12n_0850_151,3
12n_0850_152,3
12n_0850_153,3
12n_0850_154,3
12n_0850_155,3
12n_0850_156,3
12n_0850_157,3
12n_0850_158,3
12n_0850_159,3
12n_0850_160,3
12n_0850_161,3
12n_0850_162,3
12n_0850_163,3
12n_0850_164,3
12n_0850_165,3
12n_0850_166,3
12n_0850_167,3
12n_0850_168,3
12n_0850_169,3
12n_0850_170,3
12n_0850_171,3
12n_0850_172,3
12n_0850_173,3
12n_0850_174,3
12n_0850_175,3
12n_0850_176,3
12n_0850_177,3
12n_0850_178,3
12n_0850_179,3
12n_0850_180,3
12n_0850_181,3
12n_0850_182,3
12n_0850_183,3
12n_0850_184,3
12n_0850_185,3
12n_0850_186,3
12n_0850_187,3
12n_0850_188,3
12n_0850_189,3
12n_0850_190,3
12n_0850_191,3
12n_0850_192,3
12n_0850_193,3
12n_0850_194,3
12n_0850_195,3
12n_0850_196,3
12n_0850_197,3
12n_0850_198,3
12n_0850_199,3
12n_0850_200,3
12n_0850_201,3
12n_0850_202,3
12n_0850_203,3
12n_0850_204,3
12n_0850_205,3
12n_0850_206,3
12n_0850_207,3
12n_0850_208,3
12n_0850_209,3
12n_0850_210,3
12n_0850_211,3
12n_0850_212,3
12n_0850_213,3
12n_0850_214,3
12n_0850_215,3
12n_0850_216,3
12n_0850_217,3
12n_0850_218,3
12n_0850_219,3
12n_0850_220,3
12n_0850_221,3
12n_0850_222,3
12n_0850_223,3
12n_0850_224,3
12n_0850_225,3
12n_0850_226,3
12n_0850_227,3
12n_0850_228,3
12n_0850_229,3
12n_0850_230,3
12n_0850_231,3
12n_0850_232,3
12n_0850_233,3
12n_0850_234,3
12n_0850_235,3
12n_0850_236,3
12n_0850_237,3
12n_0850_238,3
12n_0850_239,3
12n_0850_240,3
12n_0850_241,3
12n_0850_242,3
12n_0850_243,3
12n_0850_244,3
12n_0850_245,3
12n_0850_246,3
12n_0850_247,3
12n_0850_248,3
12n_0850_249,3
12n_0850_250,3
12n_0850_251,3
12n_0850_252,3
12n_0850_253,3
12n_0850_254,3
12n_0850_255,3
12n_0850_256,3
12n_0850_257,3
12n_0850_258,3
12n_0850_259,3
12n_0850_260,3
12n_0850_261,3
12n_0850_262,3
12n_0850_263,3
12n_0850_264,3
12n_0850_265,3
12n_0850_266,3
12n_0850_267,3
12n_0850_268,3
12n_0850_269,3
12n_0850_270,3
12n_0850_271,3
12n_0850_272,3
12n_0850_273,3
12n_0850_274,3
12n_0850_275,3
12n_0850_276,3
12n_0850_277,3
12n_0850_278,3
12n_0850_279,3
12n_0850_280,3
12n_0850_281,3
12n_0850_282,3
12n_0850_283,3
12n_0850_284,3
12n_0850_285,3
12n_0850_286,3
12n_0850_287,3
12n_0850_reversed_288,3
12n_0850_reversed_289,3
12n_0850_reversed_290,3
12n_0850_reversed_291,3
12n_0850_reversed_292,3
12n_0850_reversed_293,3
12n_0850_reversed_294,3
12n_0850_reversed_295,3
12n_0850_reversed_296,3
12n_0850_reversed_297,3
12n_0850_reversed_298,3
12n_0850_reversed_299,4
12n_0850_reversed_300,3
12n_0850_reversed_301,3
12n_0850_reversed_302,3
12n_0850_reversed_303,3
12n_0850_reversed_304,3
12n_0850_reversed_305,3
12n_0850_reversed_306,3
12n_0850_reversed_307,3
12n_0850_reversed_308,3
12n_0850_reversed_309,3
12n_0850_reversed_310,3
12n_0850_reversed_311,4
12n_0850_reversed_312,3
12n_0850_reversed_313,3
12n_0850_reversed_314,3
12n_0850_reversed_315,3
12n_0850_reversed_316,3
12n_0850_reversed_317,3
12n_0850_reversed_318,3
12n_0850_reversed_319,3
12n_0850_reversed_320,3
12n_0850_reversed_321,3
12n_0850_reversed_322,3
12n_0850_reversed_323,4
12n_0850_reversed_324,3
12n_0850_reversed_325,3
12n_0850_reversed_326,3
12n_0850_reversed_327,3
12n_0850_reversed_328,3
12n_0850_reversed_329,3
12n_0850_reversed_330,3
12n_0850_reversed_331,3
12n_0850_reversed_332,3
12n_0850_reversed_333,3
12n_0850_reversed_334,3
12n_0850_reversed_335,4
12n_0850_reversed_336,3
12n_0850_reversed_337,3
12n_0850_reversed_338,3
12n_0850_reversed_339,3
12n_0850_reversed_340,3
12n_0850_reversed_341,3
12n_0850_reversed_342,3
12n_0850_reversed_343,3
12n_0850_reversed_344,3
12n_0850_reversed_345,3
12n_0850_reversed_346,3
12n_0850_reversed_347,4
12n_0850_reversed_348,3
12n_0850_reversed_349,3
12n_0850_reversed_350,3
12n_0850_reversed_351,3
12n_0850_reversed_352,3
12n_0850_reversed_353,3
12n_0850_reversed_354,3
12n_0850_reversed_355,3
12n_0850_reversed_356,3
12n_0850_reversed_357,3
12n_0850_reversed_358,3
12n_0850_reversed_359,4
12n_0850_reversed_360,3
12n_0850_reversed_361,3
12n_0850_reversed_362,3
12n_0850_reversed_363,3
12n_0850_reversed_364,3
12n_0850_reversed_365,3
12n_0850_reversed_366,3
12n_0850_reversed_367,3
12n_0850_reversed_368,3
12n_0850_reversed_369,3
12n_0850_reversed_370,3
12n_0850_reversed_371,4
12n_0850_reversed_372,3
12n_0850_reversed_373,3
12n_0850_reversed_374,3
12n_0850_reversed_375,3
12n_0850_reversed_376,3
12n_0850_reversed_377,3
12n_0850_reversed_378,3
12n_0850_reversed_379,3
12n_0850_reversed_380,3
12n_0850_reversed_381,3
12n_0850_reversed_382,3
12n_0850_reversed_383,4
12n_0850_reversed_384,3
12n_0850_reversed_385,3
12n_0850_reversed_386,3
12n_0850_reversed_387,3
12n_0850_reversed_388,3
12n_0850_reversed_389,3
12n_0850_reversed_390,3
12n_0850_reversed_391,3
12n_0850_reversed_392,3
12n_0850_reversed_393,3
12n_0850_reversed_394,3
12n_0850_reversed_395,4
12n_0850_reversed_396,3
12n_0850_reversed_397,3
12n_0850_reversed_398,3
12n_0850_reversed_399,3
12n_0850_reversed_400,3
12n_0850_reversed_401,3
12n_0850_reversed_402,3
12n_0850_reversed_403,3
12n_0850_reversed_404,3
12n_0850_reversed_405,3
12n_0850_reversed_406,3
12n_0850_reversed_407,4
12n_0850_reversed_408,3
12n_0850_reversed_409,3
12n_0850_reversed_410,3
12n_0850_reversed_411,3
12n_0850_reversed_412,3
12n_0850_reversed_413,3
12n_0850_reversed_414,3
12n_0850_reversed_415,3
12n_0850_reversed_416,3
12n_0850_reversed_417,3
12n_0850_reversed_418,3
12n_0850_reversed_419,4
12n_0850_reversed_420,3
12n_0850_reversed_421,3
12n_0850_reversed_422,3
12n_0850_reversed_423,3
12n_0850_reversed_424,3
12n_0850_reversed_425,3
12n_0850_reversed_426,3
12n_0850_reversed_427,3
12n_0850_reversed_428,3
12n_0850_reversed_429,3
12n_0850_reversed_430,3
12n_0850_reversed_431,4
12n_0850_reversed_432,3
12n_0850_reversed_433,3
12n_0850_reversed_434,3
12n_0850_reversed_435,3
12n_0850_reversed_436,3
12n_0850_reversed_437,3
12n_0850_reversed_438,3
12n_0850_reversed_439,3
12n_0850_reversed_440,3
12n_0850_reversed_441,3
12n_0850_reversed_442,3
12n_0850_reversed_443,4
12n_0850_reversed_444,3
12n_0850_reversed_445,3
12n_0850_reversed_446,3
12n_0850_reversed_447,3
12n_0850_reversed_448,3
12n_0850_reversed_449,3
12n_0850_reversed_450,3
12n_0850_reversed_451,3
12n_0850_reversed_452,3
12n_0850_reversed_453,3
12n_0850_reversed_454,3
12n_0850_reversed_455,4
12n_0850_reversed_456,3
12n_0850_reversed_457,3
12n_0850_reversed_458,3
12n_0850_reversed_459,3
12n_0850_reversed_460,3
12n_0850_reversed_461,3
12n_0850_reversed_462,3
12n_0850_reversed_463,3
12n_0850_reversed_464,3
12n_0850_reversed_465,3
12n_0850_reversed_466,3
12n_0850_reversed_467,4
12n_0850_reversed_468,3
12n_0850_reversed_469,3
12n_0850_reversed_470,3
12n_0850_reversed_471,3
12n_0850_reversed_472,3
12n_0850_reversed_473,3
12n_0850_reversed_474,3
12n_0850_reversed_475,3
12n_0850_reversed_476,3
12n_0850_reversed_477,3
12n_0850_reversed_478,3
12n_0850_reversed_479,4
12n_0850_reversed_480,3
12n_0850_reversed_481,3
12n_0850_reversed_482,3
12n_0850_reversed_483,3
12n_0850_reversed_484,3
12n_0850_reversed_485,3
12n_0850_reversed_486,3
12n_0850_reversed_487,3
12n_0850_reversed_488,3
12n_0850_reversed_489,3
12n_0850_reversed_490,3
12n_0850_reversed_491,4
12n_0850_reversed_492,3
12n_0850_reversed_493,3
12n_0850_reversed_494,3
12n_0850_reversed_495,3
12n_0850_reversed_496,3
12n_0850_reversed_497,3
12n_0850_reversed_498,3
12n_0850_reversed_499,3
12n_0850_reversed_500,3
12n_0850_reversed_501,3
12n_0850_reversed_502,3
12n_0850_reversed_503,4
12n_0850_reversed_504,3
12n_0850_reversed_505,3
12n_0850_reversed_506,3
12n_0850_reversed_507,3
12n_0850_reversed_508,3
12n_0850_reversed_509,3
12n_0850_reversed_510,3
12n_0850_reversed_511,3
12n_0850_reversed_512,3
12n_0850_reversed_513,3
12n_0850_reversed_514,3
12n_0850_reversed_515,4
12n_0850_reversed_516,3
12n_0850_reversed_517,3
12n_0850_reversed_518,3
12n_0850_reversed_519,3
12n_0850_reversed_520,3
12n_0850_reversed_521,3
12n_0850_reversed_522,3
12n_0850_reversed_523,3
12n_0850_reversed_524,3
12n_0850_reversed_525,3
12n_0850_reversed_526,3
12n_0850_reversed_527,4
12n_0850_reversed_528,3
12n_0850_reversed_529,3
12n_0850_reversed_530,3
12n_0850_reversed_531,3
12n_0850_reversed_532,3
12n_0850_reversed_533,3
12n_0850_reversed_534,3
12n_0850_reversed_535,3
12n_0850_reversed_536,3
12n_0850_reversed_537,3
12n_0850_reversed_538,3
12n_0850_reversed_539,4
12n_0850_reversed_540,3
12n_0850_reversed_541,3
12n_0850_reversed_542,3
12n_0850_reversed_543,3
12n_0850_reversed_544,3
12n_0850_reversed_545,3
12n_0850_reversed_546,3
12n_0850_reversed_547,3
12n_0850_reversed_548,3
12n_0850_reversed_549,3
12n_0850_reversed_550,3
12n_0850_reversed_551,4
12n_0850_reversed_552,3
12n_0850_reversed_553,3
12n_0850_reversed_554,3
12n_0850_reversed_555,3
12n_0850_reversed_556,3
12n_0850_reversed_557,3
12n_0850_reversed_558,3
12n_0850_reversed_559,3
12n_0850_reversed_560,3
12n_0850_reversed_561,3
12n_0850_reversed_562,3
12n_0850_reversed_563,4
12n_0850_reversed_564,3
12n_0850_reversed_565,3
12n_0850_reversed_566,3
12n_0850_reversed_567,3
12n_0850_reversed_568,3
12n_0850_reversed_569,3
12n_0850_reversed_570,3
12n_0850_reversed_571,3
12n_0850_reversed_572,3
12n_0850_reversed_573,3
12n_0850_reversed_574,3
12n_0850_reversed_575,4
