name,computed_bridge_index
12n_0802_0,3
12n_0802_1,4
12n_0802_2,3
12n_0802_3,3
12n_0802_4,3
12n_0802_5,4
12n_0802_6,5
12n_0802_7,4
12n_0802_8,3
12n_0802_9,3
12n_0802_10,3
12n_0802_11,4
12n_0802_12,3
12n_0802_13,4
12n_0802_14,3
12n_0802_15,3
12n_0802_16,3
12n_0802_17,4
12n_0802_18,5
12n_0802_19,4
12n_0802_20,3
12n_0802_21,3
12n_0802_22,3
12n_0802_23,4
12n_0802_24,3
12n_0802_25,4
12n_0802_26,3
12n_0802_27,3
12n_0802_28,3
12n_0802_29,4
12n_0802_30,5
12n_0802_31,4
12n_0802_32,3
12n_0802_33,3
12n_0802_34,3
12n_0802_35,4
12n_0802_36,3
12n_0802_37,4
12n_0802_38,3
12n_0802_39,3
12n_0802_40,3
12n_0802_41,4
12n_0802_42,5
12n_0802_43,4
12n_0802_44,3
12n_0802_45,3
12n_0802_46,3
12n_0802_47,4
12n_0802_48,3
12n_0802_49,4
12n_0802_50,3
12n_0802_51,3
12n_0802_52,3
12n_0802_53,4
12n_0802_54,5
12n_0802_55,4
12n_0802_56,3
12n_0802_57,3
12n_0802_58,3
12n_0802_59,4
12n_0802_60,3
12n_0802_61,4
12n_0802_62,3
12n_0802_63,3
12n_0802_64,3
12n_0802_65,4
12n_0802_66,5
12n_0802_67,4
12n_0802_68,3
12n_0802_69,3
12n_0802_70,3
12n_0802_71,4
12n_0802_72,3
12n_0802_73,4
12n_0802_74,3
12n_0802_75,3
12n_0802_76,3
12n_0802_77,4
12n_0802_78,5
12n_0802_79,4
12n_0802_80,3
12n_0802_81,3
12n_0802_82,3
12n_0802_83,4
12n_0802_84,3
12n_0802_85,4
12n_0802_86,3
12n_0802_87,3
12n_0802_88,3
12n_0802_89,4
12n_0802_90,5
12n_0802_91,4
12n_0802_92,3
12n_0802_93,3
12n_0802_94,3
12n_0802_95,4
12n_0802_96,3
12n_0802_97,4
12n_0802_98,3
12n_0802_99,3
12n_0802_100,3
12n_0802_101,4
12n_0802_102,5
12n_0802_103,4
12n_0802_104,3
12n_0802_105,3
12n_0802_106,3
12n_0802_107,4
12n_0802_108,3
12n_0802_109,4
12n_0802_110,3
12n_0802_111,3
12n_0802_112,3
12n_0802_113,4
12n_0802_114,5
12n_0802_115,4
12n_0802_116,3
12n_0802_117,3
12n_0802_118,3
12n_0802_119,4
12n_0802_120,3
12n_0802_121,4
12n_0802_122,3
12n_0802_123,3
12n_0802_124,3
12n_0802_125,4
12n_0802_126,5
12n_0802_127,4
12n_0802_128,3
12n_0802_129,3
12n_0802_130,3
12n_0802_131,4
12n_0802_132,3
12n_0802_133,4
12n_0802_134,3
12n_0802_135,3
12n_0802_136,3
12n_0802_137,4
12n_0802_138,5
12n_0802_139,4
12n_0802_140,3
12n_0802_141,3
12n_0802_142,3
12n_0802_143,4
12n_0802_144,3
12n_0802_145,4
12n_0802_146,3
12n_0802_147,3
12n_0802_148,3
12n_0802_149,4
12n_0802_150,5
12n_0802_151,4
12n_0802_152,3
12n_0802_153,3
12n_0802_154,3
12n_0802_155,4
12n_0802_156,3
12n_0802_157,4
12n_0802_158,3
12n_0802_159,3
12n_0802_160,3
12n_0802_161,4
12n_0802_162,5
12n_0802_163,4
12n_0802_164,3
12n_0802_165,3
12n_0802_166,3
12n_0802_167,4
12n_0802_168,3
12n_0802_169,4
12n_0802_170,3
12n_0802_171,3
12n_0802_172,3
12n_0802_173,4
12n_0802_174,5
12n_0802_175,4
12n_0802_176,3
12n_0802_177,3
12n_0802_178,3
12n_0802_179,4
12n_0802_180,3
12n_0802_181,4
12n_0802_182,3
12n_0802_183,3
12n_0802_184,3
12n_0802_185,4
12n_0802_186,5
12n_0802_187,4
12n_0802_188,3
12n_0802_189,3
12n_0802_190,3
12n_0802_191,4
12n_0802_192,3
12n_0802_193,4
12n_0802_194,3
12n_0802_195,3
12n_0802_196,3
12n_0802_197,4
12n_0802_198,5
12n_0802_199,4
12n_0802_200,3
12n_0802_201,3
12n_0802_202,3
12n_0802_203,4
12n_0802_204,3
12n_0802_205,4
12n_0802_206,3
12n_0802_207,3
12n_0802_208,3
12n_0802_209,4
12n_0802_210,5
12n_0802_211,4
12n_0802_212,3
12n_0802_213,3
12n_0802_214,3
12n_0802_215,4
12n_0802_216,3
12n_0802_217,4
12n_0802_218,3
12n_0802_219,3
12n_0802_220,3
12n_0802_221,4
12n_0802_222,5
12n_0802_223,4
12n_0802_224,3
12n_0802_225,3
12n_0802_226,3
12n_0802_227,4
12n_0802_228,3
12n_0802_229,4
12n_0802_230,3
12n_0802_231,3
12n_0802_232,3
12n_0802_233,4
12n_0802_234,5
12n_0802_235,4
12n_0802_236,3
12n_0802_237,3
12n_0802_238,3
12n_0802_239,4
12n_0802_240,3
12n_0802_241,4
12n_0802_242,3
12n_0802_243,3
12n_0802_244,3
12n_0802_245,4
12n_0802_246,5
12n_0802_247,4
12n_0802_248,3
12n_0802_249,3
12n_0802_250,3
12n_0802_251,4
12n_0802_252,3
12n_0802_253,4
12n_0802_254,3
12n_0802_255,3
12n_0802_256,3
12n_0802_257,4
12n_0802_258,5
12n_0802_259,4
12n_0802_260,3
12n_0802_261,3
12n_0802_262,3
12n_0802_263,4
12n_0802_264,3
12n_0802_265,4
12n_0802_266,3
12n_0802_267,3
12n_0802_268,3
12n_0802_269,4
12n_0802_270,5
12n_0802_271,4
12n_0802_272,3
12n_0802_273,3
12n_0802_274,3
12n_0802_275,4
12n_0802_276,3
12n_0802_277,4
12n_0802_278,3
12n_0802_279,3
12n_0802_280,3
12n_0802_281,4
12n_0802_282,5
12n_0802_283,4
12n_0802_284,3
12n_0802_285,3
12n_0802_286,3
12n_0802_287,4
12n_0802_reversed_288,3
12n_0802_reversed_289,4
12n_0802_reversed_290,3
12n_0802_reversed_291,3
12n_0802_reversed_292,4
12n_0802_reversed_293,3
12n_0802_reversed_294,4
12n_0802_reversed_295,4
12n_0802_reversed_296,3
12n_0802_reversed_297,3
12n_0802_reversed_298,4
12n_0802_reversed_299,3
12n_0802_reversed_300,3
12n_0802_reversed_301,4
12n_0802_reversed_302,3
12n_0802_reversed_303,3
12n_0802_reversed_304,4
12n_0802_reversed_305,3
12n_0802_reversed_306,4
12n_0802_reversed_307,4
12n_0802_reversed_308,3
12n_0802_reversed_309,3
12n_0802_reversed_310,4
12n_0802_reversed_311,3
12n_0802_reversed_312,3
12n_0802_reversed_313,4
12n_0802_reversed_314,3
12n_0802_reversed_315,3
12n_0802_reversed_316,4
12n_0802_reversed_317,3
12n_0802_reversed_318,4
12n_0802_reversed_319,4
12n_0802_reversed_320,3
12n_0802_reversed_321,3
12n_0802_reversed_322,4
12n_0802_reversed_323,3
12n_0802_reversed_324,3
12n_0802_reversed_325,4
12n_0802_reversed_326,3
12n_0802_reversed_327,3
12n_0802_reversed_328,4
12n_0802_reversed_329,3
12n_0802_reversed_330,4
12n_0802_reversed_331,4
12n_0802_reversed_332,3
12n_0802_reversed_333,3
12n_0802_reversed_334,4
12n_0802_reversed_335,3
12n_0802_reversed_336,3
12n_0802_reversed_337,4
12n_0802_reversed_338,3
12n_0802_reversed_339,3
12n_0802_reversed_340,4
12n_0802_reversed_341,3
12n_0802_reversed_342,4
12n_0802_reversed_343,4
12n_0802_reversed_344,3
12n_0802_reversed_345,3
12n_0802_reversed_346,4
12n_0802_reversed_347,3
12n_0802_reversed_348,3
12n_0802_reversed_349,4
12n_0802_reversed_350,3
12n_0802_reversed_351,3
12n_0802_reversed_352,4
