name,computed_bridge_index
12n_0859_0,3
12n_0859_1,3
12n_0859_2,3
12n_0859_3,4
12n_0859_4,3
12n_0859_5,3
12n_0859_6,3
12n_0859_7,3
12n_0859_8,3
12n_0859_9,3
12n_0859_10,3
12n_0859_11,4
12n_0859_12,3
12n_0859_13,3
12n_0859_14,3
12n_0859_15,4
12n_0859_16,3
12n_0859_17,3
12n_0859_18,3
12n_0859_19,3
12n_0859_20,3
12n_0859_21,3
12n_0859_22,3
12n_0859_23,4
12n_0859_24,3
12n_0859_25,3
12n_0859_26,3
12n_0859_27,4
12n_0859_28,3
12n_0859_29,3
12n_0859_30,3
12n_0859_31,3
12n_0859_32,3
12n_0859_33,3
12n_0859_34,3
12n_0859_35,4
12n_0859_36,3
12n_0859_37,3
12n_0859_38,3
12n_0859_39,4
12n_0859_40,3
12n_0859_41,3
12n_0859_42,3
12n_0859_43,3
12n_0859_44,3
12n_0859_45,3
12n_0859_46,3
12n_0859_47,4
12n_0859_48,3
12n_0859_49,3
12n_0859_50,3
12n_0859_51,4
12n_0859_52,3
12n_0859_53,3
12n_0859_54,3
12n_0859_55,3
12n_0859_56,3
12n_0859_57,3
12n_0859_58,3
12n_0859_59,4
12n_0859_60,3
12n_0859_61,3
12n_0859_62,3
12n_0859_63,4
12n_0859_64,3
12n_0859_65,3
12n_0859_66,3
12n_0859_67,3
12n_0859_68,3
12n_0859_69,3
12n_0859_70,3
12n_0859_71,4
12n_0859_72,3
12n_0859_73,3
12n_0859_74,3
12n_0859_75,4
12n_0859_76,3
12n_0859_77,3
12n_0859_78,3
12n_0859_79,3
12n_0859_80,3
12n_0859_81,3
12n_0859_82,3
12n_0859_83,4
12n_0859_84,3
12n_0859_85,3
12n_0859_86,3
12n_0859_87,4
12n_0859_88,3
12n_0859_89,3
12n_0859_90,3
12n_0859_91,3
12n_0859_92,3
12n_0859_93,3
12n_0859_94,3
12n_0859_95,4
12n_0859_96,3
12n_0859_97,3
12n_0859_98,3
12n_0859_99,4
12n_0859_100,3
12n_0859_101,3
12n_0859_102,3
12n_0859_103,3
12n_0859_104,3
12n_0859_105,3
12n_0859_106,3
12n_0859_107,4
12n_0859_108,3
12n_0859_109,3
12n_0859_110,3
12n_0859_111,4
12n_0859_112,3
12n_0859_113,3
12n_0859_114,3
12n_0859_115,3
12n_0859_116,3
12n_0859_117,3
12n_0859_118,3
12n_0859_119,4
12n_0859_120,3
12n_0859_121,3
12n_0859_122,3
12n_0859_123,4
12n_0859_124,3
12n_0859_125,3
12n_0859_126,3
12n_0859_127,3
12n_0859_128,3
12n_0859_129,3
12n_0859_130,3
12n_0859_131,4
12n_0859_132,3
12n_0859_133,3
12n_0859_134,3
12n_0859_135,4
12n_0859_136,3
12n_0859_137,3
12n_0859_138,3
12n_0859_139,3
12n_0859_140,3
12n_0859_141,3
12n_0859_142,3
12n_0859_143,4
12n_0859_144,3
12n_0859_145,3
12n_0859_146,3
12n_0859_147,4
12n_0859_148,3
12n_0859_149,3
12n_0859_150,3
12n_0859_151,3
12n_0859_152,3
12n_0859_153,3
12n_0859_154,3
12n_0859_155,4
12n_0859_156,3
12n_0859_157,3
12n_0859_158,3
12n_0859_159,4
12n_0859_160,3
12n_0859_161,3
12n_0859_162,3
12n_0859_163,3
12n_0859_164,3
12n_0859_165,3
12n_0859_166,3
12n_0859_167,4
12n_0859_168,3
12n_0859_169,3
12n_0859_170,3
12n_0859_171,4
12n_0859_172,3
12n_0859_173,3
12n_0859_174,3
12n_0859_175,3
12n_0859_176,3
12n_0859_177,3
12n_0859_178,3
12n_0859_179,4
12n_0859_180,3
12n_0859_181,3
12n_0859_182,3
12n_0859_183,4
12n_0859_184,3
12n_0859_185,3
12n_0859_186,3
12n_0859_187,3
12n_0859_188,3
12n_0859_189,3
12n_0859_190,3
12n_0859_191,4
12n_0859_192,3
12n_0859_193,3
12n_0859_194,3
12n_0859_195,4
12n_0859_196,3
12n_0859_197,3
12n_0859_198,3
12n_0859_199,3
12n_0859_200,3
12n_0859_201,3
12n_0859_202,3
12n_0859_203,4
12n_0859_204,3
12n_0859_205,3
12n_0859_206,3
12n_0859_207,4
12n_0859_208,3
12n_0859_209,3
12n_0859_210,3
12n_0859_211,3
12n_0859_212,3
12n_0859_213,3
12n_0859_214,3
12n_0859_215,4
12n_0859_216,3
12n_0859_217,3
12n_0859_218,3
12n_0859_219,4
12n_0859_220,3
12n_0859_221,3
12n_0859_222,3
12n_0859_223,3
12n_0859_224,3
12n_0859_225,3
12n_0859_226,3
12n_0859_227,4
12n_0859_228,3
12n_0859_229,3
12n_0859_230,3
12n_0859_231,4
12n_0859_232,3
12n_0859_233,3
12n_0859_234,3
12n_0859_235,3
12n_0859_236,3
12n_0859_237,3
12n_0859_238,3
12n_0859_239,4
12n_0859_240,3
12n_0859_241,3
12n_0859_242,3
12n_0859_243,4
12n_0859_244,3
12n_0859_245,3
12n_0859_246,3
12n_0859_247,3
12n_0859_248,3
12n_0859_249,3
12n_0859_250,3
12n_0859_251,4
12n_0859_252,3
12n_0859_253,3
12n_0859_254,3
12n_0859_255,4
12n_0859_256,3
12n_0859_257,3
12n_0859_258,3
12n_0859_259,3
12n_0859_260,3
12n_0859_261,3
12n_0859_262,3
12n_0859_263,4
12n_0859_264,3
12n_0859_265,3
12n_0859_266,3
12n_0859_267,4
12n_0859_268,3
12n_0859_269,3
12n_0859_270,3
12n_0859_271,3
12n_0859_272,3
12n_0859_273,3
12n_0859_274,3
12n_0859_275,4
12n_0859_276,3
12n_0859_277,3
12n_0859_278,3
12n_0859_279,4
12n_0859_280,3
12n_0859_281,3
12n_0859_282,3
12n_0859_283,3
12n_0859_284,3
12n_0859_285,3
12n_0859_286,3
12n_0859_287,4
12n_0859_reversed_288,3
12n_0859_reversed_289,3
12n_0859_reversed_290,3
12n_0859_reversed_291,3
12n_0859_reversed_292,3
12n_0859_reversed_293,3
12n_0859_reversed_294,3
12n_0859_reversed_295,4
12n_0859_reversed_296,3
12n_0859_reversed_297,4
12n_0859_reversed_298,3
12n_0859_reversed_299,3
12n_0859_reversed_300,3
12n_0859_reversed_301,3
12n_0859_reversed_302,3
12n_0859_reversed_303,3
12n_0859_reversed_304,3
12n_0859_reversed_305,3
12n_0859_reversed_306,3
12n_0859_reversed_307,4
12n_0859_reversed_308,3
12n_0859_reversed_309,4
12n_0859_reversed_310,3
12n_0859_reversed_311,3
12n_0859_reversed_312,3
12n_0859_reversed_313,3
12n_0859_reversed_314,3
12n_0859_reversed_315,3
12n_0859_reversed_316,3
12n_0859_reversed_317,3
12n_0859_reversed_318,3
12n_0859_reversed_319,4
12n_0859_reversed_320,3
12n_0859_reversed_321,4
12n_0859_reversed_322,3
12n_0859_reversed_323,3
12n_0859_reversed_324,3
12n_0859_reversed_325,3
12n_0859_reversed_326,3
12n_0859_reversed_327,3
12n_0859_reversed_328,3
12n_0859_reversed_329,3
12n_0859_reversed_330,3
12n_0859_reversed_331,4
12n_0859_reversed_332,3
12n_0859_reversed_333,4
12n_0859_reversed_334,3
12n_0859_reversed_335,3
12n_0859_reversed_336,3
12n_0859_reversed_337,3
12n_0859_reversed_338,3
12n_0859_reversed_339,3
12n_0859_reversed_340,3
12n_0859_reversed_341,3
12n_0859_reversed_342,3
12n_0859_reversed_343,4
12n_0859_reversed_344,3
12n_0859_reversed_345,4
12n_0859_reversed_346,3
12n_0859_reversed_347,3
12n_0859_reversed_348,3
12n_0859_reversed_349,3
12n_0859_reversed_350,3
12n_0859_reversed_351,3
12n_0859_reversed_352,3
12n_0859_reversed_353,3
12n_0859_reversed_354,3
12n_0859_reversed_355,4
