name,computed_bridge_index
12n_0809_0,4
12n_0809_1,3
12n_0809_2,4
12n_0809_3,3
12n_0809_4,3
12n_0809_5,4
12n_0809_6,4
12n_0809_7,3
12n_0809_8,4
12n_0809_9,3
12n_0809_10,3
12n_0809_11,4
12n_0809_12,4
12n_0809_13,3
12n_0809_14,4
12n_0809_15,3
12n_0809_16,3
12n_0809_17,4
12n_0809_18,4
12n_0809_19,3
12n_0809_20,4
12n_0809_21,3
12n_0809_22,3
12n_0809_23,4
12n_0809_24,4
12n_0809_25,3
12n_0809_26,4
12n_0809_27,3
12n_0809_28,3
12n_0809_29,4
12n_0809_30,4
12n_0809_31,3
12n_0809_32,4
12n_0809_33,3
12n_0809_34,3
12n_0809_35,4
12n_0809_36,4
12n_0809_37,3
12n_0809_38,4
12n_0809_39,3
12n_0809_40,3
12n_0809_41,4
12n_0809_42,4
12n_0809_43,3
12n_0809_44,4
12n_0809_45,3
12n_0809_46,3
12n_0809_47,4
12n_0809_48,4
12n_0809_49,3
12n_0809_50,4
12n_0809_51,3
12n_0809_52,3
12n_0809_53,4
12n_0809_54,4
12n_0809_55,3
12n_0809_56,4
12n_0809_57,3
12n_0809_58,3
12n_0809_59,4
12n_0809_60,4
12n_0809_61,3
12n_0809_62,4
12n_0809_63,3
12n_0809_64,3
12n_0809_65,4
12n_0809_66,4
12n_0809_67,3
12n_0809_68,4
12n_0809_69,3
12n_0809_70,3
12n_0809_71,4
12n_0809_72,4
12n_0809_73,3
12n_0809_74,4
12n_0809_75,3
12n_0809_76,3
12n_0809_77,4
12n_0809_78,4
12n_0809_79,3
12n_0809_80,4
12n_0809_81,3
12n_0809_82,3
12n_0809_83,4
12n_0809_84,4
12n_0809_85,3
12n_0809_86,4
12n_0809_87,3
12n_0809_88,3
12n_0809_89,4
12n_0809_90,4
12n_0809_91,3
12n_0809_92,4
12n_0809_93,3
12n_0809_94,3
12n_0809_95,4
12n_0809_96,4
12n_0809_97,3
12n_0809_98,4
12n_0809_99,3
12n_0809_100,3
12n_0809_101,4
12n_0809_102,4
12n_0809_103,3
12n_0809_104,4
12n_0809_105,3
12n_0809_106,3
12n_0809_107,4
12n_0809_108,4
12n_0809_109,3
12n_0809_110,4
12n_0809_111,3
12n_0809_112,3
12n_0809_113,4
12n_0809_114,4
12n_0809_115,3
12n_0809_116,4
12n_0809_117,3
12n_0809_118,3
12n_0809_119,4
12n_0809_120,4
12n_0809_121,3
12n_0809_122,4
12n_0809_123,3
12n_0809_124,3
12n_0809_125,4
12n_0809_126,4
12n_0809_127,3
12n_0809_128,4
12n_0809_129,3
12n_0809_130,3
12n_0809_131,4
12n_0809_132,4
12n_0809_133,3
12n_0809_134,4
12n_0809_135,3
12n_0809_136,3
12n_0809_137,4
12n_0809_138,4
12n_0809_139,3
12n_0809_140,4
12n_0809_141,3
12n_0809_142,3
12n_0809_143,4
12n_0809_144,4
12n_0809_145,3
12n_0809_146,4
12n_0809_147,3
12n_0809_148,3
12n_0809_149,4
12n_0809_150,4
12n_0809_151,3
12n_0809_152,4
12n_0809_153,3
12n_0809_154,3
12n_0809_155,4
12n_0809_156,4
12n_0809_157,3
12n_0809_158,4
12n_0809_159,3
12n_0809_160,3
12n_0809_161,4
12n_0809_162,4
12n_0809_163,3
12n_0809_164,4
12n_0809_165,3
12n_0809_166,3
12n_0809_167,4
12n_0809_168,4
12n_0809_169,3
12n_0809_170,4
12n_0809_171,3
12n_0809_172,3
12n_0809_173,4
12n_0809_174,4
12n_0809_175,3
12n_0809_176,4
12n_0809_177,3
12n_0809_178,3
12n_0809_179,4
12n_0809_180,4
12n_0809_181,3
12n_0809_182,4
12n_0809_183,3
12n_0809_184,3
12n_0809_185,4
12n_0809_186,4
12n_0809_187,3
12n_0809_188,4
12n_0809_189,3
12n_0809_190,3
12n_0809_191,4
12n_0809_192,4
12n_0809_193,3
12n_0809_194,4
12n_0809_195,3
12n_0809_196,3
12n_0809_197,4
12n_0809_198,4
12n_0809_199,3
12n_0809_200,4
12n_0809_201,3
12n_0809_202,3
12n_0809_203,4
12n_0809_204,4
12n_0809_205,3
12n_0809_206,4
12n_0809_207,3
12n_0809_208,3
12n_0809_209,4
12n_0809_210,4
12n_0809_211,3
12n_0809_212,4
12n_0809_213,3
12n_0809_214,3
12n_0809_215,4
12n_0809_216,4
12n_0809_217,3
12n_0809_218,4
12n_0809_219,3
12n_0809_220,3
12n_0809_221,4
12n_0809_222,4
12n_0809_223,3
12n_0809_224,4
12n_0809_225,3
12n_0809_226,3
12n_0809_227,4
12n_0809_228,4
12n_0809_229,3
12n_0809_230,4
12n_0809_231,3
12n_0809_232,3
12n_0809_233,4
12n_0809_234,4
12n_0809_235,3
12n_0809_236,4
12n_0809_237,3
12n_0809_238,3
12n_0809_239,4
12n_0809_240,4
12n_0809_241,3
12n_0809_242,4
12n_0809_243,3
12n_0809_244,3
12n_0809_245,4
12n_0809_246,4
12n_0809_247,3
12n_0809_248,4
12n_0809_249,3
12n_0809_250,3
12n_0809_251,4
12n_0809_252,4
12n_0809_253,3
12n_0809_254,4
12n_0809_255,3
12n_0809_256,3
12n_0809_257,4
12n_0809_258,4
12n_0809_259,3
12n_0809_260,4
12n_0809_261,3
12n_0809_262,3
12n_0809_263,4
12n_0809_264,4
12n_0809_265,3
12n_0809_266,4
12n_0809_267,3
12n_0809_268,3
12n_0809_269,4
12n_0809_270,4
12n_0809_271,3
12n_0809_272,4
12n_0809_273,3
12n_0809_274,3
12n_0809_275,4
12n_0809_276,4
12n_0809_277,3
12n_0809_278,4
12n_0809_279,3
12n_0809_280,3
12n_0809_281,4
12n_0809_282,4
12n_0809_283,3
12n_0809_284,4
12n_0809_285,3
12n_0809_286,3
12n_0809_287,4
12n_0809_reversed_288,4
12n_0809_reversed_289,3
12n_0809_reversed_290,3
12n_0809_reversed_291,3
12n_0809_reversed_292,3
12n_0809_reversed_293,4
12n_0809_reversed_294,4
12n_0809_reversed_295,3
12n_0809_reversed_296,3
12n_0809_reversed_297,3
12n_0809_reversed_298,3
12n_0809_reversed_299,4
12n_0809_reversed_300,4
12n_0809_reversed_301,3
12n_0809_reversed_302,3
12n_0809_reversed_303,3
12n_0809_reversed_304,3
12n_0809_reversed_305,4
12n_0809_reversed_306,4
12n_0809_reversed_307,3
12n_0809_reversed_308,3
12n_0809_reversed_309,3
12n_0809_reversed_310,3
12n_0809_reversed_311,4
12n_0809_reversed_312,4
12n_0809_reversed_313,3
12n_0809_reversed_314,3
12n_0809_reversed_315,3
12n_0809_reversed_316,3
12n_0809_reversed_317,4
12n_0809_reversed_318,4
12n_0809_reversed_319,3
12n_0809_reversed_320,3
12n_0809_reversed_321,3
12n_0809_reversed_322,3
12n_0809_reversed_323,4
12n_0809_reversed_324,4
12n_0809_reversed_325,3
12n_0809_reversed_326,3
12n_0809_reversed_327,3
12n_0809_reversed_328,3
12n_0809_reversed_329,4
12n_0809_reversed_330,4
12n_0809_reversed_331,3
12n_0809_reversed_332,3
12n_0809_reversed_333,3
12n_0809_reversed_334,3
12n_0809_reversed_335,4
12n_0809_reversed_336,4
12n_0809_reversed_337,3
12n_0809_reversed_338,3
12n_0809_reversed_339,3
12n_0809_reversed_340,3
12n_0809_reversed_341,4
12n_0809_reversed_342,4
12n_0809_reversed_343,3
12n_0809_reversed_344,3
12n_0809_reversed_345,3
12n_0809_reversed_346,3
12n_0809_reversed_347,4
12n_0809_reversed_348,4
12n_0809_reversed_349,3
12n_0809_reversed_350,3
12n_0809_reversed_351,3
12n_0809_reversed_352,3
12n_0809_reversed_353,4
12n_0809_reversed_354,4
12n_0809_reversed_355,3
12n_0809_reversed_356,3
12n_0809_reversed_357,3
12n_0809_reversed_358,3
12n_0809_reversed_359,4
12n_0809_reversed_360,4
12n_0809_reversed_361,3
12n_0809_reversed_362,3
12n_0809_reversed_363,3
12n_0809_reversed_364,3
12n_0809_reversed_365,4
12n_0809_reversed_366,4
12n_0809_reversed_367,3
12n_0809_reversed_368,3
12n_0809_reversed_369,3
12n_0809_reversed_370,3
12n_0809_reversed_371,4
12n_0809_reversed_372,4
12n_0809_reversed_373,3
12n_0809_reversed_374,3
12n_0809_reversed_375,3
12n_0809_reversed_376,3
12n_0809_reversed_377,4
12n_0809_reversed_378,4
12n_0809_reversed_379,3
12n_0809_reversed_380,3
12n_0809_reversed_381,3
12n_0809_reversed_382,3
12n_0809_reversed_383,4
12n_0809_reversed_384,4
12n_0809_reversed_385,3
12n_0809_reversed_386,3
12n_0809_reversed_387,3
12n_0809_reversed_388,3
12n_0809_reversed_389,4
12n_0809_reversed_390,4
12n_0809_reversed_391,3
12n_0809_reversed_392,3
12n_0809_reversed_393,3
12n_0809_reversed_394,3
12n_0809_reversed_395,4
12n_0809_reversed_396,4
12n_0809_reversed_397,3
12n_0809_reversed_398,3
12n_0809_reversed_399,3
12n_0809_reversed_400,3
12n_0809_reversed_401,4
12n_0809_reversed_402,4
