name,computed_bridge_index
12n_0855_0,3
12n_0855_1,3
12n_0855_2,4
12n_0855_3,3
12n_0855_4,3
12n_0855_5,3
12n_0855_6,3
12n_0855_7,3
12n_0855_8,3
12n_0855_9,3
12n_0855_10,3
12n_0855_11,3
12n_0855_12,3
12n_0855_13,3
12n_0855_14,4
12n_0855_15,3
12n_0855_16,3
12n_0855_17,3
12n_0855_18,3
12n_0855_19,3
12n_0855_20,3
12n_0855_21,3
12n_0855_22,3
12n_0855_23,3
12n_0855_24,3
12n_0855_25,3
12n_0855_26,4
12n_0855_27,3
12n_0855_28,3
12n_0855_29,3
12n_0855_30,3
12n_0855_31,3
12n_0855_32,3
12n_0855_33,3
12n_0855_34,3
12n_0855_35,3
12n_0855_36,3
12n_0855_37,3
12n_0855_38,4
12n_0855_39,3
12n_0855_40,3
12n_0855_41,3
12n_0855_42,3
12n_0855_43,3
12n_0855_44,3
12n_0855_45,3
12n_0855_46,3
12n_0855_47,3
12n_0855_48,3
12n_0855_49,3
12n_0855_50,4
12n_0855_51,3
12n_0855_52,3
12n_0855_53,3
12n_0855_54,3
12n_0855_55,3
12n_0855_56,3
12n_0855_57,3
12n_0855_58,3
12n_0855_59,3
12n_0855_60,3
12n_0855_61,3
12n_0855_62,4
12n_0855_63,3
12n_0855_64,3
12n_0855_65,3
12n_0855_66,3
12n_0855_67,3
12n_0855_68,3
12n_0855_69,3
12n_0855_70,3
12n_0855_71,3
12n_0855_72,3
12n_0855_73,3
12n_0855_74,4
12n_0855_75,3
12n_0855_76,3
12n_0855_77,3
12n_0855_78,3
12n_0855_79,3
12n_0855_80,3
12n_0855_81,3
12n_0855_82,3
12n_0855_83,3
12n_0855_84,3
12n_0855_85,3
12n_0855_86,4
12n_0855_87,3
12n_0855_88,3
12n_0855_89,3
12n_0855_90,3
12n_0855_91,3
12n_0855_92,3
12n_0855_93,3
12n_0855_94,3
12n_0855_95,3
12n_0855_96,3
12n_0855_97,3
12n_0855_98,4
12n_0855_99,3
12n_0855_100,3
12n_0855_101,3
12n_0855_102,3
12n_0855_103,3
12n_0855_104,3
12n_0855_105,3
