name,computed_bridge_index
12n_0883_0,3
12n_0883_1,3
12n_0883_2,4
12n_0883_3,3
12n_0883_4,3
12n_0883_5,3
12n_0883_6,3
12n_0883_7,3
12n_0883_8,3
12n_0883_9,4
12n_0883_10,3
12n_0883_11,4
12n_0883_12,3
12n_0883_13,3
12n_0883_14,4
12n_0883_15,3
12n_0883_16,3
12n_0883_17,3
12n_0883_18,3
12n_0883_19,3
12n_0883_20,3
12n_0883_21,4
12n_0883_22,3
12n_0883_23,4
12n_0883_24,3
12n_0883_25,3
12n_0883_26,4
12n_0883_27,3
12n_0883_28,3
12n_0883_29,3
12n_0883_30,3
12n_0883_31,3
12n_0883_32,3
12n_0883_33,4
12n_0883_34,3
12n_0883_35,4
12n_0883_36,3
12n_0883_37,3
12n_0883_38,4
12n_0883_39,3
12n_0883_40,3
12n_0883_41,3
12n_0883_42,3
12n_0883_43,3
12n_0883_44,3
12n_0883_45,4
12n_0883_46,3
12n_0883_47,4
12n_0883_48,3
12n_0883_49,3
12n_0883_50,4
12n_0883_51,3
12n_0883_52,3
12n_0883_53,3
12n_0883_54,3
12n_0883_55,3
12n_0883_56,3
12n_0883_57,4
12n_0883_58,3
12n_0883_59,4
12n_0883_60,3
12n_0883_61,3
12n_0883_62,4
12n_0883_63,3
12n_0883_64,3
12n_0883_65,3
12n_0883_66,3
12n_0883_67,3
12n_0883_68,3
12n_0883_69,4
12n_0883_70,3
12n_0883_71,4
12n_0883_72,3
12n_0883_73,3
12n_0883_74,4
12n_0883_75,3
12n_0883_76,3
12n_0883_77,3
12n_0883_78,3
12n_0883_79,3
12n_0883_80,3
12n_0883_81,4
12n_0883_82,3
12n_0883_83,4
12n_0883_84,3
12n_0883_85,3
12n_0883_86,4
12n_0883_87,3
12n_0883_88,3
12n_0883_89,3
12n_0883_90,3
12n_0883_91,3
12n_0883_92,3
12n_0883_93,4
12n_0883_94,3
12n_0883_95,4
12n_0883_96,3
12n_0883_97,3
12n_0883_98,4
12n_0883_99,3
12n_0883_100,3
12n_0883_101,3
12n_0883_102,3
12n_0883_103,3
12n_0883_104,3
12n_0883_105,4
12n_0883_106,3
12n_0883_107,4
12n_0883_108,3
12n_0883_109,3
12n_0883_110,4
12n_0883_111,3
12n_0883_112,3
12n_0883_113,3
12n_0883_114,3
12n_0883_115,3
12n_0883_116,3
12n_0883_117,4
12n_0883_118,3
12n_0883_119,4
12n_0883_120,3
12n_0883_121,3
12n_0883_122,4
12n_0883_123,3
12n_0883_124,3
12n_0883_125,3
12n_0883_126,3
12n_0883_127,3
12n_0883_128,3
12n_0883_129,4
12n_0883_130,3
12n_0883_131,4
12n_0883_132,3
12n_0883_133,3
12n_0883_134,4
12n_0883_135,3
12n_0883_136,3
12n_0883_137,3
12n_0883_138,3
12n_0883_139,3
12n_0883_140,3
12n_0883_141,4
12n_0883_142,3
12n_0883_143,4
12n_0883_144,3
12n_0883_145,3
12n_0883_146,4
12n_0883_147,3
12n_0883_148,3
12n_0883_149,3
12n_0883_150,3
12n_0883_151,3
12n_0883_152,3
12n_0883_153,4
12n_0883_154,3
12n_0883_155,4
12n_0883_156,3
12n_0883_157,3
12n_0883_158,4
12n_0883_159,3
12n_0883_160,3
12n_0883_161,3
12n_0883_162,3
12n_0883_163,3
12n_0883_164,3
12n_0883_165,4
12n_0883_166,3
12n_0883_167,4
12n_0883_168,3
12n_0883_169,3
12n_0883_170,4
12n_0883_171,3
12n_0883_172,3
12n_0883_173,3
12n_0883_174,3
12n_0883_175,3
12n_0883_176,3
12n_0883_177,4
12n_0883_178,3
12n_0883_179,4
12n_0883_180,3
12n_0883_181,3
12n_0883_182,4
12n_0883_183,3
12n_0883_184,3
12n_0883_185,3
12n_0883_186,3
12n_0883_187,3
12n_0883_188,3
12n_0883_189,4
12n_0883_190,3
12n_0883_191,4
12n_0883_192,3
12n_0883_193,3
12n_0883_194,4
12n_0883_195,3
12n_0883_196,3
12n_0883_197,3
12n_0883_198,3
12n_0883_199,3
12n_0883_200,3
12n_0883_201,4
12n_0883_202,3
12n_0883_203,4
12n_0883_204,3
12n_0883_205,3
12n_0883_206,4
12n_0883_207,3
12n_0883_208,3
12n_0883_209,3
12n_0883_210,3
12n_0883_211,3
12n_0883_212,3
12n_0883_213,4
12n_0883_214,3
12n_0883_215,4
12n_0883_216,3
12n_0883_217,3
12n_0883_218,4
12n_0883_219,3
12n_0883_220,3
12n_0883_221,3
12n_0883_222,3
12n_0883_223,3
12n_0883_224,3
12n_0883_225,4
12n_0883_226,3
12n_0883_227,4
12n_0883_228,3
12n_0883_229,3
12n_0883_230,4
12n_0883_231,3
12n_0883_232,3
12n_0883_233,3
12n_0883_234,3
12n_0883_235,3
12n_0883_236,3
12n_0883_237,4
12n_0883_238,3
12n_0883_239,4
12n_0883_240,3
12n_0883_241,3
12n_0883_242,4
12n_0883_243,3
12n_0883_244,3
12n_0883_245,3
12n_0883_246,3
12n_0883_247,3
12n_0883_248,3
12n_0883_249,4
12n_0883_250,3
12n_0883_251,4
12n_0883_252,3
12n_0883_253,3
12n_0883_254,4
12n_0883_255,3
12n_0883_256,3
12n_0883_257,3
12n_0883_258,3
12n_0883_259,3
12n_0883_260,3
12n_0883_261,4
12n_0883_262,3
12n_0883_263,4
12n_0883_264,3
12n_0883_265,3
12n_0883_266,4
12n_0883_267,3
12n_0883_268,3
12n_0883_269,3
12n_0883_270,3
12n_0883_271,3
12n_0883_272,3
12n_0883_273,4
12n_0883_274,3
12n_0883_275,4
12n_0883_276,3
12n_0883_277,3
12n_0883_278,4
12n_0883_279,3
12n_0883_280,3
