name,computed_bridge_index
12n_0870_0,3
12n_0870_1,3
12n_0870_2,3
12n_0870_3,3
12n_0870_4,3
12n_0870_5,4
12n_0870_6,4
12n_0870_7,3
12n_0870_8,3
12n_0870_9,3
12n_0870_10,4
12n_0870_11,3
12n_0870_12,3
12n_0870_13,3
12n_0870_14,3
12n_0870_15,3
12n_0870_16,3
12n_0870_17,4
12n_0870_18,4
12n_0870_19,3
12n_0870_20,3
12n_0870_21,3
12n_0870_22,4
12n_0870_23,3
12n_0870_24,3
12n_0870_25,3
12n_0870_26,3
12n_0870_27,3
12n_0870_28,3
12n_0870_29,4
12n_0870_30,4
12n_0870_31,3
12n_0870_32,3
12n_0870_33,3
12n_0870_34,4
12n_0870_35,3
12n_0870_36,3
12n_0870_37,3
12n_0870_38,3
12n_0870_39,3
12n_0870_40,3
12n_0870_41,4
12n_0870_42,4
12n_0870_43,3
12n_0870_44,3
12n_0870_45,3
12n_0870_46,4
12n_0870_47,3
12n_0870_48,3
12n_0870_49,3
12n_0870_50,3
12n_0870_51,3
12n_0870_52,3
12n_0870_53,4
12n_0870_54,4
12n_0870_55,3
12n_0870_56,3
12n_0870_57,3
12n_0870_58,4
12n_0870_59,3
12n_0870_60,3
12n_0870_61,3
12n_0870_62,3
12n_0870_63,3
12n_0870_64,3
12n_0870_65,4
12n_0870_66,4
12n_0870_67,3
12n_0870_68,3
12n_0870_69,3
12n_0870_70,4
12n_0870_71,3
12n_0870_72,3
12n_0870_73,3
12n_0870_74,3
12n_0870_75,3
12n_0870_76,3
12n_0870_77,4
12n_0870_78,4
12n_0870_79,3
12n_0870_80,3
12n_0870_81,3
12n_0870_82,4
12n_0870_83,3
12n_0870_84,3
12n_0870_85,3
12n_0870_86,3
12n_0870_87,3
12n_0870_88,3
12n_0870_89,4
12n_0870_90,4
12n_0870_91,3
12n_0870_92,3
12n_0870_93,3
12n_0870_94,4
12n_0870_95,3
12n_0870_96,3
12n_0870_97,3
12n_0870_98,3
12n_0870_99,3
12n_0870_100,3
12n_0870_101,4
12n_0870_102,4
12n_0870_103,3
12n_0870_104,3
12n_0870_105,3
12n_0870_106,4
12n_0870_107,3
12n_0870_108,3
12n_0870_109,3
12n_0870_110,3
12n_0870_111,3
12n_0870_112,3
12n_0870_113,4
12n_0870_114,4
12n_0870_115,3
12n_0870_116,3
12n_0870_117,3
12n_0870_118,4
12n_0870_119,3
12n_0870_120,3
12n_0870_121,3
12n_0870_122,3
12n_0870_123,3
12n_0870_124,3
12n_0870_125,4
12n_0870_126,4
12n_0870_127,3
12n_0870_128,3
12n_0870_129,3
12n_0870_130,4
12n_0870_131,3
12n_0870_132,3
12n_0870_133,3
12n_0870_134,3
12n_0870_135,3
12n_0870_136,3
12n_0870_137,4
12n_0870_138,4
12n_0870_139,3
12n_0870_140,3
12n_0870_141,3
12n_0870_142,4
12n_0870_143,3
12n_0870_144,3
12n_0870_145,3
12n_0870_146,3
12n_0870_147,3
12n_0870_148,3
12n_0870_149,4
12n_0870_150,4
12n_0870_151,3
12n_0870_152,3
12n_0870_153,3
12n_0870_154,4
12n_0870_155,3
12n_0870_156,3
12n_0870_157,3
12n_0870_158,3
12n_0870_159,3
12n_0870_160,3
12n_0870_161,4
12n_0870_162,4
12n_0870_163,3
12n_0870_164,3
12n_0870_165,3
12n_0870_166,4
12n_0870_167,3
12n_0870_168,3
12n_0870_169,3
12n_0870_170,3
12n_0870_171,3
12n_0870_172,3
12n_0870_173,4
12n_0870_174,4
12n_0870_175,3
12n_0870_176,3
12n_0870_177,3
12n_0870_178,4
12n_0870_179,3
12n_0870_180,3
12n_0870_181,3
12n_0870_182,3
12n_0870_183,3
12n_0870_184,3
12n_0870_185,4
12n_0870_186,4
12n_0870_187,3
12n_0870_188,3
12n_0870_189,3
12n_0870_190,4
12n_0870_191,3
12n_0870_192,3
12n_0870_193,3
12n_0870_194,3
12n_0870_195,3
12n_0870_196,3
12n_0870_197,4
12n_0870_198,4
12n_0870_199,3
12n_0870_200,3
12n_0870_201,3
12n_0870_202,4
12n_0870_203,3
12n_0870_204,3
12n_0870_205,3
12n_0870_206,3
12n_0870_207,3
12n_0870_208,3
12n_0870_209,4
12n_0870_210,4
12n_0870_211,3
12n_0870_212,3
12n_0870_213,3
12n_0870_214,4
12n_0870_215,3
12n_0870_216,3
12n_0870_217,3
12n_0870_218,3
12n_0870_219,3
12n_0870_220,3
12n_0870_221,4
12n_0870_222,4
12n_0870_223,3
12n_0870_224,3
12n_0870_225,3
12n_0870_226,4
12n_0870_227,3
12n_0870_228,3
12n_0870_229,3
12n_0870_230,3
12n_0870_231,3
12n_0870_232,3
12n_0870_233,4
12n_0870_234,4
12n_0870_235,3
12n_0870_236,3
12n_0870_237,3
12n_0870_238,4
12n_0870_239,3
12n_0870_240,3
12n_0870_241,3
12n_0870_242,3
12n_0870_243,3
12n_0870_244,3
12n_0870_245,4
12n_0870_246,4
12n_0870_247,3
12n_0870_248,3
12n_0870_249,3
12n_0870_250,4
12n_0870_251,3
12n_0870_252,3
12n_0870_253,3
12n_0870_254,3
12n_0870_255,3
12n_0870_256,3
12n_0870_257,4
12n_0870_258,4
12n_0870_259,3
12n_0870_260,3
12n_0870_261,3
12n_0870_262,4
12n_0870_263,3
12n_0870_264,3
12n_0870_265,3
12n_0870_266,3
12n_0870_267,3
12n_0870_268,3
12n_0870_269,4
12n_0870_270,4
12n_0870_271,3
12n_0870_272,3
12n_0870_273,3
12n_0870_274,4
12n_0870_275,3
12n_0870_276,3
12n_0870_277,3
12n_0870_278,3
12n_0870_279,3
12n_0870_280,3
12n_0870_281,4
12n_0870_282,4
12n_0870_283,3
12n_0870_284,3
12n_0870_285,3
12n_0870_286,4
12n_0870_287,3
12n_0870_reversed_288,3
12n_0870_reversed_289,4
12n_0870_reversed_290,3
12n_0870_reversed_291,3
12n_0870_reversed_292,3
12n_0870_reversed_293,4
12n_0870_reversed_294,4
12n_0870_reversed_295,3
12n_0870_reversed_296,3
12n_0870_reversed_297,3
12n_0870_reversed_298,3
12n_0870_reversed_299,4
12n_0870_reversed_300,3
12n_0870_reversed_301,4
12n_0870_reversed_302,3
12n_0870_reversed_303,3
12n_0870_reversed_304,3
12n_0870_reversed_305,4
12n_0870_reversed_306,4
12n_0870_reversed_307,3
12n_0870_reversed_308,3
12n_0870_reversed_309,3
12n_0870_reversed_310,3
12n_0870_reversed_311,4
12n_0870_reversed_312,3
12n_0870_reversed_313,4
12n_0870_reversed_314,3
12n_0870_reversed_315,3
12n_0870_reversed_316,3
12n_0870_reversed_317,4
12n_0870_reversed_318,4
12n_0870_reversed_319,3
12n_0870_reversed_320,3
12n_0870_reversed_321,3
12n_0870_reversed_322,3
12n_0870_reversed_323,4
12n_0870_reversed_324,3
12n_0870_reversed_325,4
12n_0870_reversed_326,3
12n_0870_reversed_327,3
12n_0870_reversed_328,3
12n_0870_reversed_329,4
12n_0870_reversed_330,4
12n_0870_reversed_331,3
12n_0870_reversed_332,3
12n_0870_reversed_333,3
12n_0870_reversed_334,3
12n_0870_reversed_335,4
12n_0870_reversed_336,3
12n_0870_reversed_337,4
12n_0870_reversed_338,3
12n_0870_reversed_339,3
12n_0870_reversed_340,3
12n_0870_reversed_341,4
12n_0870_reversed_342,4
12n_0870_reversed_343,3
12n_0870_reversed_344,3
12n_0870_reversed_345,3
12n_0870_reversed_346,3
12n_0870_reversed_347,4
12n_0870_reversed_348,3
12n_0870_reversed_349,4
12n_0870_reversed_350,3
12n_0870_reversed_351,3
12n_0870_reversed_352,3
12n_0870_reversed_353,4
12n_0870_reversed_354,4
12n_0870_reversed_355,3
12n_0870_reversed_356,3
12n_0870_reversed_357,3
12n_0870_reversed_358,3
