name,computed_bridge_index
12n_0852_0,4
12n_0852_1,3
12n_0852_2,3
12n_0852_3,4
12n_0852_4,3
12n_0852_5,3
12n_0852_6,3
12n_0852_7,3
12n_0852_8,3
12n_0852_9,4
12n_0852_10,3
12n_0852_11,3
12n_0852_12,4
12n_0852_13,3
12n_0852_14,3
12n_0852_15,4
12n_0852_16,3
12n_0852_17,3
12n_0852_18,3
12n_0852_19,3
12n_0852_20,3
12n_0852_21,4
12n_0852_22,3
12n_0852_23,3
12n_0852_24,4
12n_0852_25,3
12n_0852_26,3
12n_0852_27,4
12n_0852_28,3
12n_0852_29,3
12n_0852_30,3
12n_0852_31,3
12n_0852_32,3
12n_0852_33,4
12n_0852_34,3
12n_0852_35,3
12n_0852_36,4
12n_0852_37,3
12n_0852_38,3
12n_0852_39,4
12n_0852_40,3
12n_0852_41,3
12n_0852_42,3
12n_0852_43,3
12n_0852_44,3
12n_0852_45,4
12n_0852_46,3
12n_0852_47,3
12n_0852_48,4
12n_0852_49,3
12n_0852_50,3
12n_0852_51,4
12n_0852_52,3
12n_0852_53,3
12n_0852_54,3
12n_0852_55,3
12n_0852_56,3
12n_0852_57,4
12n_0852_58,3
12n_0852_59,3
12n_0852_60,4
12n_0852_61,3
12n_0852_62,3
12n_0852_63,4
12n_0852_64,3
12n_0852_65,3
12n_0852_66,3
12n_0852_67,3
12n_0852_68,3
12n_0852_69,4
12n_0852_70,3
12n_0852_71,3
12n_0852_72,4
12n_0852_73,3
12n_0852_74,3
12n_0852_75,4
12n_0852_76,3
12n_0852_77,3
12n_0852_78,3
12n_0852_79,3
12n_0852_80,3
12n_0852_81,4
12n_0852_82,3
12n_0852_83,3
12n_0852_84,4
12n_0852_85,3
12n_0852_86,3
12n_0852_87,4
12n_0852_88,3
12n_0852_89,3
12n_0852_90,3
12n_0852_91,3
12n_0852_92,3
12n_0852_93,4
12n_0852_94,3
12n_0852_95,3
12n_0852_96,4
12n_0852_97,3
12n_0852_98,3
12n_0852_99,4
12n_0852_100,3
12n_0852_101,3
12n_0852_102,3
12n_0852_103,3
12n_0852_104,3
12n_0852_105,4
12n_0852_106,3
12n_0852_107,3
12n_0852_108,4
12n_0852_109,3
12n_0852_110,3
12n_0852_111,4
12n_0852_112,3
12n_0852_113,3
12n_0852_114,3
12n_0852_115,3
12n_0852_116,3
12n_0852_117,4
12n_0852_118,3
12n_0852_119,3
12n_0852_120,4
12n_0852_121,3
12n_0852_122,3
12n_0852_123,4
12n_0852_124,3
12n_0852_125,3
12n_0852_126,3
12n_0852_127,3
12n_0852_128,3
12n_0852_129,4
12n_0852_130,3
12n_0852_131,3
12n_0852_132,4
12n_0852_133,3
12n_0852_134,3
12n_0852_135,4
12n_0852_136,3
12n_0852_137,3
