name,pd_notation
10_45_0,"[[9, 19, 10, 18], [5, 3, 6, 2], [13, 7, 14, 6], [11, 4, 12, 5], [3, 12, 4, 13], [1, 15, 2, 14], [15, 8, 16, 9], [7, 20, 8, 1], [19, 16, 20, 17], [17, 11, 18, 10]]"
10_45_1,"[[17, 11, 18, 10], [9, 19, 10, 18], [5, 3, 6, 2], [13, 7, 14, 6], [11, 4, 12, 5], [3, 12, 4, 13], [1, 15, 2, 14], [15, 8, 16, 9], [7, 20, 8, 1], [19, 16, 20, 17]]"
10_45_2,"[[19, 16, 20, 17], [17, 11, 18, 10], [9, 19, 10, 18], [5, 3, 6, 2], [13, 7, 14, 6], [11, 4, 12, 5], [3, 12, 4, 13], [1, 15, 2, 14], [15, 8, 16, 9], [7, 20, 8, 1]]"
10_45_3,"[[7, 20, 8, 1], [19, 16, 20, 17], [17, 11, 18, 10], [9, 19, 10, 18], [5, 3, 6, 2], [13, 7, 14, 6], [11, 4, 12, 5], [3, 12, 4, 13], [1, 15, 2, 14], [15, 8, 16, 9]]"
10_45_4,"[[15, 8, 16, 9], [7, 20, 8, 1], [19, 16, 20, 17], [17, 11, 18, 10], [9, 19, 10, 18], [5, 3, 6, 2], [13, 7, 14, 6], [11, 4, 12, 5], [3, 12, 4, 13], [1, 15, 2, 14]]"
10_45_5,"[[1, 15, 2, 14], [15, 8, 16, 9], [7, 20, 8, 1], [19, 16, 20, 17], [17, 11, 18, 10], [9, 19, 10, 18], [5, 3, 6, 2], [13, 7, 14, 6], [11, 4, 12, 5], [3, 12, 4, 13]]"
10_45_6,"[[3, 12, 4, 13], [1, 15, 2, 14], [15, 8, 16, 9], [7, 20, 8, 1], [19, 16, 20, 17], [17, 11, 18, 10], [9, 19, 10, 18], [5, 3, 6, 2], [13, 7, 14, 6], [11, 4, 12, 5]]"
10_45_7,"[[11, 4, 12, 5], [3, 12, 4, 13], [1, 15, 2, 14], [15, 8, 16, 9], [7, 20, 8, 1], [19, 16, 20, 17], [17, 11, 18, 10], [9, 19, 10, 18], [5, 3, 6, 2], [13, 7, 14, 6]]"
10_45_8,"[[13, 7, 14, 6], [11, 4, 12, 5], [3, 12, 4, 13], [1, 15, 2, 14], [15, 8, 16, 9], [7, 20, 8, 1], [19, 16, 20, 17], [17, 11, 18, 10], [9, 19, 10, 18], [5, 3, 6, 2]]"
10_45_9,"[[5, 3, 6, 2], [13, 7, 14, 6], [11, 4, 12, 5], [3, 12, 4, 13], [1, 15, 2, 14], [15, 8, 16, 9], [7, 20, 8, 1], [19, 16, 20, 17], [17, 11, 18, 10], [9, 19, 10, 18]]"
