name,pd_notation
10_118_0,"[[5, 12, 6, 13], [7, 3, 8, 2], [19, 7, 20, 6], [1, 14, 2, 15], [13, 20, 14, 1], [15, 8, 16, 9], [9, 4, 10, 5], [3, 17, 4, 16], [11, 19, 12, 18], [17, 11, 18, 10]]"
10_118_1,"[[17, 11, 18, 10], [5, 12, 6, 13], [7, 3, 8, 2], [19, 7, 20, 6], [1, 14, 2, 15], [13, 20, 14, 1], [15, 8, 16, 9], [9, 4, 10, 5], [3, 17, 4, 16], [11, 19, 12, 18]]"
10_118_2,"[[11, 19, 12, 18], [17, 11, 18, 10], [5, 12, 6, 13], [7, 3, 8, 2], [19, 7, 20, 6], [1, 14, 2, 15], [13, 20, 14, 1], [15, 8, 16, 9], [9, 4, 10, 5], [3, 17, 4, 16]]"
10_118_3,"[[3, 17, 4, 16], [11, 19, 12, 18], [17, 11, 18, 10], [5, 12, 6, 13], [7, 3, 8, 2], [19, 7, 20, 6], [1, 14, 2, 15], [13, 20, 14, 1], [15, 8, 16, 9], [9, 4, 10, 5]]"
10_118_4,"[[9, 4, 10, 5], [3, 17, 4, 16], [11, 19, 12, 18], [17, 11, 18, 10], [5, 12, 6, 13], [7, 3, 8, 2], [19, 7, 20, 6], [1, 14, 2, 15], [13, 20, 14, 1], [15, 8, 16, 9]]"
10_118_5,"[[15, 8, 16, 9], [9, 4, 10, 5], [3, 17, 4, 16], [11, 19, 12, 18], [17, 11, 18, 10], [5, 12, 6, 13], [7, 3, 8, 2], [19, 7, 20, 6], [1, 14, 2, 15], [13, 20, 14, 1]]"
10_118_6,"[[13, 20, 14, 1], [15, 8, 16, 9], [9, 4, 10, 5], [3, 17, 4, 16], [11, 19, 12, 18], [17, 11, 18, 10], [5, 12, 6, 13], [7, 3, 8, 2], [19, 7, 20, 6], [1, 14, 2, 15]]"
10_118_7,"[[1, 14, 2, 15], [13, 20, 14, 1], [15, 8, 16, 9], [9, 4, 10, 5], [3, 17, 4, 16], [11, 19, 12, 18], [17, 11, 18, 10], [5, 12, 6, 13], [7, 3, 8, 2], [19, 7, 20, 6]]"
10_118_8,"[[19, 7, 20, 6], [1, 14, 2, 15], [13, 20, 14, 1], [15, 8, 16, 9], [9, 4, 10, 5], [3, 17, 4, 16], [11, 19, 12, 18], [17, 11, 18, 10], [5, 12, 6, 13], [7, 3, 8, 2]]"
10_118_9,"[[7, 3, 8, 2], [19, 7, 20, 6], [1, 14, 2, 15], [13, 20, 14, 1], [15, 8, 16, 9], [9, 4, 10, 5], [3, 17, 4, 16], [11, 19, 12, 18], [17, 11, 18, 10], [5, 12, 6, 13]]"
10_118_10,"[[6, 13, 7, 14], [8, 4, 9, 3], [20, 8, 1, 7], [2, 15, 3, 16], [14, 1, 15, 2], [16, 9, 17, 10], [10, 5, 11, 6], [4, 18, 5, 17], [12, 20, 13, 19], [18, 12, 19, 11]]"
10_118_11,"[[18, 12, 19, 11], [6, 13, 7, 14], [8, 4, 9, 3], [20, 8, 1, 7], [2, 15, 3, 16], [14, 1, 15, 2], [16, 9, 17, 10], [10, 5, 11, 6], [4, 18, 5, 17], [12, 20, 13, 19]]"
10_118_12,"[[12, 20, 13, 19], [18, 12, 19, 11], [6, 13, 7, 14], [8, 4, 9, 3], [20, 8, 1, 7], [2, 15, 3, 16], [14, 1, 15, 2], [16, 9, 17, 10], [10, 5, 11, 6], [4, 18, 5, 17]]"
10_118_13,"[[4, 18, 5, 17], [12, 20, 13, 19], [18, 12, 19, 11], [6, 13, 7, 14], [8, 4, 9, 3], [20, 8, 1, 7], [2, 15, 3, 16], [14, 1, 15, 2], [16, 9, 17, 10], [10, 5, 11, 6]]"
