name,pd_notation
10_83_0,"[[1, 12, 2, 13], [3, 8, 4, 9], [5, 11, 6, 10], [7, 2, 8, 3], [9, 17, 10, 16], [11, 18, 12, 19], [13, 20, 14, 1], [15, 7, 16, 6], [17, 4, 18, 5], [19, 14, 20, 15]]"
10_83_1,"[[19, 14, 20, 15], [1, 12, 2, 13], [3, 8, 4, 9], [5, 11, 6, 10], [7, 2, 8, 3], [9, 17, 10, 16], [11, 18, 12, 19], [13, 20, 14, 1], [15, 7, 16, 6], [17, 4, 18, 5]]"
10_83_2,"[[17, 4, 18, 5], [19, 14, 20, 15], [1, 12, 2, 13], [3, 8, 4, 9], [5, 11, 6, 10], [7, 2, 8, 3], [9, 17, 10, 16], [11, 18, 12, 19], [13, 20, 14, 1], [15, 7, 16, 6]]"
10_83_3,"[[15, 7, 16, 6], [17, 4, 18, 5], [19, 14, 20, 15], [1, 12, 2, 13], [3, 8, 4, 9], [5, 11, 6, 10], [7, 2, 8, 3], [9, 17, 10, 16], [11, 18, 12, 19], [13, 20, 14, 1]]"
10_83_4,"[[13, 20, 14, 1], [15, 7, 16, 6], [17, 4, 18, 5], [19, 14, 20, 15], [1, 12, 2, 13], [3, 8, 4, 9], [5, 11, 6, 10], [7, 2, 8, 3], [9, 17, 10, 16], [11, 18, 12, 19]]"
10_83_5,"[[11, 18, 12, 19], [13, 20, 14, 1], [15, 7, 16, 6], [17, 4, 18, 5], [19, 14, 20, 15], [1, 12, 2, 13], [3, 8, 4, 9], [5, 11, 6, 10], [7, 2, 8, 3], [9, 17, 10, 16]]"
10_83_6,"[[9, 17, 10, 16], [11, 18, 12, 19], [13, 20, 14, 1], [15, 7, 16, 6], [17, 4, 18, 5], [19, 14, 20, 15], [1, 12, 2, 13], [3, 8, 4, 9], [5, 11, 6, 10], [7, 2, 8, 3]]"
10_83_7,"[[7, 2, 8, 3], [9, 17, 10, 16], [11, 18, 12, 19], [13, 20, 14, 1], [15, 7, 16, 6], [17, 4, 18, 5], [19, 14, 20, 15], [1, 12, 2, 13], [3, 8, 4, 9], [5, 11, 6, 10]]"
10_83_8,"[[5, 11, 6, 10], [7, 2, 8, 3], [9, 17, 10, 16], [11, 18, 12, 19], [13, 20, 14, 1], [15, 7, 16, 6], [17, 4, 18, 5], [19, 14, 20, 15], [1, 12, 2, 13], [3, 8, 4, 9]]"
10_83_9,"[[3, 8, 4, 9], [5, 11, 6, 10], [7, 2, 8, 3], [9, 17, 10, 16], [11, 18, 12, 19], [13, 20, 14, 1], [15, 7, 16, 6], [17, 4, 18, 5], [19, 14, 20, 15], [1, 12, 2, 13]]"
10_83_10,"[[2, 13, 3, 14], [4, 9, 5, 10], [6, 12, 7, 11], [8, 3, 9, 4], [10, 18, 11, 17], [12, 19, 13, 20], [14, 1, 15, 2], [16, 8, 17, 7], [18, 5, 19, 6], [20, 15, 1, 16]]"
10_83_11,"[[20, 15, 1, 16], [2, 13, 3, 14], [4, 9, 5, 10], [6, 12, 7, 11], [8, 3, 9, 4], [10, 18, 11, 17], [12, 19, 13, 20], [14, 1, 15, 2], [16, 8, 17, 7], [18, 5, 19, 6]]"
10_83_12,"[[18, 5, 19, 6], [20, 15, 1, 16], [2, 13, 3, 14], [4, 9, 5, 10], [6, 12, 7, 11], [8, 3, 9, 4], [10, 18, 11, 17], [12, 19, 13, 20], [14, 1, 15, 2], [16, 8, 17, 7]]"
10_83_13,"[[16, 8, 17, 7], [18, 5, 19, 6], [20, 15, 1, 16], [2, 13, 3, 14], [4, 9, 5, 10], [6, 12, 7, 11], [8, 3, 9, 4], [10, 18, 11, 17], [12, 19, 13, 20], [14, 1, 15, 2]]"
10_83_14,"[[14, 1, 15, 2], [16, 8, 17, 7], [18, 5, 19, 6], [20, 15, 1, 16], [2, 13, 3, 14], [4, 9, 5, 10], [6, 12, 7, 11], [8, 3, 9, 4], [10, 18, 11, 17], [12, 19, 13, 20]]"
10_83_15,"[[12, 19, 13, 20], [14, 1, 15, 2], [16, 8, 17, 7], [18, 5, 19, 6], [20, 15, 1, 16], [2, 13, 3, 14], [4, 9, 5, 10], [6, 12, 7, 11], [8, 3, 9, 4], [10, 18, 11, 17]]"
10_83_16,"[[10, 18, 11, 17], [12, 19, 13, 20], [14, 1, 15, 2], [16, 8, 17, 7], [18, 5, 19, 6], [20, 15, 1, 16], [2, 13, 3, 14], [4, 9, 5, 10], [6, 12, 7, 11], [8, 3, 9, 4]]"
10_83_17,"[[8, 3, 9, 4], [10, 18, 11, 17], [12, 19, 13, 20], [14, 1, 15, 2], [16, 8, 17, 7], [18, 5, 19, 6], [20, 15, 1, 16], [2, 13, 3, 14], [4, 9, 5, 10], [6, 12, 7, 11]]"
10_83_18,"[[6, 12, 7, 11], [8, 3, 9, 4], [10, 18, 11, 17], [12, 19, 13, 20], [14, 1, 15, 2], [16, 8, 17, 7], [18, 5, 19, 6], [20, 15, 1, 16], [2, 13, 3, 14], [4, 9, 5, 10]]"
10_83_19,"[[4, 9, 5, 10], [6, 12, 7, 11], [8, 3, 9, 4], [10, 18, 11, 17], [12, 19, 13, 20], [14, 1, 15, 2], [16, 8, 17, 7], [18, 5, 19, 6], [20, 15, 1, 16], [2, 13, 3, 14]]"
10_83_20,"[[3, 14, 4, 15], [5, 10, 6, 11], [7, 13, 8, 12], [9, 4, 10, 5], [11, 19, 12, 18], [13, 20, 14, 1], [15, 2, 16, 3], [17, 9, 18, 8], [19, 6, 20, 7], [1, 16, 2, 17]]"
10_83_21,"[[1, 16, 2, 17], [3, 14, 4, 15], [5, 10, 6, 11], [7, 13, 8, 12], [9, 4, 10, 5], [11, 19, 12, 18], [13, 20, 14, 1], [15, 2, 16, 3], [17, 9, 18, 8], [19, 6, 20, 7]]"
10_83_22,"[[19, 6, 20, 7], [1, 16, 2, 17], [3, 14, 4, 15], [5, 10, 6, 11], [7, 13, 8, 12], [9, 4, 10, 5], [11, 19, 12, 18], [13, 20, 14, 1], [15, 2, 16, 3], [17, 9, 18, 8]]"
10_83_23,"[[17, 9, 18, 8], [19, 6, 20, 7], [1, 16, 2, 17], [3, 14, 4, 15], [5, 10, 6, 11], [7, 13, 8, 12], [9, 4, 10, 5], [11, 19, 12, 18], [13, 20, 14, 1], [15, 2, 16, 3]]"
10_83_24,"[[15, 2, 16, 3], [17, 9, 18, 8], [19, 6, 20, 7], [1, 16, 2, 17], [3, 14, 4, 15], [5, 10, 6, 11], [7, 13, 8, 12], [9, 4, 10, 5], [11, 19, 12, 18], [13, 20, 14, 1]]"
10_83_25,"[[13, 20, 14, 1], [15, 2, 16, 3], [17, 9, 18, 8], [19, 6, 20, 7], [1, 16, 2, 17], [3, 14, 4, 15], [5, 10, 6, 11], [7, 13, 8, 12], [9, 4, 10, 5], [11, 19, 12, 18]]"
10_83_26,"[[11, 19, 12, 18], [13, 20, 14, 1], [15, 2, 16, 3], [17, 9, 18, 8], [19, 6, 20, 7], [1, 16, 2, 17], [3, 14, 4, 15], [5, 10, 6, 11], [7, 13, 8, 12], [9, 4, 10, 5]]"
10_83_27,"[[9, 4, 10, 5], [11, 19, 12, 18], [13, 20, 14, 1], [15, 2, 16, 3], [17, 9, 18, 8], [19, 6, 20, 7], [1, 16, 2, 17], [3, 14, 4, 15], [5, 10, 6, 11], [7, 13, 8, 12]]"
10_83_28,"[[7, 13, 8, 12], [9, 4, 10, 5], [11, 19, 12, 18], [13, 20, 14, 1], [15, 2, 16, 3], [17, 9, 18, 8], [19, 6, 20, 7], [1, 16, 2, 17], [3, 14, 4, 15], [5, 10, 6, 11]]"
10_83_29,"[[5, 10, 6, 11], [7, 13, 8, 12], [9, 4, 10, 5], [11, 19, 12, 18], [13, 20, 14, 1], [15, 2, 16, 3], [17, 9, 18, 8], [19, 6, 20, 7], [1, 16, 2, 17], [3, 14, 4, 15]]"
10_83_30,"[[4, 15, 5, 16], [6, 11, 7, 12], [8, 14, 9, 13], [10, 5, 11, 6], [12, 20, 13, 19], [14, 1, 15, 2], [16, 3, 17, 4], [18, 10, 19, 9], [20, 7, 1, 8], [2, 17, 3, 18]]"
10_83_31,"[[2, 17, 3, 18], [4, 15, 5, 16], [6, 11, 7, 12], [8, 14, 9, 13], [10, 5, 11, 6], [12, 20, 13, 19], [14, 1, 15, 2], [16, 3, 17, 4], [18, 10, 19, 9], [20, 7, 1, 8]]"
10_83_32,"[[20, 7, 1, 8], [2, 17, 3, 18], [4, 15, 5, 16], [6, 11, 7, 12], [8, 14, 9, 13], [10, 5, 11, 6], [12, 20, 13, 19], [14, 1, 15, 2], [16, 3, 17, 4], [18, 10, 19, 9]]"
10_83_33,"[[18, 10, 19, 9], [20, 7, 1, 8], [2, 17, 3, 18], [4, 15, 5, 16], [6, 11, 7, 12], [8, 14, 9, 13], [10, 5, 11, 6], [12, 20, 13, 19], [14, 1, 15, 2], [16, 3, 17, 4]]"
10_83_34,"[[16, 3, 17, 4], [18, 10, 19, 9], [20, 7, 1, 8], [2, 17, 3, 18], [4, 15, 5, 16], [6, 11, 7, 12], [8, 14, 9, 13], [10, 5, 11, 6], [12, 20, 13, 19], [14, 1, 15, 2]]"
