name,pd_notation
8_19_0,"[[2, 14, 3, 13], [5, 11, 6, 10], [7, 5, 8, 4], [8, 16, 9, 15], [11, 7, 12, 6], [12, 2, 13, 1], [14, 4, 15, 3], [16, 10, 1, 9]]"
8_19_1,"[[3, 15, 4, 14], [6, 12, 7, 11], [8, 6, 9, 5], [9, 1, 10, 16], [12, 8, 13, 7], [13, 3, 14, 2], [15, 5, 16, 4], [1, 11, 2, 10]]"
8_19_2,"[[4, 16, 5, 15], [7, 13, 8, 12], [9, 7, 10, 6], [10, 2, 11, 1], [13, 9, 14, 8], [14, 4, 15, 3], [16, 6, 1, 5], [2, 12, 3, 11]]"
8_19_3,"[[5, 1, 6, 16], [8, 14, 9, 13], [10, 8, 11, 7], [11, 3, 12, 2], [14, 10, 15, 9], [15, 5, 16, 4], [1, 7, 2, 6], [3, 13, 4, 12]]"
8_19_4,"[[6, 2, 7, 1], [9, 15, 10, 14], [11, 9, 12, 8], [12, 4, 13, 3], [15, 11, 16, 10], [16, 6, 1, 5], [2, 8, 3, 7], [4, 14, 5, 13]]"
8_19_5,"[[7, 3, 8, 2], [10, 16, 11, 15], [12, 10, 13, 9], [13, 5, 14, 4], [16, 12, 1, 11], [1, 7, 2, 6], [3, 9, 4, 8], [5, 15, 6, 14]]"
8_19_6,"[[8, 4, 9, 3], [11, 1, 12, 16], [13, 11, 14, 10], [14, 6, 15, 5], [1, 13, 2, 12], [2, 8, 3, 7], [4, 10, 5, 9], [6, 16, 7, 15]]"
8_19_7,"[[9, 5, 10, 4], [12, 2, 13, 1], [14, 12, 15, 11], [15, 7, 16, 6], [2, 14, 3, 13], [3, 9, 4, 8], [5, 11, 6, 10], [7, 1, 8, 16]]"
8_19_8,"[[10, 6, 11, 5], [13, 3, 14, 2], [15, 13, 16, 12], [16, 8, 1, 7], [3, 15, 4, 14], [4, 10, 5, 9], [6, 12, 7, 11], [8, 2, 9, 1]]"
8_19_9,"[[11, 7, 12, 6], [14, 4, 15, 3], [16, 14, 1, 13], [1, 9, 2, 8], [4, 16, 5, 15], [5, 11, 6, 10], [7, 13, 8, 12], [9, 3, 10, 2]]"
8_19_10,"[[12, 8, 13, 7], [15, 5, 16, 4], [1, 15, 2, 14], [2, 10, 3, 9], [5, 1, 6, 16], [6, 12, 7, 11], [8, 14, 9, 13], [10, 4, 11, 3]]"
8_19_11,"[[13, 9, 14, 8], [16, 6, 1, 5], [2, 16, 3, 15], [3, 11, 4, 10], [6, 2, 7, 1], [7, 13, 8, 12], [9, 15, 10, 14], [11, 5, 12, 4]]"
8_19_12,"[[14, 10, 15, 9], [1, 7, 2, 6], [3, 1, 4, 16], [4, 12, 5, 11], [7, 3, 8, 2], [8, 14, 9, 13], [10, 16, 11, 15], [12, 6, 13, 5]]"
8_19_13,"[[15, 11, 16, 10], [2, 8, 3, 7], [4, 2, 5, 1], [5, 13, 6, 12], [8, 4, 9, 3], [9, 15, 10, 14], [11, 1, 12, 16], [13, 7, 14, 6]]"
8_19_14,"[[16, 12, 1, 11], [3, 9, 4, 8], [5, 3, 6, 2], [6, 14, 7, 13], [9, 5, 10, 4], [10, 16, 11, 15], [12, 2, 13, 1], [14, 8, 15, 7]]"
8_19_15,"[[1, 13, 2, 12], [4, 10, 5, 9], [6, 4, 7, 3], [7, 15, 8, 14], [10, 6, 11, 5], [11, 1, 12, 16], [13, 3, 14, 2], [15, 9, 16, 8]]"
8_19_reversed_16,"[[2, 10, 3, 9], [4, 16, 5, 15], [6, 2, 7, 1], [7, 13, 8, 12], [10, 4, 11, 3], [11, 15, 12, 14], [13, 9, 14, 8], [16, 6, 1, 5]]"
8_19_reversed_17,"[[3, 11, 4, 10], [5, 1, 6, 16], [7, 3, 8, 2], [8, 14, 9, 13], [11, 5, 12, 4], [12, 16, 13, 15], [14, 10, 15, 9], [1, 7, 2, 6]]"
8_19_reversed_18,"[[4, 12, 5, 11], [6, 2, 7, 1], [8, 4, 9, 3], [9, 15, 10, 14], [12, 6, 13, 5], [13, 1, 14, 16], [15, 11, 16, 10], [2, 8, 3, 7]]"
8_19_reversed_19,"[[5, 13, 6, 12], [7, 3, 8, 2], [9, 5, 10, 4], [10, 16, 11, 15], [13, 7, 14, 6], [14, 2, 15, 1], [16, 12, 1, 11], [3, 9, 4, 8]]"
8_19_reversed_20,"[[6, 14, 7, 13], [8, 4, 9, 3], [10, 6, 11, 5], [11, 1, 12, 16], [14, 8, 15, 7], [15, 3, 16, 2], [1, 13, 2, 12], [4, 10, 5, 9]]"
8_19_reversed_21,"[[7, 15, 8, 14], [9, 5, 10, 4], [11, 7, 12, 6], [12, 2, 13, 1], [15, 9, 16, 8], [16, 4, 1, 3], [2, 14, 3, 13], [5, 11, 6, 10]]"
8_19_reversed_22,"[[8, 16, 9, 15], [10, 6, 11, 5], [12, 8, 13, 7], [13, 3, 14, 2], [16, 10, 1, 9], [1, 5, 2, 4], [3, 15, 4, 14], [6, 12, 7, 11]]"
8_19_reversed_23,"[[9, 1, 10, 16], [11, 7, 12, 6], [13, 9, 14, 8], [14, 4, 15, 3], [1, 11, 2, 10], [2, 6, 3, 5], [4, 16, 5, 15], [7, 13, 8, 12]]"
8_19_reversed_24,"[[10, 2, 11, 1], [12, 8, 13, 7], [14, 10, 15, 9], [15, 5, 16, 4], [2, 12, 3, 11], [3, 7, 4, 6], [5, 1, 6, 16], [8, 14, 9, 13]]"
8_19_reversed_25,"[[11, 3, 12, 2], [13, 9, 14, 8], [15, 11, 16, 10], [16, 6, 1, 5], [3, 13, 4, 12], [4, 8, 5, 7], [6, 2, 7, 1], [9, 15, 10, 14]]"
8_19_reversed_26,"[[12, 4, 13, 3], [14, 10, 15, 9], [16, 12, 1, 11], [1, 7, 2, 6], [4, 14, 5, 13], [5, 9, 6, 8], [7, 3, 8, 2], [10, 16, 11, 15]]"
8_19_reversed_27,"[[13, 5, 14, 4], [15, 11, 16, 10], [1, 13, 2, 12], [2, 8, 3, 7], [5, 15, 6, 14], [6, 10, 7, 9], [8, 4, 9, 3], [11, 1, 12, 16]]"
8_19_reversed_28,"[[14, 6, 15, 5], [16, 12, 1, 11], [2, 14, 3, 13], [3, 9, 4, 8], [6, 16, 7, 15], [7, 11, 8, 10], [9, 5, 10, 4], [12, 2, 13, 1]]"
8_19_reversed_29,"[[15, 7, 16, 6], [1, 13, 2, 12], [3, 15, 4, 14], [4, 10, 5, 9], [7, 1, 8, 16], [8, 12, 9, 11], [10, 6, 11, 5], [13, 3, 14, 2]]"
8_19_reversed_30,"[[16, 8, 1, 7], [2, 14, 3, 13], [4, 16, 5, 15], [5, 11, 6, 10], [8, 2, 9, 1], [9, 13, 10, 12], [11, 7, 12, 6], [14, 4, 15, 3]]"
8_19_reversed_31,"[[1, 9, 2, 8], [3, 15, 4, 14], [5, 1, 6, 16], [6, 12, 7, 11], [9, 3, 10, 2], [10, 14, 11, 13], [12, 8, 13, 7], [15, 5, 16, 4]]"
