name,pd_notation
5_2_0,"[[1, 5, 2, 4], [3, 9, 4, 8], [5, 1, 6, 10], [7, 3, 8, 2], [9, 7, 10, 6]]"
5_2_1,"[[2, 6, 3, 5], [4, 10, 5, 9], [6, 2, 7, 1], [8, 4, 9, 3], [10, 8, 1, 7]]"
5_2_2,"[[3, 7, 4, 6], [5, 1, 6, 10], [7, 3, 8, 2], [9, 5, 10, 4], [1, 9, 2, 8]]"
5_2_3,"[[4, 8, 5, 7], [6, 2, 7, 1], [8, 4, 9, 3], [10, 6, 1, 5], [2, 10, 3, 9]]"
5_2_4,"[[5, 9, 6, 8], [7, 3, 8, 2], [9, 5, 10, 4], [1, 7, 2, 6], [3, 1, 4, 10]]"
5_2_5,"[[6, 10, 7, 9], [8, 4, 9, 3], [10, 6, 1, 5], [2, 8, 3, 7], [4, 2, 5, 1]]"
5_2_6,"[[7, 1, 8, 10], [9, 5, 10, 4], [1, 7, 2, 6], [3, 9, 4, 8], [5, 3, 6, 2]]"
5_2_7,"[[8, 2, 9, 1], [10, 6, 1, 5], [2, 8, 3, 7], [4, 10, 5, 9], [6, 4, 7, 3]]"
5_2_8,"[[9, 3, 10, 2], [1, 7, 2, 6], [3, 9, 4, 8], [5, 1, 6, 10], [7, 5, 8, 4]]"
5_2_9,"[[10, 4, 1, 3], [2, 8, 3, 7], [4, 10, 5, 9], [6, 2, 7, 1], [8, 6, 9, 5]]"
5_2_reversed_10,"[[3, 7, 4, 6], [5, 1, 6, 10], [7, 3, 8, 2], [9, 5, 10, 4], [1, 9, 2, 8]]"
5_2_reversed_11,"[[4, 8, 5, 7], [6, 2, 7, 1], [8, 4, 9, 3], [10, 6, 1, 5], [2, 10, 3, 9]]"
5_2_reversed_12,"[[5, 9, 6, 8], [7, 3, 8, 2], [9, 5, 10, 4], [1, 7, 2, 6], [3, 1, 4, 10]]"
5_2_reversed_13,"[[6, 10, 7, 9], [8, 4, 9, 3], [10, 6, 1, 5], [2, 8, 3, 7], [4, 2, 5, 1]]"
5_2_reversed_14,"[[7, 1, 8, 10], [9, 5, 10, 4], [1, 7, 2, 6], [3, 9, 4, 8], [5, 3, 6, 2]]"
5_2_reversed_15,"[[8, 2, 9, 1], [10, 6, 1, 5], [2, 8, 3, 7], [4, 10, 5, 9], [6, 4, 7, 3]]"
5_2_reversed_16,"[[9, 3, 10, 2], [1, 7, 2, 6], [3, 9, 4, 8], [5, 1, 6, 10], [7, 5, 8, 4]]"
5_2_reversed_17,"[[10, 4, 1, 3], [2, 8, 3, 7], [4, 10, 5, 9], [6, 2, 7, 1], [8, 6, 9, 5]]"
5_2_reversed_18,"[[1, 5, 2, 4], [3, 9, 4, 8], [5, 1, 6, 10], [7, 3, 8, 2], [9, 7, 10, 6]]"
5_2_reversed_19,"[[2, 6, 3, 5], [4, 10, 5, 9], [6, 2, 7, 1], [8, 4, 9, 3], [10, 8, 1, 7]]"
