name,pd_notation
3_1_0,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]"
3_1_1,"[[5, 2, 6, 3], [1, 4, 2, 5], [3, 6, 4, 1]]"
3_1_2,"[[3, 6, 4, 1], [5, 2, 6, 3], [1, 4, 2, 5]]"
3_1_3,"[[2, 5, 3, 6], [4, 1, 5, 2], [6, 3, 1, 4]]"
3_1_4,"[[6, 3, 1, 4], [2, 5, 3, 6], [4, 1, 5, 2]]"
3_1_5,"[[4, 1, 5, 2], [6, 3, 1, 4], [2, 5, 3, 6]]"
3_1_6,"[[3, 6, 4, 1], [5, 2, 6, 3], [1, 4, 2, 5]]"
3_1_7,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]"
3_1_8,"[[5, 2, 6, 3], [1, 4, 2, 5], [3, 6, 4, 1]]"
3_1_9,"[[4, 1, 5, 2], [6, 3, 1, 4], [2, 5, 3, 6]]"
3_1_10,"[[2, 5, 3, 6], [4, 1, 5, 2], [6, 3, 1, 4]]"
3_1_11,"[[6, 3, 1, 4], [2, 5, 3, 6], [4, 1, 5, 2]]"
3_1_12,"[[5, 2, 6, 3], [1, 4, 2, 5], [3, 6, 4, 1]]"
3_1_13,"[[3, 6, 4, 1], [5, 2, 6, 3], [1, 4, 2, 5]]"
3_1_14,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]"
3_1_15,"[[6, 3, 1, 4], [2, 5, 3, 6], [4, 1, 5, 2]]"
3_1_16,"[[4, 1, 5, 2], [6, 3, 1, 4], [2, 5, 3, 6]]"
3_1_17,"[[2, 5, 3, 6], [4, 1, 5, 2], [6, 3, 1, 4]]"
3_1_reversed_18,"[[5, 2, 6, 3], [1, 4, 2, 5], [3, 6, 4, 1]]"
3_1_reversed_19,"[[3, 6, 4, 1], [5, 2, 6, 3], [1, 4, 2, 5]]"
3_1_reversed_20,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]"
3_1_reversed_21,"[[6, 3, 1, 4], [2, 5, 3, 6], [4, 1, 5, 2]]"
3_1_reversed_22,"[[4, 1, 5, 2], [6, 3, 1, 4], [2, 5, 3, 6]]"
3_1_reversed_23,"[[2, 5, 3, 6], [4, 1, 5, 2], [6, 3, 1, 4]]"
3_1_reversed_24,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]"
3_1_reversed_25,"[[5, 2, 6, 3], [1, 4, 2, 5], [3, 6, 4, 1]]"
3_1_reversed_26,"[[3, 6, 4, 1], [5, 2, 6, 3], [1, 4, 2, 5]]"
3_1_reversed_27,"[[2, 5, 3, 6], [4, 1, 5, 2], [6, 3, 1, 4]]"
3_1_reversed_28,"[[6, 3, 1, 4], [2, 5, 3, 6], [4, 1, 5, 2]]"
3_1_reversed_29,"[[4, 1, 5, 2], [6, 3, 1, 4], [2, 5, 3, 6]]"
3_1_reversed_30,"[[3, 6, 4, 1], [5, 2, 6, 3], [1, 4, 2, 5]]"
3_1_reversed_31,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]"
3_1_reversed_32,"[[5, 2, 6, 3], [1, 4, 2, 5], [3, 6, 4, 1]]"
3_1_reversed_33,"[[4, 1, 5, 2], [6, 3, 1, 4], [2, 5, 3, 6]]"
3_1_reversed_34,"[[2, 5, 3, 6], [4, 1, 5, 2], [6, 3, 1, 4]]"
3_1_reversed_35,"[[6, 3, 1, 4], [2, 5, 3, 6], [4, 1, 5, 2]]"
