name,pd_notation
6_3_0,"[[4, 2, 5, 1], [8, 4, 9, 3], [12, 9, 1, 10], [10, 5, 11, 6], [6, 11, 7, 12], [2, 8, 3, 7]]"
6_3_1,"[[5, 3, 6, 2], [9, 5, 10, 4], [1, 10, 2, 11], [11, 6, 12, 7], [7, 12, 8, 1], [3, 9, 4, 8]]"
6_3_2,"[[6, 4, 7, 3], [10, 6, 11, 5], [2, 11, 3, 12], [12, 7, 1, 8], [8, 1, 9, 2], [4, 10, 5, 9]]"
6_3_3,"[[7, 5, 8, 4], [11, 7, 12, 6], [3, 12, 4, 1], [1, 8, 2, 9], [9, 2, 10, 3], [5, 11, 6, 10]]"
6_3_4,"[[8, 6, 9, 5], [12, 8, 1, 7], [4, 1, 5, 2], [2, 9, 3, 10], [10, 3, 11, 4], [6, 12, 7, 11]]"
6_3_5,"[[9, 7, 10, 6], [1, 9, 2, 8], [5, 2, 6, 3], [3, 10, 4, 11], [11, 4, 12, 5], [7, 1, 8, 12]]"
6_3_6,"[[10, 8, 11, 7], [2, 10, 3, 9], [6, 3, 7, 4], [4, 11, 5, 12], [12, 5, 1, 6], [8, 2, 9, 1]]"
6_3_7,"[[11, 9, 12, 8], [3, 11, 4, 10], [7, 4, 8, 5], [5, 12, 6, 1], [1, 6, 2, 7], [9, 3, 10, 2]]"
6_3_8,"[[12, 10, 1, 9], [4, 12, 5, 11], [8, 5, 9, 6], [6, 1, 7, 2], [2, 7, 3, 8], [10, 4, 11, 3]]"
6_3_9,"[[1, 11, 2, 10], [5, 1, 6, 12], [9, 6, 10, 7], [7, 2, 8, 3], [3, 8, 4, 9], [11, 5, 12, 4]]"
6_3_10,"[[2, 12, 3, 11], [6, 2, 7, 1], [10, 7, 11, 8], [8, 3, 9, 4], [4, 9, 5, 10], [12, 6, 1, 5]]"
6_3_11,"[[3, 1, 4, 12], [7, 3, 8, 2], [11, 8, 12, 9], [9, 4, 10, 5], [5, 10, 6, 11], [1, 7, 2, 6]]"
6_3_reversed_12,"[[12, 8, 1, 7], [8, 3, 9, 4], [4, 9, 5, 10], [2, 5, 3, 6], [6, 12, 7, 11], [10, 2, 11, 1]]"
6_3_reversed_13,"[[1, 9, 2, 8], [9, 4, 10, 5], [5, 10, 6, 11], [3, 6, 4, 7], [7, 1, 8, 12], [11, 3, 12, 2]]"
6_3_reversed_14,"[[2, 10, 3, 9], [10, 5, 11, 6], [6, 11, 7, 12], [4, 7, 5, 8], [8, 2, 9, 1], [12, 4, 1, 3]]"
6_3_reversed_15,"[[3, 11, 4, 10], [11, 6, 12, 7], [7, 12, 8, 1], [5, 8, 6, 9], [9, 3, 10, 2], [1, 5, 2, 4]]"
6_3_reversed_16,"[[4, 12, 5, 11], [12, 7, 1, 8], [8, 1, 9, 2], [6, 9, 7, 10], [10, 4, 11, 3], [2, 6, 3, 5]]"
6_3_reversed_17,"[[5, 1, 6, 12], [1, 8, 2, 9], [9, 2, 10, 3], [7, 10, 8, 11], [11, 5, 12, 4], [3, 7, 4, 6]]"
6_3_reversed_18,"[[6, 2, 7, 1], [2, 9, 3, 10], [10, 3, 11, 4], [8, 11, 9, 12], [12, 6, 1, 5], [4, 8, 5, 7]]"
6_3_reversed_19,"[[7, 3, 8, 2], [3, 10, 4, 11], [11, 4, 12, 5], [9, 12, 10, 1], [1, 7, 2, 6], [5, 9, 6, 8]]"
6_3_reversed_20,"[[8, 4, 9, 3], [4, 11, 5, 12], [12, 5, 1, 6], [10, 1, 11, 2], [2, 8, 3, 7], [6, 10, 7, 9]]"
6_3_reversed_21,"[[9, 5, 10, 4], [5, 12, 6, 1], [1, 6, 2, 7], [11, 2, 12, 3], [3, 9, 4, 8], [7, 11, 8, 10]]"
6_3_reversed_22,"[[10, 6, 11, 5], [6, 1, 7, 2], [2, 7, 3, 8], [12, 3, 1, 4], [4, 10, 5, 9], [8, 12, 9, 11]]"
6_3_reversed_23,"[[11, 7, 12, 6], [7, 2, 8, 3], [3, 8, 4, 9], [1, 4, 2, 5], [5, 11, 6, 10], [9, 1, 10, 12]]"
