name,pd_notation
11a_219_0,"[[7, 18, 8, 19], [5, 3, 6, 2], [15, 13, 16, 12], [13, 4, 14, 5], [3, 14, 4, 15], [1, 16, 2, 17], [19, 6, 20, 7], [9, 22, 10, 1], [21, 10, 22, 11], [11, 20, 12, 21], [17, 8, 18, 9]]"
11a_219_1,"[[17, 8, 18, 9], [7, 18, 8, 19], [5, 3, 6, 2], [15, 13, 16, 12], [13, 4, 14, 5], [3, 14, 4, 15], [1, 16, 2, 17], [19, 6, 20, 7], [9, 22, 10, 1], [21, 10, 22, 11], [11, 20, 12, 21]]"
11a_219_2,"[[11, 20, 12, 21], [17, 8, 18, 9], [7, 18, 8, 19], [5, 3, 6, 2], [15, 13, 16, 12], [13, 4, 14, 5], [3, 14, 4, 15], [1, 16, 2, 17], [19, 6, 20, 7], [9, 22, 10, 1], [21, 10, 22, 11]]"
11a_219_3,"[[21, 10, 22, 11], [11, 20, 12, 21], [17, 8, 18, 9], [7, 18, 8, 19], [5, 3, 6, 2], [15, 13, 16, 12], [13, 4, 14, 5], [3, 14, 4, 15], [1, 16, 2, 17], [19, 6, 20, 7], [9, 22, 10, 1]]"
11a_219_4,"[[9, 22, 10, 1], [21, 10, 22, 11], [11, 20, 12, 21], [17, 8, 18, 9], [7, 18, 8, 19], [5, 3, 6, 2], [15, 13, 16, 12], [13, 4, 14, 5], [3, 14, 4, 15], [1, 16, 2, 17], [19, 6, 20, 7]]"
11a_219_5,"[[19, 6, 20, 7], [9, 22, 10, 1], [21, 10, 22, 11], [11, 20, 12, 21], [17, 8, 18, 9], [7, 18, 8, 19], [5, 3, 6, 2], [15, 13, 16, 12], [13, 4, 14, 5], [3, 14, 4, 15], [1, 16, 2, 17]]"
11a_219_6,"[[1, 16, 2, 17], [19, 6, 20, 7], [9, 22, 10, 1], [21, 10, 22, 11], [11, 20, 12, 21], [17, 8, 18, 9], [7, 18, 8, 19], [5, 3, 6, 2], [15, 13, 16, 12], [13, 4, 14, 5], [3, 14, 4, 15]]"
11a_219_7,"[[3, 14, 4, 15], [1, 16, 2, 17], [19, 6, 20, 7], [9, 22, 10, 1], [21, 10, 22, 11], [11, 20, 12, 21], [17, 8, 18, 9], [7, 18, 8, 19], [5, 3, 6, 2], [15, 13, 16, 12], [13, 4, 14, 5]]"
11a_219_8,"[[13, 4, 14, 5], [3, 14, 4, 15], [1, 16, 2, 17], [19, 6, 20, 7], [9, 22, 10, 1], [21, 10, 22, 11], [11, 20, 12, 21], [17, 8, 18, 9], [7, 18, 8, 19], [5, 3, 6, 2], [15, 13, 16, 12]]"
11a_219_9,"[[15, 13, 16, 12], [13, 4, 14, 5], [3, 14, 4, 15], [1, 16, 2, 17], [19, 6, 20, 7], [9, 22, 10, 1], [21, 10, 22, 11], [11, 20, 12, 21], [17, 8, 18, 9], [7, 18, 8, 19], [5, 3, 6, 2]]"
