name,pd_notation
12n_0447_0,"[[15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [23, 14, 24, 15], [19, 17, 20, 16], [7, 19, 8, 18], [1, 20, 2, 21], [9, 23, 10, 22]]"
12n_0447_1,"[[9, 23, 10, 22], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [23, 14, 24, 15], [19, 17, 20, 16], [7, 19, 8, 18], [1, 20, 2, 21]]"
12n_0447_2,"[[1, 20, 2, 21], [9, 23, 10, 22], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [23, 14, 24, 15], [19, 17, 20, 16], [7, 19, 8, 18]]"
12n_0447_3,"[[7, 19, 8, 18], [1, 20, 2, 21], [9, 23, 10, 22], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [23, 14, 24, 15], [19, 17, 20, 16]]"
12n_0447_4,"[[19, 17, 20, 16], [7, 19, 8, 18], [1, 20, 2, 21], [9, 23, 10, 22], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [23, 14, 24, 15]]"
12n_0447_5,"[[23, 14, 24, 15], [19, 17, 20, 16], [7, 19, 8, 18], [1, 20, 2, 21], [9, 23, 10, 22], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4]]"
12n_0447_6,"[[12, 3, 13, 4], [23, 14, 24, 15], [19, 17, 20, 16], [7, 19, 8, 18], [1, 20, 2, 21], [9, 23, 10, 22], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10]]"
12n_0447_7,"[[21, 11, 22, 10], [12, 3, 13, 4], [23, 14, 24, 15], [19, 17, 20, 16], [7, 19, 8, 18], [1, 20, 2, 21], [9, 23, 10, 22], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9]]"
12n_0447_8,"[[13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [23, 14, 24, 15], [19, 17, 20, 16], [7, 19, 8, 18], [1, 20, 2, 21], [9, 23, 10, 22], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6]]"
12n_0447_9,"[[17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [23, 14, 24, 15], [19, 17, 20, 16], [7, 19, 8, 18], [1, 20, 2, 21], [9, 23, 10, 22], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12]]"
12n_0447_10,"[[4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [23, 14, 24, 15], [19, 17, 20, 16], [7, 19, 8, 18], [1, 20, 2, 21], [9, 23, 10, 22], [15, 24, 16, 1], [2, 6, 3, 5]]"
12n_0447_11,"[[2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [13, 8, 14, 9], [21, 11, 22, 10], [12, 3, 13, 4], [23, 14, 24, 15], [19, 17, 20, 16], [7, 19, 8, 18], [1, 20, 2, 21], [9, 23, 10, 22], [15, 24, 16, 1]]"
12n_0447_12,"[[16, 1, 17, 2], [3, 7, 4, 6], [5, 12, 6, 13], [18, 8, 19, 7], [14, 9, 15, 10], [22, 12, 23, 11], [13, 4, 14, 5], [24, 15, 1, 16], [20, 18, 21, 17], [8, 20, 9, 19], [2, 21, 3, 22], [10, 24, 11, 23]]"
12n_0447_13,"[[10, 24, 11, 23], [16, 1, 17, 2], [3, 7, 4, 6], [5, 12, 6, 13], [18, 8, 19, 7], [14, 9, 15, 10], [22, 12, 23, 11], [13, 4, 14, 5], [24, 15, 1, 16], [20, 18, 21, 17], [8, 20, 9, 19], [2, 21, 3, 22]]"
12n_0447_14,"[[2, 21, 3, 22], [10, 24, 11, 23], [16, 1, 17, 2], [3, 7, 4, 6], [5, 12, 6, 13], [18, 8, 19, 7], [14, 9, 15, 10], [22, 12, 23, 11], [13, 4, 14, 5], [24, 15, 1, 16], [20, 18, 21, 17], [8, 20, 9, 19]]"
12n_0447_15,"[[8, 20, 9, 19], [2, 21, 3, 22], [10, 24, 11, 23], [16, 1, 17, 2], [3, 7, 4, 6], [5, 12, 6, 13], [18, 8, 19, 7], [14, 9, 15, 10], [22, 12, 23, 11], [13, 4, 14, 5], [24, 15, 1, 16], [20, 18, 21, 17]]"
