name,pd_notation
12n_0504_0,"[[15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [23, 8, 24, 9], [10, 14, 11, 13], [12, 3, 13, 4], [19, 15, 20, 14], [21, 16, 22, 17], [9, 19, 10, 18], [1, 21, 2, 20], [7, 22, 8, 23]]"
12n_0504_1,"[[7, 22, 8, 23], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [23, 8, 24, 9], [10, 14, 11, 13], [12, 3, 13, 4], [19, 15, 20, 14], [21, 16, 22, 17], [9, 19, 10, 18], [1, 21, 2, 20]]"
12n_0504_2,"[[1, 21, 2, 20], [7, 22, 8, 23], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [23, 8, 24, 9], [10, 14, 11, 13], [12, 3, 13, 4], [19, 15, 20, 14], [21, 16, 22, 17], [9, 19, 10, 18]]"
12n_0504_3,"[[9, 19, 10, 18], [1, 21, 2, 20], [7, 22, 8, 23], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [23, 8, 24, 9], [10, 14, 11, 13], [12, 3, 13, 4], [19, 15, 20, 14], [21, 16, 22, 17]]"
12n_0504_4,"[[21, 16, 22, 17], [9, 19, 10, 18], [1, 21, 2, 20], [7, 22, 8, 23], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [23, 8, 24, 9], [10, 14, 11, 13], [12, 3, 13, 4], [19, 15, 20, 14]]"
12n_0504_5,"[[19, 15, 20, 14], [21, 16, 22, 17], [9, 19, 10, 18], [1, 21, 2, 20], [7, 22, 8, 23], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [23, 8, 24, 9], [10, 14, 11, 13], [12, 3, 13, 4]]"
12n_0504_6,"[[12, 3, 13, 4], [19, 15, 20, 14], [21, 16, 22, 17], [9, 19, 10, 18], [1, 21, 2, 20], [7, 22, 8, 23], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [23, 8, 24, 9], [10, 14, 11, 13]]"
12n_0504_7,"[[10, 14, 11, 13], [12, 3, 13, 4], [19, 15, 20, 14], [21, 16, 22, 17], [9, 19, 10, 18], [1, 21, 2, 20], [7, 22, 8, 23], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [23, 8, 24, 9]]"
12n_0504_8,"[[23, 8, 24, 9], [10, 14, 11, 13], [12, 3, 13, 4], [19, 15, 20, 14], [21, 16, 22, 17], [9, 19, 10, 18], [1, 21, 2, 20], [7, 22, 8, 23], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6]]"
12n_0504_9,"[[17, 7, 18, 6], [23, 8, 24, 9], [10, 14, 11, 13], [12, 3, 13, 4], [19, 15, 20, 14], [21, 16, 22, 17], [9, 19, 10, 18], [1, 21, 2, 20], [7, 22, 8, 23], [15, 24, 16, 1], [2, 6, 3, 5], [4, 11, 5, 12]]"
12n_0504_10,"[[4, 11, 5, 12], [17, 7, 18, 6], [23, 8, 24, 9], [10, 14, 11, 13], [12, 3, 13, 4], [19, 15, 20, 14], [21, 16, 22, 17], [9, 19, 10, 18], [1, 21, 2, 20], [7, 22, 8, 23], [15, 24, 16, 1], [2, 6, 3, 5]]"
12n_0504_11,"[[2, 6, 3, 5], [4, 11, 5, 12], [17, 7, 18, 6], [23, 8, 24, 9], [10, 14, 11, 13], [12, 3, 13, 4], [19, 15, 20, 14], [21, 16, 22, 17], [9, 19, 10, 18], [1, 21, 2, 20], [7, 22, 8, 23], [15, 24, 16, 1]]"
12n_0504_12,"[[16, 1, 17, 2], [3, 7, 4, 6], [5, 12, 6, 13], [18, 8, 19, 7], [24, 9, 1, 10], [11, 15, 12, 14], [13, 4, 14, 5], [20, 16, 21, 15], [22, 17, 23, 18], [10, 20, 11, 19], [2, 22, 3, 21], [8, 23, 9, 24]]"
12n_0504_13,"[[8, 23, 9, 24], [16, 1, 17, 2], [3, 7, 4, 6], [5, 12, 6, 13], [18, 8, 19, 7], [24, 9, 1, 10], [11, 15, 12, 14], [13, 4, 14, 5], [20, 16, 21, 15], [22, 17, 23, 18], [10, 20, 11, 19], [2, 22, 3, 21]]"
12n_0504_14,"[[2, 22, 3, 21], [8, 23, 9, 24], [16, 1, 17, 2], [3, 7, 4, 6], [5, 12, 6, 13], [18, 8, 19, 7], [24, 9, 1, 10], [11, 15, 12, 14], [13, 4, 14, 5], [20, 16, 21, 15], [22, 17, 23, 18], [10, 20, 11, 19]]"
12n_0504_15,"[[10, 20, 11, 19], [2, 22, 3, 21], [8, 23, 9, 24], [16, 1, 17, 2], [3, 7, 4, 6], [5, 12, 6, 13], [18, 8, 19, 7], [24, 9, 1, 10], [11, 15, 12, 14], [13, 4, 14, 5], [20, 16, 21, 15], [22, 17, 23, 18]]"
12n_0504_16,"[[22, 17, 23, 18], [10, 20, 11, 19], [2, 22, 3, 21], [8, 23, 9, 24], [16, 1, 17, 2], [3, 7, 4, 6], [5, 12, 6, 13], [18, 8, 19, 7], [24, 9, 1, 10], [11, 15, 12, 14], [13, 4, 14, 5], [20, 16, 21, 15]]"
12n_0504_17,"[[20, 16, 21, 15], [22, 17, 23, 18], [10, 20, 11, 19], [2, 22, 3, 21], [8, 23, 9, 24], [16, 1, 17, 2], [3, 7, 4, 6], [5, 12, 6, 13], [18, 8, 19, 7], [24, 9, 1, 10], [11, 15, 12, 14], [13, 4, 14, 5]]"
12n_0504_18,"[[13, 4, 14, 5], [20, 16, 21, 15], [22, 17, 23, 18], [10, 20, 11, 19], [2, 22, 3, 21], [8, 23, 9, 24], [16, 1, 17, 2], [3, 7, 4, 6], [5, 12, 6, 13], [18, 8, 19, 7], [24, 9, 1, 10], [11, 15, 12, 14]]"
12n_0504_19,"[[11, 15, 12, 14], [13, 4, 14, 5], [20, 16, 21, 15], [22, 17, 23, 18], [10, 20, 11, 19], [2, 22, 3, 21], [8, 23, 9, 24], [16, 1, 17, 2], [3, 7, 4, 6], [5, 12, 6, 13], [18, 8, 19, 7], [24, 9, 1, 10]]"
12n_0504_20,"[[24, 9, 1, 10], [11, 15, 12, 14], [13, 4, 14, 5], [20, 16, 21, 15], [22, 17, 23, 18], [10, 20, 11, 19], [2, 22, 3, 21], [8, 23, 9, 24], [16, 1, 17, 2], [3, 7, 4, 6], [5, 12, 6, 13], [18, 8, 19, 7]]"
12n_0504_21,"[[18, 8, 19, 7], [24, 9, 1, 10], [11, 15, 12, 14], [13, 4, 14, 5], [20, 16, 21, 15], [22, 17, 23, 18], [10, 20, 11, 19], [2, 22, 3, 21], [8, 23, 9, 24], [16, 1, 17, 2], [3, 7, 4, 6], [5, 12, 6, 13]]"
12n_0504_22,"[[5, 12, 6, 13], [18, 8, 19, 7], [24, 9, 1, 10], [11, 15, 12, 14], [13, 4, 14, 5], [20, 16, 21, 15], [22, 17, 23, 18], [10, 20, 11, 19], [2, 22, 3, 21], [8, 23, 9, 24], [16, 1, 17, 2], [3, 7, 4, 6]]"
