name,pd_notation
12a_0360_0,"[[24, 20, 1, 19], [2, 6, 3, 5], [4, 11, 5, 12], [6, 18, 7, 17], [8, 15, 9, 16], [10, 14, 11, 13], [12, 3, 13, 4], [14, 23, 15, 24], [16, 22, 17, 21], [18, 2, 19, 1], [20, 8, 21, 7], [22, 9, 23, 10]]"
12a_0360_1,"[[22, 9, 23, 10], [24, 20, 1, 19], [2, 6, 3, 5], [4, 11, 5, 12], [6, 18, 7, 17], [8, 15, 9, 16], [10, 14, 11, 13], [12, 3, 13, 4], [14, 23, 15, 24], [16, 22, 17, 21], [18, 2, 19, 1], [20, 8, 21, 7]]"
12a_0360_2,"[[20, 8, 21, 7], [22, 9, 23, 10], [24, 20, 1, 19], [2, 6, 3, 5], [4, 11, 5, 12], [6, 18, 7, 17], [8, 15, 9, 16], [10, 14, 11, 13], [12, 3, 13, 4], [14, 23, 15, 24], [16, 22, 17, 21], [18, 2, 19, 1]]"
12a_0360_3,"[[18, 2, 19, 1], [20, 8, 21, 7], [22, 9, 23, 10], [24, 20, 1, 19], [2, 6, 3, 5], [4, 11, 5, 12], [6, 18, 7, 17], [8, 15, 9, 16], [10, 14, 11, 13], [12, 3, 13, 4], [14, 23, 15, 24], [16, 22, 17, 21]]"
12a_0360_4,"[[16, 22, 17, 21], [18, 2, 19, 1], [20, 8, 21, 7], [22, 9, 23, 10], [24, 20, 1, 19], [2, 6, 3, 5], [4, 11, 5, 12], [6, 18, 7, 17], [8, 15, 9, 16], [10, 14, 11, 13], [12, 3, 13, 4], [14, 23, 15, 24]]"
12a_0360_5,"[[14, 23, 15, 24], [16, 22, 17, 21], [18, 2, 19, 1], [20, 8, 21, 7], [22, 9, 23, 10], [24, 20, 1, 19], [2, 6, 3, 5], [4, 11, 5, 12], [6, 18, 7, 17], [8, 15, 9, 16], [10, 14, 11, 13], [12, 3, 13, 4]]"
12a_0360_6,"[[12, 3, 13, 4], [14, 23, 15, 24], [16, 22, 17, 21], [18, 2, 19, 1], [20, 8, 21, 7], [22, 9, 23, 10], [24, 20, 1, 19], [2, 6, 3, 5], [4, 11, 5, 12], [6, 18, 7, 17], [8, 15, 9, 16], [10, 14, 11, 13]]"
12a_0360_7,"[[10, 14, 11, 13], [12, 3, 13, 4], [14, 23, 15, 24], [16, 22, 17, 21], [18, 2, 19, 1], [20, 8, 21, 7], [22, 9, 23, 10], [24, 20, 1, 19], [2, 6, 3, 5], [4, 11, 5, 12], [6, 18, 7, 17], [8, 15, 9, 16]]"
12a_0360_8,"[[8, 15, 9, 16], [10, 14, 11, 13], [12, 3, 13, 4], [14, 23, 15, 24], [16, 22, 17, 21], [18, 2, 19, 1], [20, 8, 21, 7], [22, 9, 23, 10], [24, 20, 1, 19], [2, 6, 3, 5], [4, 11, 5, 12], [6, 18, 7, 17]]"
12a_0360_9,"[[6, 18, 7, 17], [8, 15, 9, 16], [10, 14, 11, 13], [12, 3, 13, 4], [14, 23, 15, 24], [16, 22, 17, 21], [18, 2, 19, 1], [20, 8, 21, 7], [22, 9, 23, 10], [24, 20, 1, 19], [2, 6, 3, 5], [4, 11, 5, 12]]"
