name,computed_bridge_index
12a_1274_0,2
12a_1274_1,2
12a_1274_2,3
12a_1274_3,2
12a_1274_4,2
12a_1274_5,3
12a_1274_6,2
12a_1274_7,3
12a_1274_8,2
12a_1274_9,2
12a_1274_10,2
12a_1274_11,3
12a_1274_12,2
12a_1274_13,2
12a_1274_14,3
12a_1274_15,2
12a_1274_16,2
12a_1274_17,3
12a_1274_18,2
12a_1274_19,3
12a_1274_20,2
12a_1274_21,2
12a_1274_22,2
12a_1274_23,3
12a_1274_24,2
12a_1274_25,2
12a_1274_26,3
12a_1274_27,2
12a_1274_28,2
12a_1274_29,3
12a_1274_30,2
12a_1274_31,3
12a_1274_32,2
12a_1274_33,2
12a_1274_34,2
12a_1274_35,3
12a_1274_36,2
12a_1274_37,2
12a_1274_38,3
12a_1274_39,2
12a_1274_40,2
12a_1274_41,3
12a_1274_42,2
12a_1274_43,3
12a_1274_44,2
12a_1274_45,2
12a_1274_46,2
12a_1274_47,3
12a_1274_48,2
12a_1274_49,2
12a_1274_50,3
12a_1274_51,2
12a_1274_52,2
12a_1274_53,3
12a_1274_54,2
12a_1274_55,3
12a_1274_56,2
12a_1274_57,2
12a_1274_58,2
12a_1274_59,3
12a_1274_60,2
12a_1274_61,2
12a_1274_62,3
12a_1274_63,2
12a_1274_64,2
12a_1274_65,3
12a_1274_66,2
12a_1274_67,3
12a_1274_68,2
12a_1274_69,2
12a_1274_70,2
12a_1274_71,3
12a_1274_72,2
12a_1274_73,2
12a_1274_74,3
12a_1274_75,2
12a_1274_76,2
12a_1274_77,3
12a_1274_78,2
12a_1274_79,3
12a_1274_80,2
12a_1274_81,2
12a_1274_82,2
12a_1274_83,3
12a_1274_84,2
12a_1274_85,2
12a_1274_86,3
12a_1274_87,2
12a_1274_88,2
12a_1274_89,3
12a_1274_90,2
12a_1274_91,3
12a_1274_92,2
12a_1274_93,2
12a_1274_94,2
12a_1274_95,3
12a_1274_96,2
12a_1274_97,2
12a_1274_98,3
12a_1274_99,2
12a_1274_100,2
12a_1274_101,3
12a_1274_102,2
12a_1274_103,3
12a_1274_104,2
12a_1274_105,2
12a_1274_106,2
12a_1274_107,3
12a_1274_108,2
12a_1274_109,2
12a_1274_110,3
12a_1274_111,2
12a_1274_112,2
12a_1274_113,3
12a_1274_114,2
12a_1274_115,3
12a_1274_116,2
12a_1274_117,2
12a_1274_118,2
12a_1274_119,3
12a_1274_120,2
12a_1274_121,2
12a_1274_122,3
12a_1274_123,2
12a_1274_124,2
12a_1274_125,3
12a_1274_126,2
12a_1274_127,3
12a_1274_128,2
12a_1274_129,2
12a_1274_130,2
12a_1274_131,3
12a_1274_132,2
12a_1274_133,2
12a_1274_134,3
12a_1274_135,2
12a_1274_136,2
12a_1274_137,3
12a_1274_138,2
12a_1274_139,3
12a_1274_140,2
12a_1274_141,2
12a_1274_142,2
12a_1274_143,3
12a_1274_144,2
12a_1274_145,2
12a_1274_146,3
12a_1274_147,2
12a_1274_148,2
12a_1274_149,3
12a_1274_150,2
12a_1274_151,3
12a_1274_152,2
12a_1274_153,2
12a_1274_154,2
12a_1274_155,3
12a_1274_156,2
12a_1274_157,2
12a_1274_158,3
12a_1274_159,2
12a_1274_160,2
12a_1274_161,3
12a_1274_162,2
12a_1274_163,3
12a_1274_164,2
12a_1274_165,2
12a_1274_166,2
12a_1274_167,3
12a_1274_168,2
12a_1274_169,2
12a_1274_170,3
12a_1274_171,2
12a_1274_172,2
12a_1274_173,3
12a_1274_174,2
12a_1274_175,3
12a_1274_176,2
12a_1274_177,2
12a_1274_178,2
12a_1274_179,3
12a_1274_180,2
12a_1274_181,2
12a_1274_182,3
12a_1274_183,2
12a_1274_184,2
12a_1274_185,3
12a_1274_186,2
12a_1274_187,3
12a_1274_188,2
12a_1274_189,2
12a_1274_190,2
12a_1274_191,3
12a_1274_192,2
12a_1274_193,2
12a_1274_194,3
12a_1274_195,2
12a_1274_196,2
12a_1274_197,3
12a_1274_198,2
12a_1274_199,3
12a_1274_200,2
12a_1274_201,2
12a_1274_202,2
12a_1274_203,3
12a_1274_204,2
12a_1274_205,2
12a_1274_206,3
12a_1274_207,2
12a_1274_208,2
12a_1274_209,3
12a_1274_210,2
12a_1274_211,3
12a_1274_212,2
12a_1274_213,2
12a_1274_214,2
12a_1274_215,3
12a_1274_216,2
12a_1274_217,2
12a_1274_218,3
12a_1274_219,2
12a_1274_220,2
12a_1274_221,3
12a_1274_222,2
12a_1274_223,3
12a_1274_224,2
12a_1274_225,2
12a_1274_226,2
12a_1274_227,3
12a_1274_228,2
12a_1274_229,2
12a_1274_230,3
12a_1274_231,2
12a_1274_232,2
12a_1274_233,3
12a_1274_234,2
12a_1274_235,3
12a_1274_236,2
12a_1274_237,2
12a_1274_238,2
12a_1274_239,3
12a_1274_240,2
12a_1274_241,2
12a_1274_242,3
12a_1274_243,2
12a_1274_244,2
12a_1274_245,3
12a_1274_246,2
12a_1274_247,3
12a_1274_248,2
12a_1274_249,2
12a_1274_250,2
12a_1274_251,3
12a_1274_252,2
12a_1274_253,2
12a_1274_254,3
12a_1274_255,2
12a_1274_256,2
12a_1274_257,3
12a_1274_258,2
12a_1274_259,3
12a_1274_260,2
12a_1274_261,2
12a_1274_262,2
12a_1274_263,3
12a_1274_264,2
12a_1274_265,2
12a_1274_266,3
12a_1274_267,2
12a_1274_268,2
12a_1274_269,3
12a_1274_270,2
12a_1274_271,3
12a_1274_272,2
12a_1274_273,2
12a_1274_274,2
12a_1274_275,3
12a_1274_276,2
12a_1274_277,2
12a_1274_278,3
12a_1274_279,2
12a_1274_280,2
12a_1274_281,3
12a_1274_282,2
12a_1274_283,3
12a_1274_284,2
12a_1274_285,2
12a_1274_286,2
12a_1274_287,3
12a_1274_reversed_288,3
12a_1274_reversed_289,2
12a_1274_reversed_290,2
12a_1274_reversed_291,2
12a_1274_reversed_292,3
12a_1274_reversed_293,2
12a_1274_reversed_294,3
12a_1274_reversed_295,2
12a_1274_reversed_296,2
12a_1274_reversed_297,3
12a_1274_reversed_298,2
12a_1274_reversed_299,2
12a_1274_reversed_300,3
12a_1274_reversed_301,2
12a_1274_reversed_302,2
12a_1274_reversed_303,2
12a_1274_reversed_304,3
12a_1274_reversed_305,2
12a_1274_reversed_306,3
12a_1274_reversed_307,2
12a_1274_reversed_308,2
12a_1274_reversed_309,3
12a_1274_reversed_310,2
12a_1274_reversed_311,2
12a_1274_reversed_312,3
12a_1274_reversed_313,2
12a_1274_reversed_314,2
12a_1274_reversed_315,2
12a_1274_reversed_316,3
12a_1274_reversed_317,2
12a_1274_reversed_318,3
12a_1274_reversed_319,2
12a_1274_reversed_320,2
12a_1274_reversed_321,3
12a_1274_reversed_322,2
12a_1274_reversed_323,2
12a_1274_reversed_324,3
12a_1274_reversed_325,2
12a_1274_reversed_326,2
12a_1274_reversed_327,2
12a_1274_reversed_328,3
12a_1274_reversed_329,2
12a_1274_reversed_330,3
12a_1274_reversed_331,2
12a_1274_reversed_332,2
12a_1274_reversed_333,3
12a_1274_reversed_334,2
12a_1274_reversed_335,2
12a_1274_reversed_336,3
12a_1274_reversed_337,2
12a_1274_reversed_338,2
12a_1274_reversed_339,2
12a_1274_reversed_340,3
12a_1274_reversed_341,2
12a_1274_reversed_342,3
12a_1274_reversed_343,2
12a_1274_reversed_344,2
12a_1274_reversed_345,3
12a_1274_reversed_346,2
12a_1274_reversed_347,2
12a_1274_reversed_348,3
12a_1274_reversed_349,2
12a_1274_reversed_350,2
12a_1274_reversed_351,2
12a_1274_reversed_352,4
12a_1274_reversed_353,2
12a_1274_reversed_354,3
12a_1274_reversed_355,2
12a_1274_reversed_356,2
12a_1274_reversed_357,3
