name,computed_bridge_index
12a_1276_0,2
12a_1276_1,3
12a_1276_2,3
12a_1276_3,2
12a_1276_4,2
12a_1276_5,3
12a_1276_6,2
12a_1276_7,2
12a_1276_8,2
12a_1276_9,2
12a_1276_10,2
12a_1276_11,3
12a_1276_12,2
12a_1276_13,3
12a_1276_14,3
12a_1276_15,2
12a_1276_16,2
12a_1276_17,3
12a_1276_18,2
12a_1276_19,2
12a_1276_20,2
12a_1276_21,2
12a_1276_22,2
12a_1276_23,3
12a_1276_24,2
12a_1276_25,3
12a_1276_26,3
12a_1276_27,2
12a_1276_28,2
12a_1276_29,3
12a_1276_30,2
12a_1276_31,2
12a_1276_32,2
12a_1276_33,2
12a_1276_34,2
12a_1276_35,3
12a_1276_36,2
12a_1276_37,3
12a_1276_38,3
12a_1276_39,2
12a_1276_40,2
12a_1276_41,3
12a_1276_42,2
12a_1276_43,2
12a_1276_44,2
12a_1276_45,2
12a_1276_46,2
12a_1276_47,3
12a_1276_48,2
12a_1276_49,3
12a_1276_50,3
12a_1276_51,2
12a_1276_52,2
12a_1276_53,3
12a_1276_54,2
12a_1276_55,2
12a_1276_56,2
12a_1276_57,2
12a_1276_58,2
12a_1276_59,3
12a_1276_60,2
12a_1276_61,3
12a_1276_62,3
12a_1276_63,2
12a_1276_64,2
12a_1276_65,3
12a_1276_66,2
12a_1276_67,2
12a_1276_68,2
12a_1276_69,2
12a_1276_70,2
12a_1276_71,3
12a_1276_72,2
12a_1276_73,3
12a_1276_74,3
12a_1276_75,2
12a_1276_76,2
12a_1276_77,3
12a_1276_78,2
12a_1276_79,2
12a_1276_80,2
12a_1276_81,2
12a_1276_82,2
12a_1276_83,3
12a_1276_84,2
12a_1276_85,3
12a_1276_86,3
12a_1276_87,2
12a_1276_88,2
12a_1276_89,3
12a_1276_90,2
12a_1276_91,2
12a_1276_92,2
12a_1276_93,2
12a_1276_94,2
12a_1276_95,3
12a_1276_96,2
12a_1276_97,3
12a_1276_98,3
12a_1276_99,2
12a_1276_100,2
12a_1276_101,3
12a_1276_102,2
12a_1276_103,2
12a_1276_104,2
12a_1276_105,2
12a_1276_106,2
12a_1276_107,3
12a_1276_108,2
12a_1276_109,3
12a_1276_110,3
12a_1276_111,2
12a_1276_112,2
12a_1276_113,3
12a_1276_114,2
12a_1276_115,2
12a_1276_116,2
12a_1276_117,2
12a_1276_118,2
12a_1276_119,3
12a_1276_120,2
12a_1276_121,3
12a_1276_122,3
12a_1276_123,2
12a_1276_124,2
12a_1276_125,3
12a_1276_126,2
12a_1276_127,2
12a_1276_128,2
12a_1276_129,2
12a_1276_130,2
12a_1276_131,3
12a_1276_132,2
12a_1276_133,3
12a_1276_134,3
12a_1276_135,2
12a_1276_136,2
12a_1276_137,3
12a_1276_138,2
12a_1276_139,2
12a_1276_140,2
12a_1276_141,2
12a_1276_142,2
12a_1276_143,3
12a_1276_144,2
12a_1276_145,3
12a_1276_146,3
12a_1276_147,2
12a_1276_148,2
12a_1276_149,3
12a_1276_150,2
12a_1276_151,2
12a_1276_152,2
12a_1276_153,2
12a_1276_154,2
12a_1276_155,3
12a_1276_156,2
12a_1276_157,3
12a_1276_158,3
12a_1276_159,2
12a_1276_160,2
12a_1276_161,3
12a_1276_162,2
12a_1276_163,2
12a_1276_164,2
12a_1276_165,2
12a_1276_166,2
12a_1276_167,3
12a_1276_168,2
12a_1276_169,3
12a_1276_170,3
12a_1276_171,2
12a_1276_172,2
12a_1276_173,3
12a_1276_174,2
12a_1276_175,2
12a_1276_176,2
12a_1276_177,2
12a_1276_178,2
12a_1276_179,3
12a_1276_180,2
12a_1276_181,3
12a_1276_182,3
12a_1276_183,2
12a_1276_184,2
12a_1276_185,3
12a_1276_186,2
12a_1276_187,2
12a_1276_188,2
12a_1276_189,2
12a_1276_190,2
12a_1276_191,3
12a_1276_192,2
12a_1276_193,3
12a_1276_194,3
12a_1276_195,2
12a_1276_196,2
12a_1276_197,3
12a_1276_198,2
12a_1276_199,2
12a_1276_200,2
12a_1276_201,2
12a_1276_202,2
12a_1276_203,3
12a_1276_204,2
12a_1276_205,3
12a_1276_206,3
12a_1276_207,2
12a_1276_208,2
12a_1276_209,3
12a_1276_210,2
12a_1276_211,2
12a_1276_212,2
12a_1276_213,2
12a_1276_214,2
12a_1276_215,3
12a_1276_216,2
12a_1276_217,3
12a_1276_218,3
12a_1276_219,2
12a_1276_220,2
12a_1276_221,3
12a_1276_222,2
12a_1276_223,2
12a_1276_224,2
12a_1276_225,2
12a_1276_226,2
12a_1276_227,3
12a_1276_228,2
12a_1276_229,3
12a_1276_230,3
12a_1276_231,2
12a_1276_232,2
12a_1276_233,3
12a_1276_234,2
12a_1276_235,2
12a_1276_236,2
12a_1276_237,2
12a_1276_238,2
12a_1276_239,3
12a_1276_240,2
12a_1276_241,3
12a_1276_242,3
12a_1276_243,2
12a_1276_244,2
12a_1276_245,3
12a_1276_246,2
12a_1276_247,2
12a_1276_248,2
12a_1276_249,2
12a_1276_250,2
12a_1276_251,3
12a_1276_252,2
12a_1276_253,3
12a_1276_254,3
12a_1276_255,2
12a_1276_256,2
12a_1276_257,3
12a_1276_258,2
12a_1276_259,2
12a_1276_260,2
12a_1276_261,2
12a_1276_262,2
12a_1276_263,3
12a_1276_264,2
12a_1276_265,3
12a_1276_266,3
12a_1276_267,2
12a_1276_268,2
12a_1276_269,3
12a_1276_270,2
12a_1276_271,2
12a_1276_272,2
12a_1276_273,2
12a_1276_274,2
12a_1276_275,3
12a_1276_276,2
12a_1276_277,3
12a_1276_278,3
12a_1276_279,2
12a_1276_280,2
12a_1276_281,3
12a_1276_282,2
12a_1276_283,2
12a_1276_284,2
12a_1276_285,2
12a_1276_286,2
12a_1276_287,3
12a_1276_reversed_288,3
12a_1276_reversed_289,2
12a_1276_reversed_290,2
12a_1276_reversed_291,2
12a_1276_reversed_292,2
12a_1276_reversed_293,2
12a_1276_reversed_294,3
12a_1276_reversed_295,2
12a_1276_reversed_296,2
12a_1276_reversed_297,3
12a_1276_reversed_298,3
12a_1276_reversed_299,2
12a_1276_reversed_300,3
12a_1276_reversed_301,2
12a_1276_reversed_302,2
12a_1276_reversed_303,2
12a_1276_reversed_304,2
12a_1276_reversed_305,2
12a_1276_reversed_306,3
12a_1276_reversed_307,2
12a_1276_reversed_308,2
12a_1276_reversed_309,3
12a_1276_reversed_310,3
12a_1276_reversed_311,2
12a_1276_reversed_312,3
12a_1276_reversed_313,2
12a_1276_reversed_314,2
12a_1276_reversed_315,2
12a_1276_reversed_316,2
12a_1276_reversed_317,2
12a_1276_reversed_318,3
12a_1276_reversed_319,2
12a_1276_reversed_320,2
12a_1276_reversed_321,3
12a_1276_reversed_322,3
12a_1276_reversed_323,2
12a_1276_reversed_324,3
12a_1276_reversed_325,2
12a_1276_reversed_326,2
12a_1276_reversed_327,2
12a_1276_reversed_328,2
12a_1276_reversed_329,2
12a_1276_reversed_330,3
12a_1276_reversed_331,2
12a_1276_reversed_332,2
12a_1276_reversed_333,3
12a_1276_reversed_334,3
12a_1276_reversed_335,2
12a_1276_reversed_336,3
12a_1276_reversed_337,2
12a_1276_reversed_338,2
12a_1276_reversed_339,2
12a_1276_reversed_340,2
12a_1276_reversed_341,2
12a_1276_reversed_342,3
12a_1276_reversed_343,2
12a_1276_reversed_344,2
12a_1276_reversed_345,3
12a_1276_reversed_346,3
12a_1276_reversed_347,2
12a_1276_reversed_348,3
12a_1276_reversed_349,2
12a_1276_reversed_350,2
12a_1276_reversed_351,2
12a_1276_reversed_352,2
12a_1276_reversed_353,2
12a_1276_reversed_354,3
12a_1276_reversed_355,2
12a_1276_reversed_356,2
12a_1276_reversed_357,3
12a_1276_reversed_358,3
12a_1276_reversed_359,2
12a_1276_reversed_360,3
12a_1276_reversed_361,2
12a_1276_reversed_362,2
12a_1276_reversed_363,2
12a_1276_reversed_364,2
12a_1276_reversed_365,2
12a_1276_reversed_366,3
12a_1276_reversed_367,2
12a_1276_reversed_368,2
12a_1276_reversed_369,3
12a_1276_reversed_370,3
12a_1276_reversed_371,2
12a_1276_reversed_372,3
12a_1276_reversed_373,2
12a_1276_reversed_374,2
12a_1276_reversed_375,2
12a_1276_reversed_376,2
12a_1276_reversed_377,2
12a_1276_reversed_378,3
12a_1276_reversed_379,2
12a_1276_reversed_380,2
12a_1276_reversed_381,3
12a_1276_reversed_382,3
12a_1276_reversed_383,2
12a_1276_reversed_384,3
12a_1276_reversed_385,2
12a_1276_reversed_386,2
12a_1276_reversed_387,2
12a_1276_reversed_388,2
12a_1276_reversed_389,2
12a_1276_reversed_390,3
12a_1276_reversed_391,2
12a_1276_reversed_392,2
12a_1276_reversed_393,3
12a_1276_reversed_394,3
12a_1276_reversed_395,2
12a_1276_reversed_396,3
12a_1276_reversed_397,2
12a_1276_reversed_398,2
12a_1276_reversed_399,2
12a_1276_reversed_400,2
12a_1276_reversed_401,2
12a_1276_reversed_402,3
12a_1276_reversed_403,2
12a_1276_reversed_404,2
12a_1276_reversed_405,3
12a_1276_reversed_406,3
12a_1276_reversed_407,2
12a_1276_reversed_408,3
12a_1276_reversed_409,2
12a_1276_reversed_410,2
12a_1276_reversed_411,2
12a_1276_reversed_412,2
12a_1276_reversed_413,2
12a_1276_reversed_414,3
12a_1276_reversed_415,2
12a_1276_reversed_416,2
12a_1276_reversed_417,3
12a_1276_reversed_418,3
12a_1276_reversed_419,2
12a_1276_reversed_420,3
12a_1276_reversed_421,2
12a_1276_reversed_422,2
12a_1276_reversed_423,2
12a_1276_reversed_424,2
12a_1276_reversed_425,2
12a_1276_reversed_426,3
12a_1276_reversed_427,2
12a_1276_reversed_428,2
12a_1276_reversed_429,3
12a_1276_reversed_430,3
12a_1276_reversed_431,2
12a_1276_reversed_432,3
12a_1276_reversed_433,2
12a_1276_reversed_434,2
12a_1276_reversed_435,2
12a_1276_reversed_436,2
12a_1276_reversed_437,2
12a_1276_reversed_438,3
12a_1276_reversed_439,2
12a_1276_reversed_440,2
12a_1276_reversed_441,3
12a_1276_reversed_442,3
12a_1276_reversed_443,2
12a_1276_reversed_444,3
12a_1276_reversed_445,2
12a_1276_reversed_446,2
12a_1276_reversed_447,2
12a_1276_reversed_448,2
12a_1276_reversed_449,2
12a_1276_reversed_450,3
12a_1276_reversed_451,2
12a_1276_reversed_452,2
12a_1276_reversed_453,3
12a_1276_reversed_454,3
12a_1276_reversed_455,2
12a_1276_reversed_456,3
12a_1276_reversed_457,2
12a_1276_reversed_458,2
12a_1276_reversed_459,2
12a_1276_reversed_460,2
12a_1276_reversed_461,2
12a_1276_reversed_462,3
12a_1276_reversed_463,2
12a_1276_reversed_464,2
