name,computed_bridge_index
12a_1267_0,3
12a_1267_1,3
12a_1267_2,3
12a_1267_3,3
12a_1267_4,3
12a_1267_5,4
12a_1267_6,3
12a_1267_7,3
12a_1267_8,3
12a_1267_9,3
12a_1267_10,3
12a_1267_11,3
12a_1267_12,3
12a_1267_13,3
12a_1267_14,3
12a_1267_15,3
12a_1267_16,3
12a_1267_17,4
12a_1267_18,3
12a_1267_19,3
12a_1267_20,3
12a_1267_21,3
12a_1267_22,3
12a_1267_23,3
12a_1267_24,3
12a_1267_25,3
12a_1267_26,3
12a_1267_27,3
12a_1267_28,3
12a_1267_29,4
12a_1267_30,3
12a_1267_31,3
12a_1267_32,3
12a_1267_33,3
12a_1267_34,3
12a_1267_35,3
12a_1267_36,3
12a_1267_37,3
12a_1267_38,3
12a_1267_39,3
12a_1267_40,3
12a_1267_41,4
12a_1267_42,3
12a_1267_43,3
12a_1267_44,3
12a_1267_45,3
12a_1267_46,3
12a_1267_47,3
12a_1267_48,3
12a_1267_49,3
12a_1267_50,3
12a_1267_51,3
12a_1267_52,3
12a_1267_53,4
12a_1267_54,3
12a_1267_55,3
12a_1267_56,3
12a_1267_57,3
12a_1267_58,3
12a_1267_59,3
12a_1267_60,3
12a_1267_61,3
12a_1267_62,3
12a_1267_63,3
12a_1267_64,3
12a_1267_65,4
12a_1267_66,3
12a_1267_67,3
12a_1267_68,3
12a_1267_69,3
12a_1267_70,3
12a_1267_71,3
12a_1267_72,3
12a_1267_73,3
12a_1267_74,3
12a_1267_75,3
12a_1267_76,3
12a_1267_77,4
12a_1267_78,3
12a_1267_79,3
12a_1267_80,3
12a_1267_81,3
12a_1267_82,3
12a_1267_83,3
12a_1267_84,3
12a_1267_85,3
12a_1267_86,3
12a_1267_87,3
12a_1267_88,3
12a_1267_89,4
12a_1267_90,3
12a_1267_91,3
12a_1267_92,3
12a_1267_93,3
12a_1267_94,3
12a_1267_95,3
12a_1267_96,3
12a_1267_97,3
12a_1267_98,3
12a_1267_99,3
12a_1267_100,3
12a_1267_101,4
12a_1267_102,3
12a_1267_103,3
12a_1267_104,3
12a_1267_105,3
12a_1267_106,3
12a_1267_107,3
12a_1267_108,3
12a_1267_109,3
12a_1267_110,3
12a_1267_111,3
12a_1267_112,3
12a_1267_113,4
12a_1267_114,3
12a_1267_115,3
12a_1267_116,3
12a_1267_117,3
12a_1267_118,3
12a_1267_119,3
12a_1267_120,3
12a_1267_121,3
12a_1267_122,3
12a_1267_123,3
12a_1267_124,3
12a_1267_125,4
12a_1267_126,3
12a_1267_127,3
12a_1267_128,3
12a_1267_129,3
12a_1267_130,3
12a_1267_131,3
12a_1267_132,3
12a_1267_133,3
12a_1267_134,3
12a_1267_135,3
12a_1267_136,3
12a_1267_137,4
12a_1267_138,3
12a_1267_139,3
12a_1267_140,3
12a_1267_141,3
12a_1267_142,3
12a_1267_143,3
12a_1267_144,3
12a_1267_145,3
12a_1267_146,3
12a_1267_147,3
12a_1267_148,3
12a_1267_149,4
12a_1267_150,3
12a_1267_151,3
12a_1267_152,3
12a_1267_153,3
12a_1267_154,3
12a_1267_155,3
12a_1267_156,3
12a_1267_157,3
12a_1267_158,3
12a_1267_159,3
12a_1267_160,3
12a_1267_161,4
12a_1267_162,3
12a_1267_163,3
12a_1267_164,3
12a_1267_165,3
12a_1267_166,3
12a_1267_167,3
12a_1267_168,3
12a_1267_169,3
12a_1267_170,3
12a_1267_171,3
12a_1267_172,3
12a_1267_173,4
12a_1267_174,3
12a_1267_175,3
12a_1267_176,3
12a_1267_177,3
12a_1267_178,3
12a_1267_179,3
12a_1267_180,3
12a_1267_181,3
12a_1267_182,3
12a_1267_183,3
12a_1267_184,3
12a_1267_185,4
12a_1267_186,3
12a_1267_187,3
12a_1267_188,3
12a_1267_189,3
12a_1267_190,3
12a_1267_191,3
12a_1267_192,3
12a_1267_193,3
12a_1267_194,3
12a_1267_195,3
12a_1267_196,3
12a_1267_197,4
12a_1267_198,3
12a_1267_199,3
12a_1267_200,3
12a_1267_201,3
12a_1267_202,3
12a_1267_203,3
12a_1267_204,3
12a_1267_205,3
12a_1267_206,3
12a_1267_207,3
12a_1267_208,3
12a_1267_209,4
12a_1267_210,3
12a_1267_211,3
12a_1267_212,3
12a_1267_213,3
12a_1267_214,3
12a_1267_215,3
12a_1267_216,3
12a_1267_217,3
12a_1267_218,3
12a_1267_219,3
12a_1267_220,3
12a_1267_221,4
12a_1267_222,3
12a_1267_223,3
12a_1267_224,3
12a_1267_225,3
12a_1267_226,3
12a_1267_227,3
12a_1267_228,3
12a_1267_229,3
12a_1267_230,3
12a_1267_231,3
12a_1267_232,3
12a_1267_233,4
12a_1267_234,3
12a_1267_235,3
12a_1267_236,3
12a_1267_237,3
12a_1267_238,3
12a_1267_239,3
12a_1267_240,3
12a_1267_241,3
12a_1267_242,3
12a_1267_243,3
12a_1267_244,3
12a_1267_245,4
12a_1267_246,3
12a_1267_247,3
12a_1267_248,3
12a_1267_249,3
12a_1267_250,3
12a_1267_251,3
12a_1267_252,3
12a_1267_253,3
12a_1267_254,3
12a_1267_255,3
12a_1267_256,3
12a_1267_257,4
12a_1267_258,3
12a_1267_259,3
12a_1267_260,3
12a_1267_261,3
12a_1267_262,3
12a_1267_263,3
12a_1267_264,3
12a_1267_265,3
12a_1267_266,3
12a_1267_267,3
12a_1267_268,3
12a_1267_269,4
12a_1267_270,3
12a_1267_271,3
12a_1267_272,3
12a_1267_273,3
12a_1267_274,3
12a_1267_275,3
12a_1267_276,3
12a_1267_277,3
12a_1267_278,3
12a_1267_279,3
12a_1267_280,3
12a_1267_281,4
12a_1267_282,3
12a_1267_283,3
12a_1267_284,3
12a_1267_285,3
12a_1267_286,3
12a_1267_287,3
12a_1267_reversed_288,3
12a_1267_reversed_289,3
12a_1267_reversed_290,3
12a_1267_reversed_291,3
12a_1267_reversed_292,3
12a_1267_reversed_293,3
12a_1267_reversed_294,3
12a_1267_reversed_295,4
12a_1267_reversed_296,3
12a_1267_reversed_297,3
12a_1267_reversed_298,3
12a_1267_reversed_299,3
12a_1267_reversed_300,3
12a_1267_reversed_301,3
12a_1267_reversed_302,3
12a_1267_reversed_303,3
12a_1267_reversed_304,3
12a_1267_reversed_305,3
12a_1267_reversed_306,3
12a_1267_reversed_307,4
12a_1267_reversed_308,3
12a_1267_reversed_309,3
12a_1267_reversed_310,3
12a_1267_reversed_311,3
12a_1267_reversed_312,3
12a_1267_reversed_313,3
12a_1267_reversed_314,3
12a_1267_reversed_315,3
12a_1267_reversed_316,3
12a_1267_reversed_317,3
12a_1267_reversed_318,3
12a_1267_reversed_319,4
12a_1267_reversed_320,3
12a_1267_reversed_321,3
12a_1267_reversed_322,3
12a_1267_reversed_323,3
12a_1267_reversed_324,3
12a_1267_reversed_325,3
12a_1267_reversed_326,3
12a_1267_reversed_327,3
12a_1267_reversed_328,3
12a_1267_reversed_329,3
12a_1267_reversed_330,3
12a_1267_reversed_331,4
12a_1267_reversed_332,3
12a_1267_reversed_333,3
12a_1267_reversed_334,3
12a_1267_reversed_335,3
12a_1267_reversed_336,3
12a_1267_reversed_337,3
12a_1267_reversed_338,3
12a_1267_reversed_339,3
12a_1267_reversed_340,3
12a_1267_reversed_341,3
12a_1267_reversed_342,3
12a_1267_reversed_343,4
12a_1267_reversed_344,3
12a_1267_reversed_345,3
12a_1267_reversed_346,3
12a_1267_reversed_347,3
12a_1267_reversed_348,3
12a_1267_reversed_349,3
12a_1267_reversed_350,3
12a_1267_reversed_351,3
12a_1267_reversed_352,3
12a_1267_reversed_353,3
12a_1267_reversed_354,3
12a_1267_reversed_355,4
12a_1267_reversed_356,3
12a_1267_reversed_357,3
12a_1267_reversed_358,3
12a_1267_reversed_359,3
12a_1267_reversed_360,3
12a_1267_reversed_361,3
12a_1267_reversed_362,3
12a_1267_reversed_363,3
12a_1267_reversed_364,3
12a_1267_reversed_365,3
12a_1267_reversed_366,3
12a_1267_reversed_367,4
12a_1267_reversed_368,3
12a_1267_reversed_369,3
12a_1267_reversed_370,3
12a_1267_reversed_371,3
12a_1267_reversed_372,3
12a_1267_reversed_373,3
12a_1267_reversed_374,3
12a_1267_reversed_375,3
12a_1267_reversed_376,3
12a_1267_reversed_377,3
12a_1267_reversed_378,3
12a_1267_reversed_379,4
12a_1267_reversed_380,3
12a_1267_reversed_381,3
12a_1267_reversed_382,3
12a_1267_reversed_383,3
12a_1267_reversed_384,3
12a_1267_reversed_385,3
12a_1267_reversed_386,3
12a_1267_reversed_387,3
12a_1267_reversed_388,3
12a_1267_reversed_389,3
12a_1267_reversed_390,3
12a_1267_reversed_391,4
12a_1267_reversed_392,3
