name,computed_bridge_index
12a_1279_0,2
12a_1279_1,2
12a_1279_2,3
12a_1279_3,2
12a_1279_4,2
12a_1279_5,2
12a_1279_6,2
12a_1279_7,2
12a_1279_8,3
12a_1279_9,2
12a_1279_10,3
12a_1279_11,2
12a_1279_12,2
12a_1279_13,2
12a_1279_14,3
12a_1279_15,2
12a_1279_16,2
12a_1279_17,2
12a_1279_18,2
12a_1279_19,2
12a_1279_20,3
12a_1279_21,2
12a_1279_22,3
12a_1279_23,2
12a_1279_24,2
12a_1279_25,2
12a_1279_26,3
12a_1279_27,2
12a_1279_28,2
12a_1279_29,2
12a_1279_30,2
12a_1279_31,2
12a_1279_32,3
12a_1279_33,2
12a_1279_34,3
12a_1279_35,2
12a_1279_36,2
12a_1279_37,2
12a_1279_38,3
12a_1279_39,2
12a_1279_40,2
12a_1279_41,2
12a_1279_42,2
12a_1279_43,2
12a_1279_44,3
12a_1279_45,2
12a_1279_46,3
12a_1279_47,2
12a_1279_48,2
12a_1279_49,2
12a_1279_50,3
12a_1279_51,2
12a_1279_52,2
12a_1279_53,2
12a_1279_54,2
12a_1279_55,2
12a_1279_56,3
12a_1279_57,2
12a_1279_58,3
12a_1279_59,2
12a_1279_60,2
12a_1279_61,2
12a_1279_62,3
12a_1279_63,2
12a_1279_64,2
12a_1279_65,2
12a_1279_66,2
12a_1279_67,2
12a_1279_68,3
12a_1279_69,2
12a_1279_70,3
12a_1279_71,2
12a_1279_72,2
12a_1279_73,2
12a_1279_74,3
12a_1279_75,2
12a_1279_76,2
12a_1279_77,2
12a_1279_78,2
12a_1279_79,2
12a_1279_80,3
12a_1279_81,2
12a_1279_82,3
12a_1279_83,2
12a_1279_84,2
12a_1279_85,2
12a_1279_86,3
12a_1279_87,2
12a_1279_88,2
12a_1279_89,2
12a_1279_90,2
12a_1279_91,2
12a_1279_92,3
12a_1279_93,2
12a_1279_94,3
12a_1279_95,2
12a_1279_96,2
12a_1279_97,2
12a_1279_98,3
12a_1279_99,2
12a_1279_100,2
12a_1279_101,2
12a_1279_102,2
12a_1279_103,2
12a_1279_104,3
12a_1279_105,2
12a_1279_106,3
12a_1279_107,2
12a_1279_108,2
12a_1279_109,2
12a_1279_110,3
12a_1279_111,2
12a_1279_112,2
12a_1279_113,2
12a_1279_114,2
12a_1279_115,2
12a_1279_116,3
12a_1279_117,2
12a_1279_118,3
12a_1279_119,2
12a_1279_120,2
12a_1279_121,2
12a_1279_122,3
12a_1279_123,2
12a_1279_124,2
12a_1279_125,2
12a_1279_126,2
12a_1279_127,2
12a_1279_128,3
12a_1279_129,2
12a_1279_130,3
12a_1279_131,2
12a_1279_132,2
12a_1279_133,2
12a_1279_134,3
12a_1279_135,2
12a_1279_136,2
12a_1279_137,2
12a_1279_138,2
12a_1279_139,2
12a_1279_140,3
12a_1279_141,2
12a_1279_142,3
12a_1279_143,2
12a_1279_144,2
12a_1279_145,2
12a_1279_146,3
12a_1279_147,2
12a_1279_148,2
12a_1279_149,2
12a_1279_150,2
12a_1279_151,2
12a_1279_152,3
12a_1279_153,2
12a_1279_154,3
12a_1279_155,2
12a_1279_156,2
12a_1279_157,2
12a_1279_158,3
12a_1279_159,2
12a_1279_160,2
12a_1279_161,2
12a_1279_162,2
12a_1279_163,2
12a_1279_164,3
12a_1279_165,2
12a_1279_166,3
12a_1279_167,2
12a_1279_168,2
12a_1279_169,2
12a_1279_170,3
12a_1279_171,2
12a_1279_172,2
12a_1279_173,2
12a_1279_174,2
12a_1279_175,2
12a_1279_176,3
12a_1279_177,2
12a_1279_178,3
12a_1279_179,2
12a_1279_180,2
12a_1279_181,2
12a_1279_182,3
12a_1279_183,2
12a_1279_184,2
12a_1279_185,2
12a_1279_186,2
12a_1279_187,2
12a_1279_188,3
12a_1279_189,2
12a_1279_190,3
12a_1279_191,2
12a_1279_192,2
12a_1279_193,2
12a_1279_194,3
12a_1279_195,2
12a_1279_196,2
12a_1279_197,2
12a_1279_198,2
12a_1279_199,2
12a_1279_200,3
12a_1279_201,2
12a_1279_202,3
12a_1279_203,2
12a_1279_204,2
12a_1279_205,2
12a_1279_206,3
12a_1279_207,2
12a_1279_208,2
12a_1279_209,2
12a_1279_210,2
12a_1279_211,2
12a_1279_212,3
12a_1279_213,2
12a_1279_214,3
12a_1279_215,2
12a_1279_216,2
12a_1279_217,2
12a_1279_218,3
12a_1279_219,2
12a_1279_220,2
12a_1279_221,2
12a_1279_222,2
12a_1279_223,2
12a_1279_224,3
12a_1279_225,2
12a_1279_226,3
12a_1279_227,2
12a_1279_228,2
12a_1279_229,2
12a_1279_230,3
12a_1279_231,2
12a_1279_232,2
12a_1279_233,2
12a_1279_234,2
12a_1279_235,2
12a_1279_236,3
12a_1279_237,2
12a_1279_238,3
12a_1279_239,2
12a_1279_240,2
12a_1279_241,2
12a_1279_242,3
12a_1279_243,2
12a_1279_244,2
12a_1279_245,2
12a_1279_246,2
12a_1279_247,2
12a_1279_248,3
12a_1279_249,2
12a_1279_250,3
12a_1279_251,2
12a_1279_252,2
12a_1279_253,2
12a_1279_254,3
12a_1279_255,2
12a_1279_256,2
12a_1279_257,2
12a_1279_258,2
12a_1279_259,2
12a_1279_260,3
12a_1279_261,2
12a_1279_262,3
12a_1279_263,2
12a_1279_264,2
12a_1279_265,2
12a_1279_266,3
12a_1279_267,2
12a_1279_268,2
12a_1279_269,2
12a_1279_270,2
12a_1279_271,2
12a_1279_272,3
12a_1279_273,2
12a_1279_274,3
12a_1279_275,2
12a_1279_276,2
12a_1279_277,2
12a_1279_278,3
12a_1279_279,2
12a_1279_280,2
12a_1279_281,2
12a_1279_282,2
12a_1279_283,2
12a_1279_284,3
12a_1279_285,2
12a_1279_286,3
12a_1279_287,2
12a_1279_reversed_288,2
12a_1279_reversed_289,3
12a_1279_reversed_290,2
12a_1279_reversed_291,3
12a_1279_reversed_292,2
12a_1279_reversed_293,2
12a_1279_reversed_294,2
12a_1279_reversed_295,2
12a_1279_reversed_296,2
12a_1279_reversed_297,3
12a_1279_reversed_298,2
12a_1279_reversed_299,2
12a_1279_reversed_300,2
12a_1279_reversed_301,3
12a_1279_reversed_302,2
12a_1279_reversed_303,3
12a_1279_reversed_304,2
12a_1279_reversed_305,2
12a_1279_reversed_306,2
12a_1279_reversed_307,2
12a_1279_reversed_308,2
12a_1279_reversed_309,3
12a_1279_reversed_310,2
12a_1279_reversed_311,2
12a_1279_reversed_312,2
12a_1279_reversed_313,3
12a_1279_reversed_314,2
12a_1279_reversed_315,3
12a_1279_reversed_316,2
12a_1279_reversed_317,2
12a_1279_reversed_318,2
12a_1279_reversed_319,2
12a_1279_reversed_320,2
12a_1279_reversed_321,3
12a_1279_reversed_322,2
12a_1279_reversed_323,2
12a_1279_reversed_324,2
12a_1279_reversed_325,3
12a_1279_reversed_326,2
12a_1279_reversed_327,3
12a_1279_reversed_328,2
12a_1279_reversed_329,2
12a_1279_reversed_330,2
12a_1279_reversed_331,2
12a_1279_reversed_332,2
12a_1279_reversed_333,3
12a_1279_reversed_334,2
12a_1279_reversed_335,2
12a_1279_reversed_336,2
12a_1279_reversed_337,3
12a_1279_reversed_338,2
12a_1279_reversed_339,3
12a_1279_reversed_340,2
12a_1279_reversed_341,2
12a_1279_reversed_342,2
12a_1279_reversed_343,2
12a_1279_reversed_344,2
12a_1279_reversed_345,3
12a_1279_reversed_346,2
12a_1279_reversed_347,2
12a_1279_reversed_348,2
12a_1279_reversed_349,3
12a_1279_reversed_350,2
12a_1279_reversed_351,3
12a_1279_reversed_352,2
12a_1279_reversed_353,2
12a_1279_reversed_354,2
12a_1279_reversed_355,2
12a_1279_reversed_356,2
12a_1279_reversed_357,3
12a_1279_reversed_358,2
12a_1279_reversed_359,2
12a_1279_reversed_360,2
12a_1279_reversed_361,3
12a_1279_reversed_362,2
12a_1279_reversed_363,3
12a_1279_reversed_364,2
12a_1279_reversed_365,2
12a_1279_reversed_366,2
12a_1279_reversed_367,2
12a_1279_reversed_368,2
12a_1279_reversed_369,3
12a_1279_reversed_370,2
12a_1279_reversed_371,2
12a_1279_reversed_372,2
12a_1279_reversed_373,3
12a_1279_reversed_374,2
12a_1279_reversed_375,3
12a_1279_reversed_376,2
12a_1279_reversed_377,2
12a_1279_reversed_378,2
12a_1279_reversed_379,2
12a_1279_reversed_380,2
12a_1279_reversed_381,3
12a_1279_reversed_382,2
12a_1279_reversed_383,2
12a_1279_reversed_384,2
12a_1279_reversed_385,3
12a_1279_reversed_386,2
12a_1279_reversed_387,3
12a_1279_reversed_388,2
12a_1279_reversed_389,2
12a_1279_reversed_390,2
12a_1279_reversed_391,2
12a_1279_reversed_392,2
12a_1279_reversed_393,3
12a_1279_reversed_394,2
12a_1279_reversed_395,2
12a_1279_reversed_396,2
12a_1279_reversed_397,3
12a_1279_reversed_398,2
12a_1279_reversed_399,3
12a_1279_reversed_400,2
12a_1279_reversed_401,2
12a_1279_reversed_402,2
12a_1279_reversed_403,2
12a_1279_reversed_404,2
12a_1279_reversed_405,3
12a_1279_reversed_406,2
12a_1279_reversed_407,2
12a_1279_reversed_408,2
12a_1279_reversed_409,3
12a_1279_reversed_410,2
12a_1279_reversed_411,3
12a_1279_reversed_412,2
12a_1279_reversed_413,2
12a_1279_reversed_414,2
12a_1279_reversed_415,2
12a_1279_reversed_416,2
12a_1279_reversed_417,3
12a_1279_reversed_418,2
12a_1279_reversed_419,2
12a_1279_reversed_420,2
12a_1279_reversed_421,3
12a_1279_reversed_422,2
12a_1279_reversed_423,3
12a_1279_reversed_424,2
12a_1279_reversed_425,2
12a_1279_reversed_426,2
12a_1279_reversed_427,2
12a_1279_reversed_428,2
12a_1279_reversed_429,3
12a_1279_reversed_430,2
12a_1279_reversed_431,2
12a_1279_reversed_432,2
12a_1279_reversed_433,3
12a_1279_reversed_434,2
12a_1279_reversed_435,3
12a_1279_reversed_436,2
12a_1279_reversed_437,2
12a_1279_reversed_438,2
12a_1279_reversed_439,2
12a_1279_reversed_440,2
12a_1279_reversed_441,3
12a_1279_reversed_442,2
12a_1279_reversed_443,2
12a_1279_reversed_444,2
12a_1279_reversed_445,3
12a_1279_reversed_446,2
12a_1279_reversed_447,3
12a_1279_reversed_448,2
12a_1279_reversed_449,2
12a_1279_reversed_450,2
12a_1279_reversed_451,2
12a_1279_reversed_452,2
12a_1279_reversed_453,3
12a_1279_reversed_454,2
12a_1279_reversed_455,2
12a_1279_reversed_456,2
12a_1279_reversed_457,3
12a_1279_reversed_458,2
12a_1279_reversed_459,3
12a_1279_reversed_460,2
12a_1279_reversed_461,2
12a_1279_reversed_462,2
12a_1279_reversed_463,2
12a_1279_reversed_464,2
12a_1279_reversed_465,3
12a_1279_reversed_466,2
12a_1279_reversed_467,2
12a_1279_reversed_468,2
12a_1279_reversed_469,3
12a_1279_reversed_470,2
12a_1279_reversed_471,3
12a_1279_reversed_472,2
12a_1279_reversed_473,2
12a_1279_reversed_474,2
12a_1279_reversed_475,2
12a_1279_reversed_476,2
12a_1279_reversed_477,3
12a_1279_reversed_478,2
12a_1279_reversed_479,2
12a_1279_reversed_480,2
12a_1279_reversed_481,3
12a_1279_reversed_482,2
12a_1279_reversed_483,3
12a_1279_reversed_484,2
12a_1279_reversed_485,2
12a_1279_reversed_486,2
12a_1279_reversed_487,2
12a_1279_reversed_488,2
12a_1279_reversed_489,3
12a_1279_reversed_490,2
12a_1279_reversed_491,2
12a_1279_reversed_492,2
12a_1279_reversed_493,3
12a_1279_reversed_494,2
12a_1279_reversed_495,3
12a_1279_reversed_496,2
12a_1279_reversed_497,2
12a_1279_reversed_498,2
12a_1279_reversed_499,2
12a_1279_reversed_500,2
12a_1279_reversed_501,3
12a_1279_reversed_502,2
12a_1279_reversed_503,2
12a_1279_reversed_504,2
12a_1279_reversed_505,3
12a_1279_reversed_506,2
12a_1279_reversed_507,3
12a_1279_reversed_508,2
12a_1279_reversed_509,2
12a_1279_reversed_510,2
12a_1279_reversed_511,2
12a_1279_reversed_512,2
12a_1279_reversed_513,3
12a_1279_reversed_514,2
12a_1279_reversed_515,2
12a_1279_reversed_516,2
12a_1279_reversed_517,3
12a_1279_reversed_518,2
12a_1279_reversed_519,3
12a_1279_reversed_520,2
12a_1279_reversed_521,2
12a_1279_reversed_522,2
12a_1279_reversed_523,2
12a_1279_reversed_524,2
12a_1279_reversed_525,3
12a_1279_reversed_526,2
12a_1279_reversed_527,2
12a_1279_reversed_528,2
12a_1279_reversed_529,3
12a_1279_reversed_530,2
