name,computed_bridge_index
12a_1268_0,3
12a_1268_1,3
12a_1268_2,3
12a_1268_3,3
12a_1268_4,4
12a_1268_5,3
12a_1268_6,3
12a_1268_7,3
12a_1268_8,4
12a_1268_9,4
12a_1268_10,3
12a_1268_11,3
12a_1268_12,3
12a_1268_13,3
12a_1268_14,3
12a_1268_15,3
12a_1268_16,4
12a_1268_17,3
12a_1268_18,3
12a_1268_19,3
12a_1268_20,4
12a_1268_21,4
12a_1268_22,3
12a_1268_23,3
12a_1268_24,3
12a_1268_25,3
12a_1268_26,3
12a_1268_27,3
12a_1268_28,4
12a_1268_29,3
12a_1268_30,3
12a_1268_31,3
12a_1268_32,4
12a_1268_33,4
12a_1268_34,3
12a_1268_35,3
12a_1268_36,3
12a_1268_37,3
12a_1268_38,3
12a_1268_39,3
12a_1268_40,4
12a_1268_41,3
12a_1268_42,3
12a_1268_43,3
12a_1268_44,4
12a_1268_45,4
12a_1268_46,3
12a_1268_47,3
12a_1268_48,3
12a_1268_49,3
12a_1268_50,3
12a_1268_51,3
12a_1268_52,4
12a_1268_53,3
12a_1268_54,3
12a_1268_55,3
12a_1268_56,4
12a_1268_57,4
12a_1268_58,3
12a_1268_59,3
12a_1268_60,3
12a_1268_61,3
12a_1268_62,3
12a_1268_63,3
12a_1268_64,4
12a_1268_65,3
12a_1268_66,3
12a_1268_67,3
12a_1268_68,4
12a_1268_69,4
12a_1268_70,3
12a_1268_71,3
12a_1268_72,3
12a_1268_73,3
12a_1268_74,3
12a_1268_75,3
12a_1268_76,4
12a_1268_77,3
12a_1268_78,3
12a_1268_79,3
12a_1268_80,4
12a_1268_81,4
12a_1268_82,3
12a_1268_83,3
12a_1268_84,3
12a_1268_85,3
12a_1268_86,3
12a_1268_87,3
12a_1268_88,4
12a_1268_89,3
12a_1268_90,3
12a_1268_91,3
12a_1268_92,4
12a_1268_93,4
12a_1268_94,3
12a_1268_95,3
12a_1268_96,3
12a_1268_97,3
12a_1268_98,3
12a_1268_99,3
12a_1268_100,4
12a_1268_101,3
12a_1268_102,3
12a_1268_103,3
12a_1268_104,4
12a_1268_105,4
12a_1268_106,3
12a_1268_107,3
12a_1268_108,3
12a_1268_109,3
12a_1268_110,3
12a_1268_111,3
12a_1268_112,4
12a_1268_113,3
12a_1268_114,3
12a_1268_115,3
12a_1268_116,4
12a_1268_117,4
12a_1268_118,3
12a_1268_119,3
12a_1268_120,3
12a_1268_121,3
12a_1268_122,3
