name,computed_bridge_index
12a_1203_0,3
12a_1203_1,4
12a_1203_2,3
12a_1203_3,3
12a_1203_4,3
12a_1203_5,3
12a_1203_6,3
12a_1203_7,4
12a_1203_8,4
12a_1203_9,4
12a_1203_10,3
12a_1203_11,4
12a_1203_12,3
12a_1203_13,4
12a_1203_14,3
12a_1203_15,3
12a_1203_16,3
12a_1203_17,3
12a_1203_18,3
12a_1203_19,4
12a_1203_20,4
12a_1203_21,4
12a_1203_22,3
12a_1203_23,4
12a_1203_24,3
12a_1203_25,4
12a_1203_26,3
12a_1203_27,3
12a_1203_28,3
12a_1203_29,3
12a_1203_30,3
12a_1203_31,4
12a_1203_32,4
12a_1203_33,4
12a_1203_34,3
12a_1203_35,4
12a_1203_36,3
12a_1203_37,4
12a_1203_38,3
12a_1203_39,3
12a_1203_40,3
12a_1203_41,3
12a_1203_42,3
12a_1203_43,4
12a_1203_44,4
12a_1203_45,4
12a_1203_46,3
12a_1203_47,4
12a_1203_48,3
12a_1203_49,4
12a_1203_50,3
12a_1203_51,3
12a_1203_52,3
12a_1203_53,3
12a_1203_54,3
12a_1203_55,4
12a_1203_56,4
12a_1203_57,4
12a_1203_58,3
12a_1203_59,4
12a_1203_60,3
12a_1203_61,4
12a_1203_62,3
12a_1203_63,3
12a_1203_64,3
12a_1203_65,3
12a_1203_66,3
12a_1203_67,4
12a_1203_68,4
12a_1203_69,4
12a_1203_70,3
12a_1203_71,4
12a_1203_72,3
12a_1203_73,4
12a_1203_74,3
12a_1203_75,3
12a_1203_76,3
12a_1203_77,3
12a_1203_78,3
12a_1203_79,4
12a_1203_80,4
12a_1203_81,4
12a_1203_82,3
12a_1203_83,4
12a_1203_84,3
12a_1203_85,4
12a_1203_86,3
12a_1203_87,3
12a_1203_88,3
12a_1203_89,3
12a_1203_90,3
12a_1203_91,4
12a_1203_92,4
12a_1203_93,4
12a_1203_94,3
12a_1203_95,4
12a_1203_96,3
12a_1203_97,4
12a_1203_98,3
12a_1203_99,3
12a_1203_100,3
12a_1203_101,3
12a_1203_102,3
12a_1203_103,4
12a_1203_104,4
12a_1203_105,4
12a_1203_106,3
12a_1203_107,4
12a_1203_108,3
12a_1203_109,4
12a_1203_110,3
12a_1203_111,3
12a_1203_112,3
12a_1203_113,3
12a_1203_114,3
12a_1203_115,4
12a_1203_116,4
12a_1203_117,4
12a_1203_118,3
12a_1203_119,4
12a_1203_120,3
12a_1203_121,4
12a_1203_122,3
12a_1203_123,3
12a_1203_124,3
12a_1203_125,3
12a_1203_126,3
12a_1203_127,4
12a_1203_128,4
12a_1203_129,4
12a_1203_130,3
12a_1203_131,4
12a_1203_132,3
12a_1203_133,4
12a_1203_134,3
12a_1203_135,3
12a_1203_136,3
12a_1203_137,3
12a_1203_138,3
12a_1203_139,4
12a_1203_140,4
12a_1203_141,4
12a_1203_142,3
12a_1203_143,4
12a_1203_144,3
12a_1203_145,4
12a_1203_146,3
12a_1203_147,3
12a_1203_148,3
12a_1203_149,3
12a_1203_150,3
12a_1203_151,4
12a_1203_152,4
12a_1203_153,4
12a_1203_154,3
12a_1203_155,4
12a_1203_156,3
12a_1203_157,4
12a_1203_158,3
12a_1203_159,3
12a_1203_160,3
12a_1203_161,3
12a_1203_162,3
12a_1203_163,4
12a_1203_164,4
12a_1203_165,4
12a_1203_166,3
12a_1203_167,4
12a_1203_168,3
12a_1203_169,4
12a_1203_170,3
12a_1203_171,3
12a_1203_172,3
12a_1203_173,3
12a_1203_174,3
12a_1203_175,4
12a_1203_176,4
12a_1203_177,4
12a_1203_178,3
12a_1203_179,4
12a_1203_180,3
12a_1203_181,4
12a_1203_182,3
12a_1203_183,3
12a_1203_184,3
12a_1203_185,3
12a_1203_186,3
12a_1203_187,4
12a_1203_188,4
12a_1203_189,4
12a_1203_190,3
12a_1203_191,4
12a_1203_192,3
12a_1203_193,4
12a_1203_194,3
12a_1203_195,3
12a_1203_196,3
12a_1203_197,3
12a_1203_198,3
12a_1203_199,4
12a_1203_200,4
12a_1203_201,4
12a_1203_202,3
12a_1203_203,4
12a_1203_204,3
12a_1203_205,4
12a_1203_206,3
12a_1203_207,3
12a_1203_208,3
12a_1203_209,3
12a_1203_210,3
12a_1203_211,4
12a_1203_212,4
12a_1203_213,4
12a_1203_214,3
12a_1203_215,4
12a_1203_216,3
12a_1203_217,4
12a_1203_218,3
12a_1203_219,3
12a_1203_220,3
12a_1203_221,3
12a_1203_222,3
12a_1203_223,4
12a_1203_224,4
12a_1203_225,4
12a_1203_226,3
12a_1203_227,4
12a_1203_228,3
12a_1203_229,4
12a_1203_230,3
12a_1203_231,3
12a_1203_232,3
12a_1203_233,3
12a_1203_234,3
12a_1203_235,4
12a_1203_236,4
12a_1203_237,4
12a_1203_238,3
12a_1203_239,4
12a_1203_240,3
12a_1203_241,4
12a_1203_242,3
12a_1203_243,3
12a_1203_244,3
12a_1203_245,3
12a_1203_246,3
12a_1203_247,4
12a_1203_248,4
12a_1203_249,4
12a_1203_250,3
12a_1203_251,4
12a_1203_252,3
12a_1203_253,4
12a_1203_254,3
12a_1203_255,3
12a_1203_256,3
12a_1203_257,3
12a_1203_258,3
12a_1203_259,4
12a_1203_260,4
12a_1203_261,4
12a_1203_262,3
12a_1203_263,4
12a_1203_264,3
12a_1203_265,4
12a_1203_266,3
12a_1203_267,3
12a_1203_268,3
12a_1203_269,3
12a_1203_270,3
12a_1203_271,4
12a_1203_272,4
12a_1203_273,4
12a_1203_274,3
12a_1203_275,4
12a_1203_276,3
12a_1203_277,4
12a_1203_278,3
12a_1203_279,3
12a_1203_280,3
12a_1203_281,3
12a_1203_282,3
12a_1203_283,4
12a_1203_284,4
12a_1203_285,4
12a_1203_286,3
12a_1203_287,4
12a_1203_reversed_288,3
12a_1203_reversed_289,4
12a_1203_reversed_290,3
12a_1203_reversed_291,4
12a_1203_reversed_292,4
12a_1203_reversed_293,4
12a_1203_reversed_294,3
12a_1203_reversed_295,3
12a_1203_reversed_296,3
12a_1203_reversed_297,3
12a_1203_reversed_298,3
12a_1203_reversed_299,4
12a_1203_reversed_300,3
12a_1203_reversed_301,4
12a_1203_reversed_302,3
12a_1203_reversed_303,4
12a_1203_reversed_304,4
12a_1203_reversed_305,4
12a_1203_reversed_306,3
12a_1203_reversed_307,3
12a_1203_reversed_308,3
12a_1203_reversed_309,3
12a_1203_reversed_310,3
12a_1203_reversed_311,4
12a_1203_reversed_312,3
12a_1203_reversed_313,4
12a_1203_reversed_314,3
12a_1203_reversed_315,4
12a_1203_reversed_316,4
12a_1203_reversed_317,4
12a_1203_reversed_318,3
12a_1203_reversed_319,3
12a_1203_reversed_320,3
12a_1203_reversed_321,3
12a_1203_reversed_322,3
12a_1203_reversed_323,4
12a_1203_reversed_324,3
12a_1203_reversed_325,4
12a_1203_reversed_326,3
12a_1203_reversed_327,4
12a_1203_reversed_328,4
12a_1203_reversed_329,4
12a_1203_reversed_330,3
12a_1203_reversed_331,3
12a_1203_reversed_332,3
