name,computed_bridge_index
12a_1243_0,3
12a_1243_1,3
12a_1243_2,3
12a_1243_3,3
12a_1243_4,3
12a_1243_5,3
12a_1243_6,4
12a_1243_7,3
12a_1243_8,3
12a_1243_9,3
12a_1243_10,3
12a_1243_11,3
12a_1243_12,3
12a_1243_13,3
12a_1243_14,3
12a_1243_15,3
12a_1243_16,3
12a_1243_17,3
12a_1243_18,4
12a_1243_19,3
12a_1243_20,3
12a_1243_21,3
12a_1243_22,3
12a_1243_23,3
12a_1243_24,3
12a_1243_25,3
12a_1243_26,3
12a_1243_27,3
12a_1243_28,3
12a_1243_29,3
12a_1243_30,4
12a_1243_31,3
12a_1243_32,3
12a_1243_33,3
12a_1243_34,3
12a_1243_35,3
12a_1243_36,3
12a_1243_37,3
12a_1243_38,3
12a_1243_39,3
12a_1243_40,3
12a_1243_41,3
12a_1243_42,4
12a_1243_43,3
12a_1243_44,3
12a_1243_45,3
12a_1243_46,3
12a_1243_47,3
12a_1243_48,3
12a_1243_49,3
12a_1243_50,3
12a_1243_51,3
12a_1243_52,3
12a_1243_53,3
12a_1243_54,4
12a_1243_55,3
12a_1243_56,3
12a_1243_57,3
12a_1243_58,3
12a_1243_59,3
12a_1243_60,3
12a_1243_61,3
12a_1243_62,3
12a_1243_63,3
12a_1243_64,3
12a_1243_65,3
12a_1243_66,4
12a_1243_67,3
12a_1243_68,3
12a_1243_69,3
12a_1243_70,3
12a_1243_71,3
12a_1243_72,3
12a_1243_73,3
12a_1243_74,3
12a_1243_75,3
12a_1243_76,3
12a_1243_77,3
12a_1243_78,4
12a_1243_79,3
12a_1243_80,3
12a_1243_81,3
12a_1243_82,3
12a_1243_83,3
12a_1243_84,3
12a_1243_85,3
12a_1243_86,3
12a_1243_87,3
12a_1243_88,3
12a_1243_89,3
12a_1243_90,4
12a_1243_91,3
12a_1243_92,3
12a_1243_93,3
12a_1243_94,3
12a_1243_95,3
12a_1243_96,3
12a_1243_97,3
12a_1243_98,3
12a_1243_99,3
12a_1243_100,3
12a_1243_101,3
12a_1243_102,4
12a_1243_103,3
12a_1243_104,3
12a_1243_105,3
12a_1243_106,3
12a_1243_107,3
12a_1243_108,3
12a_1243_109,3
12a_1243_110,3
12a_1243_111,3
12a_1243_112,3
12a_1243_113,3
12a_1243_114,4
12a_1243_115,3
12a_1243_116,3
12a_1243_117,3
12a_1243_118,3
12a_1243_119,3
12a_1243_120,3
12a_1243_121,3
12a_1243_122,3
12a_1243_123,3
12a_1243_124,3
12a_1243_125,3
12a_1243_126,4
