name,computed_bridge_index
12a_1260_0,4
12a_1260_1,3
12a_1260_2,3
12a_1260_3,3
12a_1260_4,3
12a_1260_5,3
12a_1260_6,3
12a_1260_7,3
12a_1260_8,3
12a_1260_9,3
12a_1260_10,3
12a_1260_11,3
12a_1260_12,4
12a_1260_13,3
12a_1260_14,3
12a_1260_15,3
12a_1260_16,3
12a_1260_17,3
12a_1260_18,3
12a_1260_19,3
12a_1260_20,3
12a_1260_21,3
12a_1260_22,3
12a_1260_23,3
12a_1260_24,4
12a_1260_25,3
12a_1260_26,3
12a_1260_27,3
12a_1260_28,3
12a_1260_29,3
12a_1260_30,3
12a_1260_31,3
12a_1260_32,3
12a_1260_33,3
12a_1260_34,3
12a_1260_35,3
12a_1260_36,4
12a_1260_37,3
12a_1260_38,3
12a_1260_39,3
12a_1260_40,3
12a_1260_41,3
12a_1260_42,3
12a_1260_43,3
12a_1260_44,3
12a_1260_45,3
12a_1260_46,3
12a_1260_47,3
12a_1260_48,4
12a_1260_49,3
12a_1260_50,3
12a_1260_51,3
12a_1260_52,3
12a_1260_53,3
12a_1260_54,3
12a_1260_55,3
12a_1260_56,3
12a_1260_57,3
12a_1260_58,3
12a_1260_59,3
12a_1260_60,4
12a_1260_61,3
12a_1260_62,3
12a_1260_63,3
12a_1260_64,3
12a_1260_65,3
12a_1260_66,3
12a_1260_67,3
12a_1260_68,3
12a_1260_69,3
12a_1260_70,3
12a_1260_71,3
12a_1260_72,4
12a_1260_73,3
12a_1260_74,3
12a_1260_75,3
12a_1260_76,3
12a_1260_77,3
12a_1260_78,3
12a_1260_79,3
12a_1260_80,3
12a_1260_81,3
12a_1260_82,3
12a_1260_83,3
12a_1260_84,4
12a_1260_85,3
12a_1260_86,3
12a_1260_87,3
12a_1260_88,3
12a_1260_89,3
12a_1260_90,3
12a_1260_91,3
12a_1260_92,3
12a_1260_93,3
12a_1260_94,3
12a_1260_95,3
12a_1260_96,4
12a_1260_97,3
12a_1260_98,3
12a_1260_99,3
12a_1260_100,3
12a_1260_101,3
12a_1260_102,3
12a_1260_103,3
12a_1260_104,3
12a_1260_105,3
12a_1260_106,3
12a_1260_107,3
12a_1260_108,4
12a_1260_109,3
12a_1260_110,3
12a_1260_111,3
12a_1260_112,3
12a_1260_113,3
12a_1260_114,3
12a_1260_115,3
12a_1260_116,3
12a_1260_117,3
12a_1260_118,3
12a_1260_119,3
12a_1260_120,4
12a_1260_121,3
12a_1260_122,3
12a_1260_123,3
12a_1260_124,3
12a_1260_125,3
12a_1260_126,3
12a_1260_127,3
12a_1260_128,3
12a_1260_129,3
12a_1260_130,3
12a_1260_131,3
12a_1260_132,4
12a_1260_133,3
12a_1260_134,3
12a_1260_135,3
12a_1260_136,3
12a_1260_137,3
12a_1260_138,3
12a_1260_139,3
12a_1260_140,3
12a_1260_141,3
12a_1260_142,3
12a_1260_143,3
12a_1260_144,4
12a_1260_145,3
12a_1260_146,3
12a_1260_147,3
12a_1260_148,3
12a_1260_149,3
12a_1260_150,3
