name,computed_bridge_index
12a_1206_0,3
12a_1206_1,3
12a_1206_2,3
12a_1206_3,3
12a_1206_4,3
12a_1206_5,4
12a_1206_6,3
12a_1206_7,3
12a_1206_8,3
12a_1206_9,3
12a_1206_10,3
12a_1206_11,4
12a_1206_12,3
12a_1206_13,3
12a_1206_14,3
12a_1206_15,3
12a_1206_16,3
12a_1206_17,4
12a_1206_18,3
12a_1206_19,3
12a_1206_20,3
12a_1206_21,3
12a_1206_22,3
12a_1206_23,4
12a_1206_24,3
12a_1206_25,3
12a_1206_26,3
12a_1206_27,3
12a_1206_28,3
12a_1206_29,4
12a_1206_30,3
12a_1206_31,3
12a_1206_32,3
12a_1206_33,3
12a_1206_34,3
12a_1206_35,4
12a_1206_36,3
12a_1206_37,3
12a_1206_38,3
12a_1206_39,3
12a_1206_40,3
12a_1206_41,4
12a_1206_42,3
12a_1206_43,3
12a_1206_44,3
12a_1206_45,3
12a_1206_46,3
12a_1206_47,4
12a_1206_48,3
12a_1206_49,3
12a_1206_50,3
12a_1206_51,3
12a_1206_52,3
12a_1206_53,4
12a_1206_54,3
12a_1206_55,3
12a_1206_56,3
12a_1206_57,3
12a_1206_58,3
12a_1206_59,4
12a_1206_60,3
12a_1206_61,3
12a_1206_62,3
12a_1206_63,3
12a_1206_64,3
12a_1206_65,4
12a_1206_66,3
12a_1206_67,3
12a_1206_68,3
12a_1206_69,3
12a_1206_70,3
12a_1206_71,4
12a_1206_72,3
12a_1206_73,3
12a_1206_74,3
12a_1206_75,3
12a_1206_76,3
12a_1206_77,4
12a_1206_78,3
12a_1206_79,3
12a_1206_80,3
12a_1206_81,3
12a_1206_82,3
12a_1206_83,4
12a_1206_84,3
12a_1206_85,3
12a_1206_86,3
12a_1206_87,3
12a_1206_88,3
12a_1206_89,4
12a_1206_90,3
12a_1206_91,3
12a_1206_92,3
12a_1206_93,3
12a_1206_94,3
12a_1206_95,4
12a_1206_96,3
12a_1206_97,3
12a_1206_98,3
12a_1206_99,3
12a_1206_100,3
12a_1206_101,4
12a_1206_102,3
12a_1206_103,3
12a_1206_104,3
12a_1206_105,3
12a_1206_106,3
12a_1206_107,4
12a_1206_108,3
12a_1206_109,3
12a_1206_110,3
12a_1206_111,3
12a_1206_112,3
12a_1206_113,4
12a_1206_114,3
12a_1206_115,3
12a_1206_116,3
12a_1206_117,3
12a_1206_118,3
12a_1206_119,4
12a_1206_120,3
12a_1206_121,3
12a_1206_122,3
12a_1206_123,3
12a_1206_124,3
12a_1206_125,4
12a_1206_126,3
12a_1206_127,3
12a_1206_128,3
