name,pd_notation
8_5_0,"[[16, 12, 1, 11], [2, 8, 3, 7], [4, 10, 5, 9], [6, 13, 7, 14], [8, 4, 9, 3], [10, 16, 11, 15], [12, 2, 13, 1], [14, 5, 15, 6]]"
8_5_1,"[[14, 5, 15, 6], [16, 12, 1, 11], [2, 8, 3, 7], [4, 10, 5, 9], [6, 13, 7, 14], [8, 4, 9, 3], [10, 16, 11, 15], [12, 2, 13, 1]]"
8_5_2,"[[12, 2, 13, 1], [14, 5, 15, 6], [16, 12, 1, 11], [2, 8, 3, 7], [4, 10, 5, 9], [6, 13, 7, 14], [8, 4, 9, 3], [10, 16, 11, 15]]"
8_5_3,"[[10, 16, 11, 15], [12, 2, 13, 1], [14, 5, 15, 6], [16, 12, 1, 11], [2, 8, 3, 7], [4, 10, 5, 9], [6, 13, 7, 14], [8, 4, 9, 3]]"
8_5_4,"[[8, 4, 9, 3], [10, 16, 11, 15], [12, 2, 13, 1], [14, 5, 15, 6], [16, 12, 1, 11], [2, 8, 3, 7], [4, 10, 5, 9], [6, 13, 7, 14]]"
8_5_5,"[[6, 13, 7, 14], [8, 4, 9, 3], [10, 16, 11, 15], [12, 2, 13, 1], [14, 5, 15, 6], [16, 12, 1, 11], [2, 8, 3, 7], [4, 10, 5, 9]]"
8_5_6,"[[4, 10, 5, 9], [6, 13, 7, 14], [8, 4, 9, 3], [10, 16, 11, 15], [12, 2, 13, 1], [14, 5, 15, 6], [16, 12, 1, 11], [2, 8, 3, 7]]"
8_5_7,"[[2, 8, 3, 7], [4, 10, 5, 9], [6, 13, 7, 14], [8, 4, 9, 3], [10, 16, 11, 15], [12, 2, 13, 1], [14, 5, 15, 6], [16, 12, 1, 11]]"
8_5_8,"[[1, 13, 2, 12], [3, 9, 4, 8], [5, 11, 6, 10], [7, 14, 8, 15], [9, 5, 10, 4], [11, 1, 12, 16], [13, 3, 14, 2], [15, 6, 16, 7]]"
8_5_9,"[[15, 6, 16, 7], [1, 13, 2, 12], [3, 9, 4, 8], [5, 11, 6, 10], [7, 14, 8, 15], [9, 5, 10, 4], [11, 1, 12, 16], [13, 3, 14, 2]]"
8_5_10,"[[13, 3, 14, 2], [15, 6, 16, 7], [1, 13, 2, 12], [3, 9, 4, 8], [5, 11, 6, 10], [7, 14, 8, 15], [9, 5, 10, 4], [11, 1, 12, 16]]"
8_5_11,"[[11, 1, 12, 16], [13, 3, 14, 2], [15, 6, 16, 7], [1, 13, 2, 12], [3, 9, 4, 8], [5, 11, 6, 10], [7, 14, 8, 15], [9, 5, 10, 4]]"
8_5_12,"[[9, 5, 10, 4], [11, 1, 12, 16], [13, 3, 14, 2], [15, 6, 16, 7], [1, 13, 2, 12], [3, 9, 4, 8], [5, 11, 6, 10], [7, 14, 8, 15]]"
8_5_13,"[[7, 14, 8, 15], [9, 5, 10, 4], [11, 1, 12, 16], [13, 3, 14, 2], [15, 6, 16, 7], [1, 13, 2, 12], [3, 9, 4, 8], [5, 11, 6, 10]]"
8_5_14,"[[5, 11, 6, 10], [7, 14, 8, 15], [9, 5, 10, 4], [11, 1, 12, 16], [13, 3, 14, 2], [15, 6, 16, 7], [1, 13, 2, 12], [3, 9, 4, 8]]"
8_5_15,"[[3, 9, 4, 8], [5, 11, 6, 10], [7, 14, 8, 15], [9, 5, 10, 4], [11, 1, 12, 16], [13, 3, 14, 2], [15, 6, 16, 7], [1, 13, 2, 12]]"
8_5_16,"[[2, 14, 3, 13], [4, 10, 5, 9], [6, 12, 7, 11], [8, 15, 9, 16], [10, 6, 11, 5], [12, 2, 13, 1], [14, 4, 15, 3], [16, 7, 1, 8]]"
8_5_17,"[[16, 7, 1, 8], [2, 14, 3, 13], [4, 10, 5, 9], [6, 12, 7, 11], [8, 15, 9, 16], [10, 6, 11, 5], [12, 2, 13, 1], [14, 4, 15, 3]]"
8_5_18,"[[14, 4, 15, 3], [16, 7, 1, 8], [2, 14, 3, 13], [4, 10, 5, 9], [6, 12, 7, 11], [8, 15, 9, 16], [10, 6, 11, 5], [12, 2, 13, 1]]"
8_5_19,"[[12, 2, 13, 1], [14, 4, 15, 3], [16, 7, 1, 8], [2, 14, 3, 13], [4, 10, 5, 9], [6, 12, 7, 11], [8, 15, 9, 16], [10, 6, 11, 5]]"
8_5_20,"[[10, 6, 11, 5], [12, 2, 13, 1], [14, 4, 15, 3], [16, 7, 1, 8], [2, 14, 3, 13], [4, 10, 5, 9], [6, 12, 7, 11], [8, 15, 9, 16]]"
8_5_21,"[[8, 15, 9, 16], [10, 6, 11, 5], [12, 2, 13, 1], [14, 4, 15, 3], [16, 7, 1, 8], [2, 14, 3, 13], [4, 10, 5, 9], [6, 12, 7, 11]]"
8_5_22,"[[6, 12, 7, 11], [8, 15, 9, 16], [10, 6, 11, 5], [12, 2, 13, 1], [14, 4, 15, 3], [16, 7, 1, 8], [2, 14, 3, 13], [4, 10, 5, 9]]"
8_5_23,"[[4, 10, 5, 9], [6, 12, 7, 11], [8, 15, 9, 16], [10, 6, 11, 5], [12, 2, 13, 1], [14, 4, 15, 3], [16, 7, 1, 8], [2, 14, 3, 13]]"
8_5_24,"[[3, 15, 4, 14], [5, 11, 6, 10], [7, 13, 8, 12], [9, 16, 10, 1], [11, 7, 12, 6], [13, 3, 14, 2], [15, 5, 16, 4], [1, 8, 2, 9]]"
8_5_25,"[[1, 8, 2, 9], [3, 15, 4, 14], [5, 11, 6, 10], [7, 13, 8, 12], [9, 16, 10, 1], [11, 7, 12, 6], [13, 3, 14, 2], [15, 5, 16, 4]]"
8_5_26,"[[15, 5, 16, 4], [1, 8, 2, 9], [3, 15, 4, 14], [5, 11, 6, 10], [7, 13, 8, 12], [9, 16, 10, 1], [11, 7, 12, 6], [13, 3, 14, 2]]"
8_5_27,"[[13, 3, 14, 2], [15, 5, 16, 4], [1, 8, 2, 9], [3, 15, 4, 14], [5, 11, 6, 10], [7, 13, 8, 12], [9, 16, 10, 1], [11, 7, 12, 6]]"
8_5_28,"[[11, 7, 12, 6], [13, 3, 14, 2], [15, 5, 16, 4], [1, 8, 2, 9], [3, 15, 4, 14], [5, 11, 6, 10], [7, 13, 8, 12], [9, 16, 10, 1]]"
8_5_29,"[[9, 16, 10, 1], [11, 7, 12, 6], [13, 3, 14, 2], [15, 5, 16, 4], [1, 8, 2, 9], [3, 15, 4, 14], [5, 11, 6, 10], [7, 13, 8, 12]]"
8_5_30,"[[7, 13, 8, 12], [9, 16, 10, 1], [11, 7, 12, 6], [13, 3, 14, 2], [15, 5, 16, 4], [1, 8, 2, 9], [3, 15, 4, 14], [5, 11, 6, 10]]"
8_5_31,"[[5, 11, 6, 10], [7, 13, 8, 12], [9, 16, 10, 1], [11, 7, 12, 6], [13, 3, 14, 2], [15, 5, 16, 4], [1, 8, 2, 9], [3, 15, 4, 14]]"
8_5_32,"[[4, 16, 5, 15], [6, 12, 7, 11], [8, 14, 9, 13], [10, 1, 11, 2], [12, 8, 13, 7], [14, 4, 15, 3], [16, 6, 1, 5], [2, 9, 3, 10]]"
8_5_33,"[[2, 9, 3, 10], [4, 16, 5, 15], [6, 12, 7, 11], [8, 14, 9, 13], [10, 1, 11, 2], [12, 8, 13, 7], [14, 4, 15, 3], [16, 6, 1, 5]]"
8_5_34,"[[16, 6, 1, 5], [2, 9, 3, 10], [4, 16, 5, 15], [6, 12, 7, 11], [8, 14, 9, 13], [10, 1, 11, 2], [12, 8, 13, 7], [14, 4, 15, 3]]"
8_5_35,"[[14, 4, 15, 3], [16, 6, 1, 5], [2, 9, 3, 10], [4, 16, 5, 15], [6, 12, 7, 11], [8, 14, 9, 13], [10, 1, 11, 2], [12, 8, 13, 7]]"
8_5_36,"[[12, 8, 13, 7], [14, 4, 15, 3], [16, 6, 1, 5], [2, 9, 3, 10], [4, 16, 5, 15], [6, 12, 7, 11], [8, 14, 9, 13], [10, 1, 11, 2]]"
8_5_37,"[[10, 1, 11, 2], [12, 8, 13, 7], [14, 4, 15, 3], [16, 6, 1, 5], [2, 9, 3, 10], [4, 16, 5, 15], [6, 12, 7, 11], [8, 14, 9, 13]]"
8_5_38,"[[8, 14, 9, 13], [10, 1, 11, 2], [12, 8, 13, 7], [14, 4, 15, 3], [16, 6, 1, 5], [2, 9, 3, 10], [4, 16, 5, 15], [6, 12, 7, 11]]"
8_5_39,"[[6, 12, 7, 11], [8, 14, 9, 13], [10, 1, 11, 2], [12, 8, 13, 7], [14, 4, 15, 3], [16, 6, 1, 5], [2, 9, 3, 10], [4, 16, 5, 15]]"
8_5_40,"[[5, 1, 6, 16], [7, 13, 8, 12], [9, 15, 10, 14], [11, 2, 12, 3], [13, 9, 14, 8], [15, 5, 16, 4], [1, 7, 2, 6], [3, 10, 4, 11]]"
8_5_41,"[[3, 10, 4, 11], [5, 1, 6, 16], [7, 13, 8, 12], [9, 15, 10, 14], [11, 2, 12, 3], [13, 9, 14, 8], [15, 5, 16, 4], [1, 7, 2, 6]]"
8_5_42,"[[1, 7, 2, 6], [3, 10, 4, 11], [5, 1, 6, 16], [7, 13, 8, 12], [9, 15, 10, 14], [11, 2, 12, 3], [13, 9, 14, 8], [15, 5, 16, 4]]"
8_5_43,"[[15, 5, 16, 4], [1, 7, 2, 6], [3, 10, 4, 11], [5, 1, 6, 16], [7, 13, 8, 12], [9, 15, 10, 14], [11, 2, 12, 3], [13, 9, 14, 8]]"
8_5_44,"[[13, 9, 14, 8], [15, 5, 16, 4], [1, 7, 2, 6], [3, 10, 4, 11], [5, 1, 6, 16], [7, 13, 8, 12], [9, 15, 10, 14], [11, 2, 12, 3]]"
8_5_45,"[[11, 2, 12, 3], [13, 9, 14, 8], [15, 5, 16, 4], [1, 7, 2, 6], [3, 10, 4, 11], [5, 1, 6, 16], [7, 13, 8, 12], [9, 15, 10, 14]]"
8_5_46,"[[9, 15, 10, 14], [11, 2, 12, 3], [13, 9, 14, 8], [15, 5, 16, 4], [1, 7, 2, 6], [3, 10, 4, 11], [5, 1, 6, 16], [7, 13, 8, 12]]"
8_5_47,"[[7, 13, 8, 12], [9, 15, 10, 14], [11, 2, 12, 3], [13, 9, 14, 8], [15, 5, 16, 4], [1, 7, 2, 6], [3, 10, 4, 11], [5, 1, 6, 16]]"
8_5_48,"[[6, 2, 7, 1], [8, 14, 9, 13], [10, 16, 11, 15], [12, 3, 13, 4], [14, 10, 15, 9], [16, 6, 1, 5], [2, 8, 3, 7], [4, 11, 5, 12]]"
8_5_49,"[[4, 11, 5, 12], [6, 2, 7, 1], [8, 14, 9, 13], [10, 16, 11, 15], [12, 3, 13, 4], [14, 10, 15, 9], [16, 6, 1, 5], [2, 8, 3, 7]]"
8_5_50,"[[2, 8, 3, 7], [4, 11, 5, 12], [6, 2, 7, 1], [8, 14, 9, 13], [10, 16, 11, 15], [12, 3, 13, 4], [14, 10, 15, 9], [16, 6, 1, 5]]"
8_5_51,"[[16, 6, 1, 5], [2, 8, 3, 7], [4, 11, 5, 12], [6, 2, 7, 1], [8, 14, 9, 13], [10, 16, 11, 15], [12, 3, 13, 4], [14, 10, 15, 9]]"
8_5_52,"[[14, 10, 15, 9], [16, 6, 1, 5], [2, 8, 3, 7], [4, 11, 5, 12], [6, 2, 7, 1], [8, 14, 9, 13], [10, 16, 11, 15], [12, 3, 13, 4]]"
8_5_53,"[[12, 3, 13, 4], [14, 10, 15, 9], [16, 6, 1, 5], [2, 8, 3, 7], [4, 11, 5, 12], [6, 2, 7, 1], [8, 14, 9, 13], [10, 16, 11, 15]]"
8_5_54,"[[10, 16, 11, 15], [12, 3, 13, 4], [14, 10, 15, 9], [16, 6, 1, 5], [2, 8, 3, 7], [4, 11, 5, 12], [6, 2, 7, 1], [8, 14, 9, 13]]"
8_5_55,"[[8, 14, 9, 13], [10, 16, 11, 15], [12, 3, 13, 4], [14, 10, 15, 9], [16, 6, 1, 5], [2, 8, 3, 7], [4, 11, 5, 12], [6, 2, 7, 1]]"
8_5_56,"[[7, 3, 8, 2], [9, 15, 10, 14], [11, 1, 12, 16], [13, 4, 14, 5], [15, 11, 16, 10], [1, 7, 2, 6], [3, 9, 4, 8], [5, 12, 6, 13]]"
8_5_57,"[[5, 12, 6, 13], [7, 3, 8, 2], [9, 15, 10, 14], [11, 1, 12, 16], [13, 4, 14, 5], [15, 11, 16, 10], [1, 7, 2, 6], [3, 9, 4, 8]]"
8_5_58,"[[3, 9, 4, 8], [5, 12, 6, 13], [7, 3, 8, 2], [9, 15, 10, 14], [11, 1, 12, 16], [13, 4, 14, 5], [15, 11, 16, 10], [1, 7, 2, 6]]"
8_5_59,"[[1, 7, 2, 6], [3, 9, 4, 8], [5, 12, 6, 13], [7, 3, 8, 2], [9, 15, 10, 14], [11, 1, 12, 16], [13, 4, 14, 5], [15, 11, 16, 10]]"
