name,pd_notation
12n_0629_0,"[[24, 13, 1, 14], [2, 6, 3, 5], [4, 15, 5, 16], [11, 6, 12, 7], [23, 8, 24, 9], [17, 11, 18, 10], [19, 12, 20, 13], [14, 21, 15, 22], [16, 3, 17, 4], [7, 19, 8, 18], [20, 2, 21, 1], [9, 22, 10, 23]]"
12n_0629_1,"[[9, 22, 10, 23], [24, 13, 1, 14], [2, 6, 3, 5], [4, 15, 5, 16], [11, 6, 12, 7], [23, 8, 24, 9], [17, 11, 18, 10], [19, 12, 20, 13], [14, 21, 15, 22], [16, 3, 17, 4], [7, 19, 8, 18], [20, 2, 21, 1]]"
12n_0629_2,"[[20, 2, 21, 1], [9, 22, 10, 23], [24, 13, 1, 14], [2, 6, 3, 5], [4, 15, 5, 16], [11, 6, 12, 7], [23, 8, 24, 9], [17, 11, 18, 10], [19, 12, 20, 13], [14, 21, 15, 22], [16, 3, 17, 4], [7, 19, 8, 18]]"
12n_0629_3,"[[7, 19, 8, 18], [20, 2, 21, 1], [9, 22, 10, 23], [24, 13, 1, 14], [2, 6, 3, 5], [4, 15, 5, 16], [11, 6, 12, 7], [23, 8, 24, 9], [17, 11, 18, 10], [19, 12, 20, 13], [14, 21, 15, 22], [16, 3, 17, 4]]"
12n_0629_4,"[[16, 3, 17, 4], [7, 19, 8, 18], [20, 2, 21, 1], [9, 22, 10, 23], [24, 13, 1, 14], [2, 6, 3, 5], [4, 15, 5, 16], [11, 6, 12, 7], [23, 8, 24, 9], [17, 11, 18, 10], [19, 12, 20, 13], [14, 21, 15, 22]]"
12n_0629_5,"[[14, 21, 15, 22], [16, 3, 17, 4], [7, 19, 8, 18], [20, 2, 21, 1], [9, 22, 10, 23], [24, 13, 1, 14], [2, 6, 3, 5], [4, 15, 5, 16], [11, 6, 12, 7], [23, 8, 24, 9], [17, 11, 18, 10], [19, 12, 20, 13]]"
12n_0629_6,"[[19, 12, 20, 13], [14, 21, 15, 22], [16, 3, 17, 4], [7, 19, 8, 18], [20, 2, 21, 1], [9, 22, 10, 23], [24, 13, 1, 14], [2, 6, 3, 5], [4, 15, 5, 16], [11, 6, 12, 7], [23, 8, 24, 9], [17, 11, 18, 10]]"
12n_0629_7,"[[17, 11, 18, 10], [19, 12, 20, 13], [14, 21, 15, 22], [16, 3, 17, 4], [7, 19, 8, 18], [20, 2, 21, 1], [9, 22, 10, 23], [24, 13, 1, 14], [2, 6, 3, 5], [4, 15, 5, 16], [11, 6, 12, 7], [23, 8, 24, 9]]"
12n_0629_8,"[[23, 8, 24, 9], [17, 11, 18, 10], [19, 12, 20, 13], [14, 21, 15, 22], [16, 3, 17, 4], [7, 19, 8, 18], [20, 2, 21, 1], [9, 22, 10, 23], [24, 13, 1, 14], [2, 6, 3, 5], [4, 15, 5, 16], [11, 6, 12, 7]]"
12n_0629_9,"[[11, 6, 12, 7], [23, 8, 24, 9], [17, 11, 18, 10], [19, 12, 20, 13], [14, 21, 15, 22], [16, 3, 17, 4], [7, 19, 8, 18], [20, 2, 21, 1], [9, 22, 10, 23], [24, 13, 1, 14], [2, 6, 3, 5], [4, 15, 5, 16]]"
