name,pd_notation
12n_0253_0,"[[11, 24, 12, 1], [2, 6, 3, 5], [4, 10, 5, 9], [17, 6, 18, 7], [8, 4, 9, 3], [21, 10, 22, 11], [12, 19, 13, 20], [23, 14, 24, 15], [7, 16, 8, 17], [18, 13, 19, 14], [1, 20, 2, 21], [15, 22, 16, 23]]"
12n_0253_1,"[[15, 22, 16, 23], [11, 24, 12, 1], [2, 6, 3, 5], [4, 10, 5, 9], [17, 6, 18, 7], [8, 4, 9, 3], [21, 10, 22, 11], [12, 19, 13, 20], [23, 14, 24, 15], [7, 16, 8, 17], [18, 13, 19, 14], [1, 20, 2, 21]]"
12n_0253_2,"[[1, 20, 2, 21], [15, 22, 16, 23], [11, 24, 12, 1], [2, 6, 3, 5], [4, 10, 5, 9], [17, 6, 18, 7], [8, 4, 9, 3], [21, 10, 22, 11], [12, 19, 13, 20], [23, 14, 24, 15], [7, 16, 8, 17], [18, 13, 19, 14]]"
12n_0253_3,"[[18, 13, 19, 14], [1, 20, 2, 21], [15, 22, 16, 23], [11, 24, 12, 1], [2, 6, 3, 5], [4, 10, 5, 9], [17, 6, 18, 7], [8, 4, 9, 3], [21, 10, 22, 11], [12, 19, 13, 20], [23, 14, 24, 15], [7, 16, 8, 17]]"
12n_0253_4,"[[7, 16, 8, 17], [18, 13, 19, 14], [1, 20, 2, 21], [15, 22, 16, 23], [11, 24, 12, 1], [2, 6, 3, 5], [4, 10, 5, 9], [17, 6, 18, 7], [8, 4, 9, 3], [21, 10, 22, 11], [12, 19, 13, 20], [23, 14, 24, 15]]"
12n_0253_5,"[[23, 14, 24, 15], [7, 16, 8, 17], [18, 13, 19, 14], [1, 20, 2, 21], [15, 22, 16, 23], [11, 24, 12, 1], [2, 6, 3, 5], [4, 10, 5, 9], [17, 6, 18, 7], [8, 4, 9, 3], [21, 10, 22, 11], [12, 19, 13, 20]]"
12n_0253_6,"[[12, 19, 13, 20], [23, 14, 24, 15], [7, 16, 8, 17], [18, 13, 19, 14], [1, 20, 2, 21], [15, 22, 16, 23], [11, 24, 12, 1], [2, 6, 3, 5], [4, 10, 5, 9], [17, 6, 18, 7], [8, 4, 9, 3], [21, 10, 22, 11]]"
12n_0253_7,"[[21, 10, 22, 11], [12, 19, 13, 20], [23, 14, 24, 15], [7, 16, 8, 17], [18, 13, 19, 14], [1, 20, 2, 21], [15, 22, 16, 23], [11, 24, 12, 1], [2, 6, 3, 5], [4, 10, 5, 9], [17, 6, 18, 7], [8, 4, 9, 3]]"
12n_0253_8,"[[8, 4, 9, 3], [21, 10, 22, 11], [12, 19, 13, 20], [23, 14, 24, 15], [7, 16, 8, 17], [18, 13, 19, 14], [1, 20, 2, 21], [15, 22, 16, 23], [11, 24, 12, 1], [2, 6, 3, 5], [4, 10, 5, 9], [17, 6, 18, 7]]"
12n_0253_9,"[[17, 6, 18, 7], [8, 4, 9, 3], [21, 10, 22, 11], [12, 19, 13, 20], [23, 14, 24, 15], [7, 16, 8, 17], [18, 13, 19, 14], [1, 20, 2, 21], [15, 22, 16, 23], [11, 24, 12, 1], [2, 6, 3, 5], [4, 10, 5, 9]]"
12n_0253_10,"[[4, 10, 5, 9], [17, 6, 18, 7], [8, 4, 9, 3], [21, 10, 22, 11], [12, 19, 13, 20], [23, 14, 24, 15], [7, 16, 8, 17], [18, 13, 19, 14], [1, 20, 2, 21], [15, 22, 16, 23], [11, 24, 12, 1], [2, 6, 3, 5]]"
12n_0253_11,"[[2, 6, 3, 5], [4, 10, 5, 9], [17, 6, 18, 7], [8, 4, 9, 3], [21, 10, 22, 11], [12, 19, 13, 20], [23, 14, 24, 15], [7, 16, 8, 17], [18, 13, 19, 14], [1, 20, 2, 21], [15, 22, 16, 23], [11, 24, 12, 1]]"
12n_0253_12,"[[12, 1, 13, 2], [3, 7, 4, 6], [5, 11, 6, 10], [18, 7, 19, 8], [9, 5, 10, 4], [22, 11, 23, 12], [13, 20, 14, 21], [24, 15, 1, 16], [8, 17, 9, 18], [19, 14, 20, 15], [2, 21, 3, 22], [16, 23, 17, 24]]"
