name,pd_notation
12n_0229_0,"[[21, 24, 22, 1], [2, 6, 3, 5], [4, 10, 5, 9], [15, 7, 16, 6], [8, 4, 9, 3], [23, 11, 24, 10], [17, 13, 18, 12], [19, 15, 20, 14], [7, 17, 8, 16], [13, 19, 14, 18], [1, 20, 2, 21], [11, 23, 12, 22]]"
12n_0229_1,"[[11, 23, 12, 22], [21, 24, 22, 1], [2, 6, 3, 5], [4, 10, 5, 9], [15, 7, 16, 6], [8, 4, 9, 3], [23, 11, 24, 10], [17, 13, 18, 12], [19, 15, 20, 14], [7, 17, 8, 16], [13, 19, 14, 18], [1, 20, 2, 21]]"
12n_0229_2,"[[1, 20, 2, 21], [11, 23, 12, 22], [21, 24, 22, 1], [2, 6, 3, 5], [4, 10, 5, 9], [15, 7, 16, 6], [8, 4, 9, 3], [23, 11, 24, 10], [17, 13, 18, 12], [19, 15, 20, 14], [7, 17, 8, 16], [13, 19, 14, 18]]"
12n_0229_3,"[[13, 19, 14, 18], [1, 20, 2, 21], [11, 23, 12, 22], [21, 24, 22, 1], [2, 6, 3, 5], [4, 10, 5, 9], [15, 7, 16, 6], [8, 4, 9, 3], [23, 11, 24, 10], [17, 13, 18, 12], [19, 15, 20, 14], [7, 17, 8, 16]]"
12n_0229_4,"[[7, 17, 8, 16], [13, 19, 14, 18], [1, 20, 2, 21], [11, 23, 12, 22], [21, 24, 22, 1], [2, 6, 3, 5], [4, 10, 5, 9], [15, 7, 16, 6], [8, 4, 9, 3], [23, 11, 24, 10], [17, 13, 18, 12], [19, 15, 20, 14]]"
12n_0229_5,"[[19, 15, 20, 14], [7, 17, 8, 16], [13, 19, 14, 18], [1, 20, 2, 21], [11, 23, 12, 22], [21, 24, 22, 1], [2, 6, 3, 5], [4, 10, 5, 9], [15, 7, 16, 6], [8, 4, 9, 3], [23, 11, 24, 10], [17, 13, 18, 12]]"
12n_0229_6,"[[17, 13, 18, 12], [19, 15, 20, 14], [7, 17, 8, 16], [13, 19, 14, 18], [1, 20, 2, 21], [11, 23, 12, 22], [21, 24, 22, 1], [2, 6, 3, 5], [4, 10, 5, 9], [15, 7, 16, 6], [8, 4, 9, 3], [23, 11, 24, 10]]"
12n_0229_7,"[[23, 11, 24, 10], [17, 13, 18, 12], [19, 15, 20, 14], [7, 17, 8, 16], [13, 19, 14, 18], [1, 20, 2, 21], [11, 23, 12, 22], [21, 24, 22, 1], [2, 6, 3, 5], [4, 10, 5, 9], [15, 7, 16, 6], [8, 4, 9, 3]]"
12n_0229_8,"[[8, 4, 9, 3], [23, 11, 24, 10], [17, 13, 18, 12], [19, 15, 20, 14], [7, 17, 8, 16], [13, 19, 14, 18], [1, 20, 2, 21], [11, 23, 12, 22], [21, 24, 22, 1], [2, 6, 3, 5], [4, 10, 5, 9], [15, 7, 16, 6]]"
12n_0229_9,"[[15, 7, 16, 6], [8, 4, 9, 3], [23, 11, 24, 10], [17, 13, 18, 12], [19, 15, 20, 14], [7, 17, 8, 16], [13, 19, 14, 18], [1, 20, 2, 21], [11, 23, 12, 22], [21, 24, 22, 1], [2, 6, 3, 5], [4, 10, 5, 9]]"
12n_0229_10,"[[4, 10, 5, 9], [15, 7, 16, 6], [8, 4, 9, 3], [23, 11, 24, 10], [17, 13, 18, 12], [19, 15, 20, 14], [7, 17, 8, 16], [13, 19, 14, 18], [1, 20, 2, 21], [11, 23, 12, 22], [21, 24, 22, 1], [2, 6, 3, 5]]"
12n_0229_11,"[[2, 6, 3, 5], [4, 10, 5, 9], [15, 7, 16, 6], [8, 4, 9, 3], [23, 11, 24, 10], [17, 13, 18, 12], [19, 15, 20, 14], [7, 17, 8, 16], [13, 19, 14, 18], [1, 20, 2, 21], [11, 23, 12, 22], [21, 24, 22, 1]]"
12n_0229_12,"[[22, 1, 23, 2], [3, 7, 4, 6], [5, 11, 6, 10], [16, 8, 17, 7], [9, 5, 10, 4], [24, 12, 1, 11], [18, 14, 19, 13], [20, 16, 21, 15], [8, 18, 9, 17], [14, 20, 15, 19], [2, 21, 3, 22], [12, 24, 13, 23]]"
12n_0229_13,"[[12, 24, 13, 23], [22, 1, 23, 2], [3, 7, 4, 6], [5, 11, 6, 10], [16, 8, 17, 7], [9, 5, 10, 4], [24, 12, 1, 11], [18, 14, 19, 13], [20, 16, 21, 15], [8, 18, 9, 17], [14, 20, 15, 19], [2, 21, 3, 22]]"
12n_0229_14,"[[2, 21, 3, 22], [12, 24, 13, 23], [22, 1, 23, 2], [3, 7, 4, 6], [5, 11, 6, 10], [16, 8, 17, 7], [9, 5, 10, 4], [24, 12, 1, 11], [18, 14, 19, 13], [20, 16, 21, 15], [8, 18, 9, 17], [14, 20, 15, 19]]"
12n_0229_15,"[[14, 20, 15, 19], [2, 21, 3, 22], [12, 24, 13, 23], [22, 1, 23, 2], [3, 7, 4, 6], [5, 11, 6, 10], [16, 8, 17, 7], [9, 5, 10, 4], [24, 12, 1, 11], [18, 14, 19, 13], [20, 16, 21, 15], [8, 18, 9, 17]]"
12n_0229_16,"[[8, 18, 9, 17], [14, 20, 15, 19], [2, 21, 3, 22], [12, 24, 13, 23], [22, 1, 23, 2], [3, 7, 4, 6], [5, 11, 6, 10], [16, 8, 17, 7], [9, 5, 10, 4], [24, 12, 1, 11], [18, 14, 19, 13], [20, 16, 21, 15]]"
12n_0229_17,"[[20, 16, 21, 15], [8, 18, 9, 17], [14, 20, 15, 19], [2, 21, 3, 22], [12, 24, 13, 23], [22, 1, 23, 2], [3, 7, 4, 6], [5, 11, 6, 10], [16, 8, 17, 7], [9, 5, 10, 4], [24, 12, 1, 11], [18, 14, 19, 13]]"
12n_0229_18,"[[18, 14, 19, 13], [20, 16, 21, 15], [8, 18, 9, 17], [14, 20, 15, 19], [2, 21, 3, 22], [12, 24, 13, 23], [22, 1, 23, 2], [3, 7, 4, 6], [5, 11, 6, 10], [16, 8, 17, 7], [9, 5, 10, 4], [24, 12, 1, 11]]"
12n_0229_19,"[[24, 12, 1, 11], [18, 14, 19, 13], [20, 16, 21, 15], [8, 18, 9, 17], [14, 20, 15, 19], [2, 21, 3, 22], [12, 24, 13, 23], [22, 1, 23, 2], [3, 7, 4, 6], [5, 11, 6, 10], [16, 8, 17, 7], [9, 5, 10, 4]]"
12n_0229_20,"[[9, 5, 10, 4], [24, 12, 1, 11], [18, 14, 19, 13], [20, 16, 21, 15], [8, 18, 9, 17], [14, 20, 15, 19], [2, 21, 3, 22], [12, 24, 13, 23], [22, 1, 23, 2], [3, 7, 4, 6], [5, 11, 6, 10], [16, 8, 17, 7]]"
12n_0229_21,"[[16, 8, 17, 7], [9, 5, 10, 4], [24, 12, 1, 11], [18, 14, 19, 13], [20, 16, 21, 15], [8, 18, 9, 17], [14, 20, 15, 19], [2, 21, 3, 22], [12, 24, 13, 23], [22, 1, 23, 2], [3, 7, 4, 6], [5, 11, 6, 10]]"
12n_0229_22,"[[5, 11, 6, 10], [16, 8, 17, 7], [9, 5, 10, 4], [24, 12, 1, 11], [18, 14, 19, 13], [20, 16, 21, 15], [8, 18, 9, 17], [14, 20, 15, 19], [2, 21, 3, 22], [12, 24, 13, 23], [22, 1, 23, 2], [3, 7, 4, 6]]"
12n_0229_23,"[[3, 7, 4, 6], [5, 11, 6, 10], [16, 8, 17, 7], [9, 5, 10, 4], [24, 12, 1, 11], [18, 14, 19, 13], [20, 16, 21, 15], [8, 18, 9, 17], [14, 20, 15, 19], [2, 21, 3, 22], [12, 24, 13, 23], [22, 1, 23, 2]]"
12n_0229_24,"[[23, 2, 24, 3], [4, 8, 5, 7], [6, 12, 7, 11], [17, 9, 18, 8], [10, 6, 11, 5], [1, 13, 2, 12], [19, 15, 20, 14], [21, 17, 22, 16], [9, 19, 10, 18], [15, 21, 16, 20], [3, 22, 4, 23], [13, 1, 14, 24]]"
12n_0229_25,"[[13, 1, 14, 24], [23, 2, 24, 3], [4, 8, 5, 7], [6, 12, 7, 11], [17, 9, 18, 8], [10, 6, 11, 5], [1, 13, 2, 12], [19, 15, 20, 14], [21, 17, 22, 16], [9, 19, 10, 18], [15, 21, 16, 20], [3, 22, 4, 23]]"
12n_0229_26,"[[3, 22, 4, 23], [13, 1, 14, 24], [23, 2, 24, 3], [4, 8, 5, 7], [6, 12, 7, 11], [17, 9, 18, 8], [10, 6, 11, 5], [1, 13, 2, 12], [19, 15, 20, 14], [21, 17, 22, 16], [9, 19, 10, 18], [15, 21, 16, 20]]"
12n_0229_27,"[[15, 21, 16, 20], [3, 22, 4, 23], [13, 1, 14, 24], [23, 2, 24, 3], [4, 8, 5, 7], [6, 12, 7, 11], [17, 9, 18, 8], [10, 6, 11, 5], [1, 13, 2, 12], [19, 15, 20, 14], [21, 17, 22, 16], [9, 19, 10, 18]]"
12n_0229_28,"[[9, 19, 10, 18], [15, 21, 16, 20], [3, 22, 4, 23], [13, 1, 14, 24], [23, 2, 24, 3], [4, 8, 5, 7], [6, 12, 7, 11], [17, 9, 18, 8], [10, 6, 11, 5], [1, 13, 2, 12], [19, 15, 20, 14], [21, 17, 22, 16]]"
12n_0229_29,"[[21, 17, 22, 16], [9, 19, 10, 18], [15, 21, 16, 20], [3, 22, 4, 23], [13, 1, 14, 24], [23, 2, 24, 3], [4, 8, 5, 7], [6, 12, 7, 11], [17, 9, 18, 8], [10, 6, 11, 5], [1, 13, 2, 12], [19, 15, 20, 14]]"
12n_0229_30,"[[19, 15, 20, 14], [21, 17, 22, 16], [9, 19, 10, 18], [15, 21, 16, 20], [3, 22, 4, 23], [13, 1, 14, 24], [23, 2, 24, 3], [4, 8, 5, 7], [6, 12, 7, 11], [17, 9, 18, 8], [10, 6, 11, 5], [1, 13, 2, 12]]"
