name,pd_notation
12n_0108_0,"[[15, 1, 16, 24], [2, 6, 3, 5], [4, 10, 5, 9], [13, 6, 14, 7], [8, 4, 9, 3], [19, 11, 20, 10], [7, 12, 8, 13], [21, 15, 22, 14], [23, 17, 24, 16], [11, 19, 12, 18], [1, 21, 2, 20], [17, 23, 18, 22]]"
12n_0108_1,"[[17, 23, 18, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 10, 5, 9], [13, 6, 14, 7], [8, 4, 9, 3], [19, 11, 20, 10], [7, 12, 8, 13], [21, 15, 22, 14], [23, 17, 24, 16], [11, 19, 12, 18], [1, 21, 2, 20]]"
12n_0108_2,"[[1, 21, 2, 20], [17, 23, 18, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 10, 5, 9], [13, 6, 14, 7], [8, 4, 9, 3], [19, 11, 20, 10], [7, 12, 8, 13], [21, 15, 22, 14], [23, 17, 24, 16], [11, 19, 12, 18]]"
12n_0108_3,"[[11, 19, 12, 18], [1, 21, 2, 20], [17, 23, 18, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 10, 5, 9], [13, 6, 14, 7], [8, 4, 9, 3], [19, 11, 20, 10], [7, 12, 8, 13], [21, 15, 22, 14], [23, 17, 24, 16]]"
12n_0108_4,"[[23, 17, 24, 16], [11, 19, 12, 18], [1, 21, 2, 20], [17, 23, 18, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 10, 5, 9], [13, 6, 14, 7], [8, 4, 9, 3], [19, 11, 20, 10], [7, 12, 8, 13], [21, 15, 22, 14]]"
12n_0108_5,"[[21, 15, 22, 14], [23, 17, 24, 16], [11, 19, 12, 18], [1, 21, 2, 20], [17, 23, 18, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 10, 5, 9], [13, 6, 14, 7], [8, 4, 9, 3], [19, 11, 20, 10], [7, 12, 8, 13]]"
12n_0108_6,"[[7, 12, 8, 13], [21, 15, 22, 14], [23, 17, 24, 16], [11, 19, 12, 18], [1, 21, 2, 20], [17, 23, 18, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 10, 5, 9], [13, 6, 14, 7], [8, 4, 9, 3], [19, 11, 20, 10]]"
12n_0108_7,"[[19, 11, 20, 10], [7, 12, 8, 13], [21, 15, 22, 14], [23, 17, 24, 16], [11, 19, 12, 18], [1, 21, 2, 20], [17, 23, 18, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 10, 5, 9], [13, 6, 14, 7], [8, 4, 9, 3]]"
12n_0108_8,"[[8, 4, 9, 3], [19, 11, 20, 10], [7, 12, 8, 13], [21, 15, 22, 14], [23, 17, 24, 16], [11, 19, 12, 18], [1, 21, 2, 20], [17, 23, 18, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 10, 5, 9], [13, 6, 14, 7]]"
12n_0108_9,"[[13, 6, 14, 7], [8, 4, 9, 3], [19, 11, 20, 10], [7, 12, 8, 13], [21, 15, 22, 14], [23, 17, 24, 16], [11, 19, 12, 18], [1, 21, 2, 20], [17, 23, 18, 22], [15, 1, 16, 24], [2, 6, 3, 5], [4, 10, 5, 9]]"
12n_0108_10,"[[4, 10, 5, 9], [13, 6, 14, 7], [8, 4, 9, 3], [19, 11, 20, 10], [7, 12, 8, 13], [21, 15, 22, 14], [23, 17, 24, 16], [11, 19, 12, 18], [1, 21, 2, 20], [17, 23, 18, 22], [15, 1, 16, 24], [2, 6, 3, 5]]"
12n_0108_11,"[[2, 6, 3, 5], [4, 10, 5, 9], [13, 6, 14, 7], [8, 4, 9, 3], [19, 11, 20, 10], [7, 12, 8, 13], [21, 15, 22, 14], [23, 17, 24, 16], [11, 19, 12, 18], [1, 21, 2, 20], [17, 23, 18, 22], [15, 1, 16, 24]]"
12n_0108_12,"[[16, 2, 17, 1], [3, 7, 4, 6], [5, 11, 6, 10], [14, 7, 15, 8], [9, 5, 10, 4], [20, 12, 21, 11], [8, 13, 9, 14], [22, 16, 23, 15], [24, 18, 1, 17], [12, 20, 13, 19], [2, 22, 3, 21], [18, 24, 19, 23]]"
12n_0108_13,"[[18, 24, 19, 23], [16, 2, 17, 1], [3, 7, 4, 6], [5, 11, 6, 10], [14, 7, 15, 8], [9, 5, 10, 4], [20, 12, 21, 11], [8, 13, 9, 14], [22, 16, 23, 15], [24, 18, 1, 17], [12, 20, 13, 19], [2, 22, 3, 21]]"
12n_0108_14,"[[2, 22, 3, 21], [18, 24, 19, 23], [16, 2, 17, 1], [3, 7, 4, 6], [5, 11, 6, 10], [14, 7, 15, 8], [9, 5, 10, 4], [20, 12, 21, 11], [8, 13, 9, 14], [22, 16, 23, 15], [24, 18, 1, 17], [12, 20, 13, 19]]"
12n_0108_15,"[[12, 20, 13, 19], [2, 22, 3, 21], [18, 24, 19, 23], [16, 2, 17, 1], [3, 7, 4, 6], [5, 11, 6, 10], [14, 7, 15, 8], [9, 5, 10, 4], [20, 12, 21, 11], [8, 13, 9, 14], [22, 16, 23, 15], [24, 18, 1, 17]]"
12n_0108_16,"[[24, 18, 1, 17], [12, 20, 13, 19], [2, 22, 3, 21], [18, 24, 19, 23], [16, 2, 17, 1], [3, 7, 4, 6], [5, 11, 6, 10], [14, 7, 15, 8], [9, 5, 10, 4], [20, 12, 21, 11], [8, 13, 9, 14], [22, 16, 23, 15]]"
12n_0108_17,"[[22, 16, 23, 15], [24, 18, 1, 17], [12, 20, 13, 19], [2, 22, 3, 21], [18, 24, 19, 23], [16, 2, 17, 1], [3, 7, 4, 6], [5, 11, 6, 10], [14, 7, 15, 8], [9, 5, 10, 4], [20, 12, 21, 11], [8, 13, 9, 14]]"
12n_0108_18,"[[8, 13, 9, 14], [22, 16, 23, 15], [24, 18, 1, 17], [12, 20, 13, 19], [2, 22, 3, 21], [18, 24, 19, 23], [16, 2, 17, 1], [3, 7, 4, 6], [5, 11, 6, 10], [14, 7, 15, 8], [9, 5, 10, 4], [20, 12, 21, 11]]"
12n_0108_19,"[[20, 12, 21, 11], [8, 13, 9, 14], [22, 16, 23, 15], [24, 18, 1, 17], [12, 20, 13, 19], [2, 22, 3, 21], [18, 24, 19, 23], [16, 2, 17, 1], [3, 7, 4, 6], [5, 11, 6, 10], [14, 7, 15, 8], [9, 5, 10, 4]]"
12n_0108_20,"[[9, 5, 10, 4], [20, 12, 21, 11], [8, 13, 9, 14], [22, 16, 23, 15], [24, 18, 1, 17], [12, 20, 13, 19], [2, 22, 3, 21], [18, 24, 19, 23], [16, 2, 17, 1], [3, 7, 4, 6], [5, 11, 6, 10], [14, 7, 15, 8]]"
12n_0108_21,"[[14, 7, 15, 8], [9, 5, 10, 4], [20, 12, 21, 11], [8, 13, 9, 14], [22, 16, 23, 15], [24, 18, 1, 17], [12, 20, 13, 19], [2, 22, 3, 21], [18, 24, 19, 23], [16, 2, 17, 1], [3, 7, 4, 6], [5, 11, 6, 10]]"
12n_0108_22,"[[5, 11, 6, 10], [14, 7, 15, 8], [9, 5, 10, 4], [20, 12, 21, 11], [8, 13, 9, 14], [22, 16, 23, 15], [24, 18, 1, 17], [12, 20, 13, 19], [2, 22, 3, 21], [18, 24, 19, 23], [16, 2, 17, 1], [3, 7, 4, 6]]"
12n_0108_23,"[[3, 7, 4, 6], [5, 11, 6, 10], [14, 7, 15, 8], [9, 5, 10, 4], [20, 12, 21, 11], [8, 13, 9, 14], [22, 16, 23, 15], [24, 18, 1, 17], [12, 20, 13, 19], [2, 22, 3, 21], [18, 24, 19, 23], [16, 2, 17, 1]]"
12n_0108_24,"[[17, 3, 18, 2], [4, 8, 5, 7], [6, 12, 7, 11], [15, 8, 16, 9], [10, 6, 11, 5], [21, 13, 22, 12], [9, 14, 10, 15], [23, 17, 24, 16], [1, 19, 2, 18], [13, 21, 14, 20], [3, 23, 4, 22], [19, 1, 20, 24]]"
12n_0108_25,"[[19, 1, 20, 24], [17, 3, 18, 2], [4, 8, 5, 7], [6, 12, 7, 11], [15, 8, 16, 9], [10, 6, 11, 5], [21, 13, 22, 12], [9, 14, 10, 15], [23, 17, 24, 16], [1, 19, 2, 18], [13, 21, 14, 20], [3, 23, 4, 22]]"
12n_0108_26,"[[3, 23, 4, 22], [19, 1, 20, 24], [17, 3, 18, 2], [4, 8, 5, 7], [6, 12, 7, 11], [15, 8, 16, 9], [10, 6, 11, 5], [21, 13, 22, 12], [9, 14, 10, 15], [23, 17, 24, 16], [1, 19, 2, 18], [13, 21, 14, 20]]"
12n_0108_27,"[[13, 21, 14, 20], [3, 23, 4, 22], [19, 1, 20, 24], [17, 3, 18, 2], [4, 8, 5, 7], [6, 12, 7, 11], [15, 8, 16, 9], [10, 6, 11, 5], [21, 13, 22, 12], [9, 14, 10, 15], [23, 17, 24, 16], [1, 19, 2, 18]]"
12n_0108_28,"[[1, 19, 2, 18], [13, 21, 14, 20], [3, 23, 4, 22], [19, 1, 20, 24], [17, 3, 18, 2], [4, 8, 5, 7], [6, 12, 7, 11], [15, 8, 16, 9], [10, 6, 11, 5], [21, 13, 22, 12], [9, 14, 10, 15], [23, 17, 24, 16]]"
12n_0108_29,"[[23, 17, 24, 16], [1, 19, 2, 18], [13, 21, 14, 20], [3, 23, 4, 22], [19, 1, 20, 24], [17, 3, 18, 2], [4, 8, 5, 7], [6, 12, 7, 11], [15, 8, 16, 9], [10, 6, 11, 5], [21, 13, 22, 12], [9, 14, 10, 15]]"
12n_0108_30,"[[9, 14, 10, 15], [23, 17, 24, 16], [1, 19, 2, 18], [13, 21, 14, 20], [3, 23, 4, 22], [19, 1, 20, 24], [17, 3, 18, 2], [4, 8, 5, 7], [6, 12, 7, 11], [15, 8, 16, 9], [10, 6, 11, 5], [21, 13, 22, 12]]"
12n_0108_31,"[[21, 13, 22, 12], [9, 14, 10, 15], [23, 17, 24, 16], [1, 19, 2, 18], [13, 21, 14, 20], [3, 23, 4, 22], [19, 1, 20, 24], [17, 3, 18, 2], [4, 8, 5, 7], [6, 12, 7, 11], [15, 8, 16, 9], [10, 6, 11, 5]]"
12n_0108_32,"[[10, 6, 11, 5], [21, 13, 22, 12], [9, 14, 10, 15], [23, 17, 24, 16], [1, 19, 2, 18], [13, 21, 14, 20], [3, 23, 4, 22], [19, 1, 20, 24], [17, 3, 18, 2], [4, 8, 5, 7], [6, 12, 7, 11], [15, 8, 16, 9]]"
12n_0108_33,"[[15, 8, 16, 9], [10, 6, 11, 5], [21, 13, 22, 12], [9, 14, 10, 15], [23, 17, 24, 16], [1, 19, 2, 18], [13, 21, 14, 20], [3, 23, 4, 22], [19, 1, 20, 24], [17, 3, 18, 2], [4, 8, 5, 7], [6, 12, 7, 11]]"
12n_0108_34,"[[6, 12, 7, 11], [15, 8, 16, 9], [10, 6, 11, 5], [21, 13, 22, 12], [9, 14, 10, 15], [23, 17, 24, 16], [1, 19, 2, 18], [13, 21, 14, 20], [3, 23, 4, 22], [19, 1, 20, 24], [17, 3, 18, 2], [4, 8, 5, 7]]"
12n_0108_35,"[[4, 8, 5, 7], [6, 12, 7, 11], [15, 8, 16, 9], [10, 6, 11, 5], [21, 13, 22, 12], [9, 14, 10, 15], [23, 17, 24, 16], [1, 19, 2, 18], [13, 21, 14, 20], [3, 23, 4, 22], [19, 1, 20, 24], [17, 3, 18, 2]]"
12n_0108_36,"[[18, 4, 19, 3], [5, 9, 6, 8], [7, 13, 8, 12], [16, 9, 17, 10], [11, 7, 12, 6], [22, 14, 23, 13], [10, 15, 11, 16], [24, 18, 1, 17], [2, 20, 3, 19], [14, 22, 15, 21], [4, 24, 5, 23], [20, 2, 21, 1]]"
12n_0108_37,"[[20, 2, 21, 1], [18, 4, 19, 3], [5, 9, 6, 8], [7, 13, 8, 12], [16, 9, 17, 10], [11, 7, 12, 6], [22, 14, 23, 13], [10, 15, 11, 16], [24, 18, 1, 17], [2, 20, 3, 19], [14, 22, 15, 21], [4, 24, 5, 23]]"
12n_0108_38,"[[4, 24, 5, 23], [20, 2, 21, 1], [18, 4, 19, 3], [5, 9, 6, 8], [7, 13, 8, 12], [16, 9, 17, 10], [11, 7, 12, 6], [22, 14, 23, 13], [10, 15, 11, 16], [24, 18, 1, 17], [2, 20, 3, 19], [14, 22, 15, 21]]"
12n_0108_39,"[[14, 22, 15, 21], [4, 24, 5, 23], [20, 2, 21, 1], [18, 4, 19, 3], [5, 9, 6, 8], [7, 13, 8, 12], [16, 9, 17, 10], [11, 7, 12, 6], [22, 14, 23, 13], [10, 15, 11, 16], [24, 18, 1, 17], [2, 20, 3, 19]]"
