name,pd_notation
12a_0852_0,"[[24, 12, 1, 11], [2, 8, 3, 7], [4, 9, 5, 10], [6, 17, 7, 18], [8, 20, 9, 19], [10, 5, 11, 6], [12, 22, 13, 21], [14, 24, 15, 23], [16, 2, 17, 1], [18, 3, 19, 4], [20, 16, 21, 15], [22, 14, 23, 13]]"
12a_0852_1,"[[22, 14, 23, 13], [24, 12, 1, 11], [2, 8, 3, 7], [4, 9, 5, 10], [6, 17, 7, 18], [8, 20, 9, 19], [10, 5, 11, 6], [12, 22, 13, 21], [14, 24, 15, 23], [16, 2, 17, 1], [18, 3, 19, 4], [20, 16, 21, 15]]"
12a_0852_2,"[[20, 16, 21, 15], [22, 14, 23, 13], [24, 12, 1, 11], [2, 8, 3, 7], [4, 9, 5, 10], [6, 17, 7, 18], [8, 20, 9, 19], [10, 5, 11, 6], [12, 22, 13, 21], [14, 24, 15, 23], [16, 2, 17, 1], [18, 3, 19, 4]]"
12a_0852_3,"[[18, 3, 19, 4], [20, 16, 21, 15], [22, 14, 23, 13], [24, 12, 1, 11], [2, 8, 3, 7], [4, 9, 5, 10], [6, 17, 7, 18], [8, 20, 9, 19], [10, 5, 11, 6], [12, 22, 13, 21], [14, 24, 15, 23], [16, 2, 17, 1]]"
12a_0852_4,"[[16, 2, 17, 1], [18, 3, 19, 4], [20, 16, 21, 15], [22, 14, 23, 13], [24, 12, 1, 11], [2, 8, 3, 7], [4, 9, 5, 10], [6, 17, 7, 18], [8, 20, 9, 19], [10, 5, 11, 6], [12, 22, 13, 21], [14, 24, 15, 23]]"
12a_0852_5,"[[14, 24, 15, 23], [16, 2, 17, 1], [18, 3, 19, 4], [20, 16, 21, 15], [22, 14, 23, 13], [24, 12, 1, 11], [2, 8, 3, 7], [4, 9, 5, 10], [6, 17, 7, 18], [8, 20, 9, 19], [10, 5, 11, 6], [12, 22, 13, 21]]"
12a_0852_6,"[[12, 22, 13, 21], [14, 24, 15, 23], [16, 2, 17, 1], [18, 3, 19, 4], [20, 16, 21, 15], [22, 14, 23, 13], [24, 12, 1, 11], [2, 8, 3, 7], [4, 9, 5, 10], [6, 17, 7, 18], [8, 20, 9, 19], [10, 5, 11, 6]]"
12a_0852_7,"[[10, 5, 11, 6], [12, 22, 13, 21], [14, 24, 15, 23], [16, 2, 17, 1], [18, 3, 19, 4], [20, 16, 21, 15], [22, 14, 23, 13], [24, 12, 1, 11], [2, 8, 3, 7], [4, 9, 5, 10], [6, 17, 7, 18], [8, 20, 9, 19]]"
12a_0852_8,"[[8, 20, 9, 19], [10, 5, 11, 6], [12, 22, 13, 21], [14, 24, 15, 23], [16, 2, 17, 1], [18, 3, 19, 4], [20, 16, 21, 15], [22, 14, 23, 13], [24, 12, 1, 11], [2, 8, 3, 7], [4, 9, 5, 10], [6, 17, 7, 18]]"
12a_0852_9,"[[6, 17, 7, 18], [8, 20, 9, 19], [10, 5, 11, 6], [12, 22, 13, 21], [14, 24, 15, 23], [16, 2, 17, 1], [18, 3, 19, 4], [20, 16, 21, 15], [22, 14, 23, 13], [24, 12, 1, 11], [2, 8, 3, 7], [4, 9, 5, 10]]"
12a_0852_10,"[[4, 9, 5, 10], [6, 17, 7, 18], [8, 20, 9, 19], [10, 5, 11, 6], [12, 22, 13, 21], [14, 24, 15, 23], [16, 2, 17, 1], [18, 3, 19, 4], [20, 16, 21, 15], [22, 14, 23, 13], [24, 12, 1, 11], [2, 8, 3, 7]]"
12a_0852_11,"[[2, 8, 3, 7], [4, 9, 5, 10], [6, 17, 7, 18], [8, 20, 9, 19], [10, 5, 11, 6], [12, 22, 13, 21], [14, 24, 15, 23], [16, 2, 17, 1], [18, 3, 19, 4], [20, 16, 21, 15], [22, 14, 23, 13], [24, 12, 1, 11]]"
12a_0852_12,"[[1, 13, 2, 12], [3, 9, 4, 8], [5, 10, 6, 11], [7, 18, 8, 19], [9, 21, 10, 20], [11, 6, 12, 7], [13, 23, 14, 22], [15, 1, 16, 24], [17, 3, 18, 2], [19, 4, 20, 5], [21, 17, 22, 16], [23, 15, 24, 14]]"
12a_0852_13,"[[23, 15, 24, 14], [1, 13, 2, 12], [3, 9, 4, 8], [5, 10, 6, 11], [7, 18, 8, 19], [9, 21, 10, 20], [11, 6, 12, 7], [13, 23, 14, 22], [15, 1, 16, 24], [17, 3, 18, 2], [19, 4, 20, 5], [21, 17, 22, 16]]"
12a_0852_14,"[[21, 17, 22, 16], [23, 15, 24, 14], [1, 13, 2, 12], [3, 9, 4, 8], [5, 10, 6, 11], [7, 18, 8, 19], [9, 21, 10, 20], [11, 6, 12, 7], [13, 23, 14, 22], [15, 1, 16, 24], [17, 3, 18, 2], [19, 4, 20, 5]]"
12a_0852_15,"[[19, 4, 20, 5], [21, 17, 22, 16], [23, 15, 24, 14], [1, 13, 2, 12], [3, 9, 4, 8], [5, 10, 6, 11], [7, 18, 8, 19], [9, 21, 10, 20], [11, 6, 12, 7], [13, 23, 14, 22], [15, 1, 16, 24], [17, 3, 18, 2]]"
12a_0852_16,"[[17, 3, 18, 2], [19, 4, 20, 5], [21, 17, 22, 16], [23, 15, 24, 14], [1, 13, 2, 12], [3, 9, 4, 8], [5, 10, 6, 11], [7, 18, 8, 19], [9, 21, 10, 20], [11, 6, 12, 7], [13, 23, 14, 22], [15, 1, 16, 24]]"
12a_0852_17,"[[15, 1, 16, 24], [17, 3, 18, 2], [19, 4, 20, 5], [21, 17, 22, 16], [23, 15, 24, 14], [1, 13, 2, 12], [3, 9, 4, 8], [5, 10, 6, 11], [7, 18, 8, 19], [9, 21, 10, 20], [11, 6, 12, 7], [13, 23, 14, 22]]"
12a_0852_18,"[[13, 23, 14, 22], [15, 1, 16, 24], [17, 3, 18, 2], [19, 4, 20, 5], [21, 17, 22, 16], [23, 15, 24, 14], [1, 13, 2, 12], [3, 9, 4, 8], [5, 10, 6, 11], [7, 18, 8, 19], [9, 21, 10, 20], [11, 6, 12, 7]]"
12a_0852_19,"[[11, 6, 12, 7], [13, 23, 14, 22], [15, 1, 16, 24], [17, 3, 18, 2], [19, 4, 20, 5], [21, 17, 22, 16], [23, 15, 24, 14], [1, 13, 2, 12], [3, 9, 4, 8], [5, 10, 6, 11], [7, 18, 8, 19], [9, 21, 10, 20]]"
