name,pd_notation
12n_0665_0,"[[19, 24, 20, 1], [2, 8, 3, 7], [4, 9, 5, 10], [6, 12, 7, 11], [8, 18, 9, 17], [10, 15, 11, 16], [21, 12, 22, 13], [14, 6, 15, 5], [16, 3, 17, 4], [23, 18, 24, 19], [1, 20, 2, 21], [13, 22, 14, 23]]"
12n_0665_1,"[[13, 22, 14, 23], [19, 24, 20, 1], [2, 8, 3, 7], [4, 9, 5, 10], [6, 12, 7, 11], [8, 18, 9, 17], [10, 15, 11, 16], [21, 12, 22, 13], [14, 6, 15, 5], [16, 3, 17, 4], [23, 18, 24, 19], [1, 20, 2, 21]]"
12n_0665_2,"[[1, 20, 2, 21], [13, 22, 14, 23], [19, 24, 20, 1], [2, 8, 3, 7], [4, 9, 5, 10], [6, 12, 7, 11], [8, 18, 9, 17], [10, 15, 11, 16], [21, 12, 22, 13], [14, 6, 15, 5], [16, 3, 17, 4], [23, 18, 24, 19]]"
12n_0665_3,"[[23, 18, 24, 19], [1, 20, 2, 21], [13, 22, 14, 23], [19, 24, 20, 1], [2, 8, 3, 7], [4, 9, 5, 10], [6, 12, 7, 11], [8, 18, 9, 17], [10, 15, 11, 16], [21, 12, 22, 13], [14, 6, 15, 5], [16, 3, 17, 4]]"
12n_0665_4,"[[16, 3, 17, 4], [23, 18, 24, 19], [1, 20, 2, 21], [13, 22, 14, 23], [19, 24, 20, 1], [2, 8, 3, 7], [4, 9, 5, 10], [6, 12, 7, 11], [8, 18, 9, 17], [10, 15, 11, 16], [21, 12, 22, 13], [14, 6, 15, 5]]"
12n_0665_5,"[[14, 6, 15, 5], [16, 3, 17, 4], [23, 18, 24, 19], [1, 20, 2, 21], [13, 22, 14, 23], [19, 24, 20, 1], [2, 8, 3, 7], [4, 9, 5, 10], [6, 12, 7, 11], [8, 18, 9, 17], [10, 15, 11, 16], [21, 12, 22, 13]]"
12n_0665_6,"[[21, 12, 22, 13], [14, 6, 15, 5], [16, 3, 17, 4], [23, 18, 24, 19], [1, 20, 2, 21], [13, 22, 14, 23], [19, 24, 20, 1], [2, 8, 3, 7], [4, 9, 5, 10], [6, 12, 7, 11], [8, 18, 9, 17], [10, 15, 11, 16]]"
12n_0665_7,"[[10, 15, 11, 16], [21, 12, 22, 13], [14, 6, 15, 5], [16, 3, 17, 4], [23, 18, 24, 19], [1, 20, 2, 21], [13, 22, 14, 23], [19, 24, 20, 1], [2, 8, 3, 7], [4, 9, 5, 10], [6, 12, 7, 11], [8, 18, 9, 17]]"
12n_0665_8,"[[8, 18, 9, 17], [10, 15, 11, 16], [21, 12, 22, 13], [14, 6, 15, 5], [16, 3, 17, 4], [23, 18, 24, 19], [1, 20, 2, 21], [13, 22, 14, 23], [19, 24, 20, 1], [2, 8, 3, 7], [4, 9, 5, 10], [6, 12, 7, 11]]"
12n_0665_9,"[[6, 12, 7, 11], [8, 18, 9, 17], [10, 15, 11, 16], [21, 12, 22, 13], [14, 6, 15, 5], [16, 3, 17, 4], [23, 18, 24, 19], [1, 20, 2, 21], [13, 22, 14, 23], [19, 24, 20, 1], [2, 8, 3, 7], [4, 9, 5, 10]]"
12n_0665_10,"[[4, 9, 5, 10], [6, 12, 7, 11], [8, 18, 9, 17], [10, 15, 11, 16], [21, 12, 22, 13], [14, 6, 15, 5], [16, 3, 17, 4], [23, 18, 24, 19], [1, 20, 2, 21], [13, 22, 14, 23], [19, 24, 20, 1], [2, 8, 3, 7]]"
12n_0665_11,"[[2, 8, 3, 7], [4, 9, 5, 10], [6, 12, 7, 11], [8, 18, 9, 17], [10, 15, 11, 16], [21, 12, 22, 13], [14, 6, 15, 5], [16, 3, 17, 4], [23, 18, 24, 19], [1, 20, 2, 21], [13, 22, 14, 23], [19, 24, 20, 1]]"
12n_0665_12,"[[20, 1, 21, 2], [3, 9, 4, 8], [5, 10, 6, 11], [7, 13, 8, 12], [9, 19, 10, 18], [11, 16, 12, 17], [22, 13, 23, 14], [15, 7, 16, 6], [17, 4, 18, 5], [24, 19, 1, 20], [2, 21, 3, 22], [14, 23, 15, 24]]"
12n_0665_13,"[[14, 23, 15, 24], [20, 1, 21, 2], [3, 9, 4, 8], [5, 10, 6, 11], [7, 13, 8, 12], [9, 19, 10, 18], [11, 16, 12, 17], [22, 13, 23, 14], [15, 7, 16, 6], [17, 4, 18, 5], [24, 19, 1, 20], [2, 21, 3, 22]]"
12n_0665_14,"[[2, 21, 3, 22], [14, 23, 15, 24], [20, 1, 21, 2], [3, 9, 4, 8], [5, 10, 6, 11], [7, 13, 8, 12], [9, 19, 10, 18], [11, 16, 12, 17], [22, 13, 23, 14], [15, 7, 16, 6], [17, 4, 18, 5], [24, 19, 1, 20]]"
12n_0665_15,"[[24, 19, 1, 20], [2, 21, 3, 22], [14, 23, 15, 24], [20, 1, 21, 2], [3, 9, 4, 8], [5, 10, 6, 11], [7, 13, 8, 12], [9, 19, 10, 18], [11, 16, 12, 17], [22, 13, 23, 14], [15, 7, 16, 6], [17, 4, 18, 5]]"
12n_0665_16,"[[17, 4, 18, 5], [24, 19, 1, 20], [2, 21, 3, 22], [14, 23, 15, 24], [20, 1, 21, 2], [3, 9, 4, 8], [5, 10, 6, 11], [7, 13, 8, 12], [9, 19, 10, 18], [11, 16, 12, 17], [22, 13, 23, 14], [15, 7, 16, 6]]"
12n_0665_17,"[[15, 7, 16, 6], [17, 4, 18, 5], [24, 19, 1, 20], [2, 21, 3, 22], [14, 23, 15, 24], [20, 1, 21, 2], [3, 9, 4, 8], [5, 10, 6, 11], [7, 13, 8, 12], [9, 19, 10, 18], [11, 16, 12, 17], [22, 13, 23, 14]]"
12n_0665_18,"[[22, 13, 23, 14], [15, 7, 16, 6], [17, 4, 18, 5], [24, 19, 1, 20], [2, 21, 3, 22], [14, 23, 15, 24], [20, 1, 21, 2], [3, 9, 4, 8], [5, 10, 6, 11], [7, 13, 8, 12], [9, 19, 10, 18], [11, 16, 12, 17]]"
12n_0665_19,"[[11, 16, 12, 17], [22, 13, 23, 14], [15, 7, 16, 6], [17, 4, 18, 5], [24, 19, 1, 20], [2, 21, 3, 22], [14, 23, 15, 24], [20, 1, 21, 2], [3, 9, 4, 8], [5, 10, 6, 11], [7, 13, 8, 12], [9, 19, 10, 18]]"
12n_0665_20,"[[9, 19, 10, 18], [11, 16, 12, 17], [22, 13, 23, 14], [15, 7, 16, 6], [17, 4, 18, 5], [24, 19, 1, 20], [2, 21, 3, 22], [14, 23, 15, 24], [20, 1, 21, 2], [3, 9, 4, 8], [5, 10, 6, 11], [7, 13, 8, 12]]"
12n_0665_21,"[[7, 13, 8, 12], [9, 19, 10, 18], [11, 16, 12, 17], [22, 13, 23, 14], [15, 7, 16, 6], [17, 4, 18, 5], [24, 19, 1, 20], [2, 21, 3, 22], [14, 23, 15, 24], [20, 1, 21, 2], [3, 9, 4, 8], [5, 10, 6, 11]]"
12n_0665_22,"[[5, 10, 6, 11], [7, 13, 8, 12], [9, 19, 10, 18], [11, 16, 12, 17], [22, 13, 23, 14], [15, 7, 16, 6], [17, 4, 18, 5], [24, 19, 1, 20], [2, 21, 3, 22], [14, 23, 15, 24], [20, 1, 21, 2], [3, 9, 4, 8]]"
12n_0665_23,"[[3, 9, 4, 8], [5, 10, 6, 11], [7, 13, 8, 12], [9, 19, 10, 18], [11, 16, 12, 17], [22, 13, 23, 14], [15, 7, 16, 6], [17, 4, 18, 5], [24, 19, 1, 20], [2, 21, 3, 22], [14, 23, 15, 24], [20, 1, 21, 2]]"
