name,pd_notation
12n_0333_0,"[[24, 18, 1, 17], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [13, 8, 14, 9], [10, 22, 11, 21], [12, 3, 13, 4], [7, 14, 8, 15], [16, 2, 17, 1], [18, 24, 19, 23], [20, 10, 21, 9], [22, 20, 23, 19]]"
12n_0333_1,"[[22, 20, 23, 19], [24, 18, 1, 17], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [13, 8, 14, 9], [10, 22, 11, 21], [12, 3, 13, 4], [7, 14, 8, 15], [16, 2, 17, 1], [18, 24, 19, 23], [20, 10, 21, 9]]"
12n_0333_2,"[[20, 10, 21, 9], [22, 20, 23, 19], [24, 18, 1, 17], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [13, 8, 14, 9], [10, 22, 11, 21], [12, 3, 13, 4], [7, 14, 8, 15], [16, 2, 17, 1], [18, 24, 19, 23]]"
12n_0333_3,"[[18, 24, 19, 23], [20, 10, 21, 9], [22, 20, 23, 19], [24, 18, 1, 17], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [13, 8, 14, 9], [10, 22, 11, 21], [12, 3, 13, 4], [7, 14, 8, 15], [16, 2, 17, 1]]"
12n_0333_4,"[[16, 2, 17, 1], [18, 24, 19, 23], [20, 10, 21, 9], [22, 20, 23, 19], [24, 18, 1, 17], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [13, 8, 14, 9], [10, 22, 11, 21], [12, 3, 13, 4], [7, 14, 8, 15]]"
12n_0333_5,"[[7, 14, 8, 15], [16, 2, 17, 1], [18, 24, 19, 23], [20, 10, 21, 9], [22, 20, 23, 19], [24, 18, 1, 17], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [13, 8, 14, 9], [10, 22, 11, 21], [12, 3, 13, 4]]"
12n_0333_6,"[[12, 3, 13, 4], [7, 14, 8, 15], [16, 2, 17, 1], [18, 24, 19, 23], [20, 10, 21, 9], [22, 20, 23, 19], [24, 18, 1, 17], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [13, 8, 14, 9], [10, 22, 11, 21]]"
12n_0333_7,"[[10, 22, 11, 21], [12, 3, 13, 4], [7, 14, 8, 15], [16, 2, 17, 1], [18, 24, 19, 23], [20, 10, 21, 9], [22, 20, 23, 19], [24, 18, 1, 17], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [13, 8, 14, 9]]"
12n_0333_8,"[[13, 8, 14, 9], [10, 22, 11, 21], [12, 3, 13, 4], [7, 14, 8, 15], [16, 2, 17, 1], [18, 24, 19, 23], [20, 10, 21, 9], [22, 20, 23, 19], [24, 18, 1, 17], [2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7]]"
12n_0333_9,"[[15, 6, 16, 7], [13, 8, 14, 9], [10, 22, 11, 21], [12, 3, 13, 4], [7, 14, 8, 15], [16, 2, 17, 1], [18, 24, 19, 23], [20, 10, 21, 9], [22, 20, 23, 19], [24, 18, 1, 17], [2, 6, 3, 5], [4, 11, 5, 12]]"
12n_0333_10,"[[4, 11, 5, 12], [15, 6, 16, 7], [13, 8, 14, 9], [10, 22, 11, 21], [12, 3, 13, 4], [7, 14, 8, 15], [16, 2, 17, 1], [18, 24, 19, 23], [20, 10, 21, 9], [22, 20, 23, 19], [24, 18, 1, 17], [2, 6, 3, 5]]"
12n_0333_11,"[[2, 6, 3, 5], [4, 11, 5, 12], [15, 6, 16, 7], [13, 8, 14, 9], [10, 22, 11, 21], [12, 3, 13, 4], [7, 14, 8, 15], [16, 2, 17, 1], [18, 24, 19, 23], [20, 10, 21, 9], [22, 20, 23, 19], [24, 18, 1, 17]]"
12n_0333_12,"[[1, 19, 2, 18], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [14, 9, 15, 10], [11, 23, 12, 22], [13, 4, 14, 5], [8, 15, 9, 16], [17, 3, 18, 2], [19, 1, 20, 24], [21, 11, 22, 10], [23, 21, 24, 20]]"
12n_0333_13,"[[23, 21, 24, 20], [1, 19, 2, 18], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [14, 9, 15, 10], [11, 23, 12, 22], [13, 4, 14, 5], [8, 15, 9, 16], [17, 3, 18, 2], [19, 1, 20, 24], [21, 11, 22, 10]]"
12n_0333_14,"[[21, 11, 22, 10], [23, 21, 24, 20], [1, 19, 2, 18], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [14, 9, 15, 10], [11, 23, 12, 22], [13, 4, 14, 5], [8, 15, 9, 16], [17, 3, 18, 2], [19, 1, 20, 24]]"
12n_0333_15,"[[19, 1, 20, 24], [21, 11, 22, 10], [23, 21, 24, 20], [1, 19, 2, 18], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [14, 9, 15, 10], [11, 23, 12, 22], [13, 4, 14, 5], [8, 15, 9, 16], [17, 3, 18, 2]]"
12n_0333_16,"[[17, 3, 18, 2], [19, 1, 20, 24], [21, 11, 22, 10], [23, 21, 24, 20], [1, 19, 2, 18], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [14, 9, 15, 10], [11, 23, 12, 22], [13, 4, 14, 5], [8, 15, 9, 16]]"
12n_0333_17,"[[8, 15, 9, 16], [17, 3, 18, 2], [19, 1, 20, 24], [21, 11, 22, 10], [23, 21, 24, 20], [1, 19, 2, 18], [3, 7, 4, 6], [5, 12, 6, 13], [16, 7, 17, 8], [14, 9, 15, 10], [11, 23, 12, 22], [13, 4, 14, 5]]"
