name,pd_notation
12n_0106_0,"[[24, 17, 1, 18], [2, 6, 3, 5], [4, 10, 5, 9], [6, 14, 7, 13], [8, 4, 9, 3], [19, 11, 20, 10], [12, 8, 13, 7], [14, 21, 15, 22], [16, 23, 17, 24], [11, 19, 12, 18], [20, 1, 21, 2], [22, 15, 23, 16]]"
12n_0106_1,"[[22, 15, 23, 16], [24, 17, 1, 18], [2, 6, 3, 5], [4, 10, 5, 9], [6, 14, 7, 13], [8, 4, 9, 3], [19, 11, 20, 10], [12, 8, 13, 7], [14, 21, 15, 22], [16, 23, 17, 24], [11, 19, 12, 18], [20, 1, 21, 2]]"
12n_0106_2,"[[20, 1, 21, 2], [22, 15, 23, 16], [24, 17, 1, 18], [2, 6, 3, 5], [4, 10, 5, 9], [6, 14, 7, 13], [8, 4, 9, 3], [19, 11, 20, 10], [12, 8, 13, 7], [14, 21, 15, 22], [16, 23, 17, 24], [11, 19, 12, 18]]"
12n_0106_3,"[[11, 19, 12, 18], [20, 1, 21, 2], [22, 15, 23, 16], [24, 17, 1, 18], [2, 6, 3, 5], [4, 10, 5, 9], [6, 14, 7, 13], [8, 4, 9, 3], [19, 11, 20, 10], [12, 8, 13, 7], [14, 21, 15, 22], [16, 23, 17, 24]]"
12n_0106_4,"[[16, 23, 17, 24], [11, 19, 12, 18], [20, 1, 21, 2], [22, 15, 23, 16], [24, 17, 1, 18], [2, 6, 3, 5], [4, 10, 5, 9], [6, 14, 7, 13], [8, 4, 9, 3], [19, 11, 20, 10], [12, 8, 13, 7], [14, 21, 15, 22]]"
12n_0106_5,"[[14, 21, 15, 22], [16, 23, 17, 24], [11, 19, 12, 18], [20, 1, 21, 2], [22, 15, 23, 16], [24, 17, 1, 18], [2, 6, 3, 5], [4, 10, 5, 9], [6, 14, 7, 13], [8, 4, 9, 3], [19, 11, 20, 10], [12, 8, 13, 7]]"
12n_0106_6,"[[12, 8, 13, 7], [14, 21, 15, 22], [16, 23, 17, 24], [11, 19, 12, 18], [20, 1, 21, 2], [22, 15, 23, 16], [24, 17, 1, 18], [2, 6, 3, 5], [4, 10, 5, 9], [6, 14, 7, 13], [8, 4, 9, 3], [19, 11, 20, 10]]"
12n_0106_7,"[[19, 11, 20, 10], [12, 8, 13, 7], [14, 21, 15, 22], [16, 23, 17, 24], [11, 19, 12, 18], [20, 1, 21, 2], [22, 15, 23, 16], [24, 17, 1, 18], [2, 6, 3, 5], [4, 10, 5, 9], [6, 14, 7, 13], [8, 4, 9, 3]]"
12n_0106_8,"[[8, 4, 9, 3], [19, 11, 20, 10], [12, 8, 13, 7], [14, 21, 15, 22], [16, 23, 17, 24], [11, 19, 12, 18], [20, 1, 21, 2], [22, 15, 23, 16], [24, 17, 1, 18], [2, 6, 3, 5], [4, 10, 5, 9], [6, 14, 7, 13]]"
12n_0106_9,"[[6, 14, 7, 13], [8, 4, 9, 3], [19, 11, 20, 10], [12, 8, 13, 7], [14, 21, 15, 22], [16, 23, 17, 24], [11, 19, 12, 18], [20, 1, 21, 2], [22, 15, 23, 16], [24, 17, 1, 18], [2, 6, 3, 5], [4, 10, 5, 9]]"
12n_0106_10,"[[4, 10, 5, 9], [6, 14, 7, 13], [8, 4, 9, 3], [19, 11, 20, 10], [12, 8, 13, 7], [14, 21, 15, 22], [16, 23, 17, 24], [11, 19, 12, 18], [20, 1, 21, 2], [22, 15, 23, 16], [24, 17, 1, 18], [2, 6, 3, 5]]"
