name,pd_notation
12a_1003_0,"[[24, 15, 1, 16], [2, 8, 3, 7], [4, 11, 5, 12], [6, 24, 7, 23], [8, 17, 9, 18], [10, 21, 11, 22], [12, 5, 13, 6], [14, 19, 15, 20], [16, 1, 17, 2], [18, 9, 19, 10], [20, 13, 21, 14], [22, 4, 23, 3]]"
12a_1003_1,"[[22, 4, 23, 3], [24, 15, 1, 16], [2, 8, 3, 7], [4, 11, 5, 12], [6, 24, 7, 23], [8, 17, 9, 18], [10, 21, 11, 22], [12, 5, 13, 6], [14, 19, 15, 20], [16, 1, 17, 2], [18, 9, 19, 10], [20, 13, 21, 14]]"
12a_1003_2,"[[20, 13, 21, 14], [22, 4, 23, 3], [24, 15, 1, 16], [2, 8, 3, 7], [4, 11, 5, 12], [6, 24, 7, 23], [8, 17, 9, 18], [10, 21, 11, 22], [12, 5, 13, 6], [14, 19, 15, 20], [16, 1, 17, 2], [18, 9, 19, 10]]"
12a_1003_3,"[[18, 9, 19, 10], [20, 13, 21, 14], [22, 4, 23, 3], [24, 15, 1, 16], [2, 8, 3, 7], [4, 11, 5, 12], [6, 24, 7, 23], [8, 17, 9, 18], [10, 21, 11, 22], [12, 5, 13, 6], [14, 19, 15, 20], [16, 1, 17, 2]]"
12a_1003_4,"[[16, 1, 17, 2], [18, 9, 19, 10], [20, 13, 21, 14], [22, 4, 23, 3], [24, 15, 1, 16], [2, 8, 3, 7], [4, 11, 5, 12], [6, 24, 7, 23], [8, 17, 9, 18], [10, 21, 11, 22], [12, 5, 13, 6], [14, 19, 15, 20]]"
12a_1003_5,"[[14, 19, 15, 20], [16, 1, 17, 2], [18, 9, 19, 10], [20, 13, 21, 14], [22, 4, 23, 3], [24, 15, 1, 16], [2, 8, 3, 7], [4, 11, 5, 12], [6, 24, 7, 23], [8, 17, 9, 18], [10, 21, 11, 22], [12, 5, 13, 6]]"
12a_1003_6,"[[12, 5, 13, 6], [14, 19, 15, 20], [16, 1, 17, 2], [18, 9, 19, 10], [20, 13, 21, 14], [22, 4, 23, 3], [24, 15, 1, 16], [2, 8, 3, 7], [4, 11, 5, 12], [6, 24, 7, 23], [8, 17, 9, 18], [10, 21, 11, 22]]"
12a_1003_7,"[[10, 21, 11, 22], [12, 5, 13, 6], [14, 19, 15, 20], [16, 1, 17, 2], [18, 9, 19, 10], [20, 13, 21, 14], [22, 4, 23, 3], [24, 15, 1, 16], [2, 8, 3, 7], [4, 11, 5, 12], [6, 24, 7, 23], [8, 17, 9, 18]]"
12a_1003_8,"[[8, 17, 9, 18], [10, 21, 11, 22], [12, 5, 13, 6], [14, 19, 15, 20], [16, 1, 17, 2], [18, 9, 19, 10], [20, 13, 21, 14], [22, 4, 23, 3], [24, 15, 1, 16], [2, 8, 3, 7], [4, 11, 5, 12], [6, 24, 7, 23]]"
12a_1003_9,"[[6, 24, 7, 23], [8, 17, 9, 18], [10, 21, 11, 22], [12, 5, 13, 6], [14, 19, 15, 20], [16, 1, 17, 2], [18, 9, 19, 10], [20, 13, 21, 14], [22, 4, 23, 3], [24, 15, 1, 16], [2, 8, 3, 7], [4, 11, 5, 12]]"
