name,pd_notation
12n_0722_0,"[[24, 18, 1, 17], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [19, 8, 20, 9], [10, 4, 11, 3], [12, 6, 13, 5], [14, 22, 15, 21], [16, 24, 17, 23], [9, 18, 10, 19], [20, 2, 21, 1], [22, 16, 23, 15]]"
12n_0722_1,"[[22, 16, 23, 15], [24, 18, 1, 17], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [19, 8, 20, 9], [10, 4, 11, 3], [12, 6, 13, 5], [14, 22, 15, 21], [16, 24, 17, 23], [9, 18, 10, 19], [20, 2, 21, 1]]"
12n_0722_2,"[[20, 2, 21, 1], [22, 16, 23, 15], [24, 18, 1, 17], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [19, 8, 20, 9], [10, 4, 11, 3], [12, 6, 13, 5], [14, 22, 15, 21], [16, 24, 17, 23], [9, 18, 10, 19]]"
12n_0722_3,"[[9, 18, 10, 19], [20, 2, 21, 1], [22, 16, 23, 15], [24, 18, 1, 17], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [19, 8, 20, 9], [10, 4, 11, 3], [12, 6, 13, 5], [14, 22, 15, 21], [16, 24, 17, 23]]"
12n_0722_4,"[[16, 24, 17, 23], [9, 18, 10, 19], [20, 2, 21, 1], [22, 16, 23, 15], [24, 18, 1, 17], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [19, 8, 20, 9], [10, 4, 11, 3], [12, 6, 13, 5], [14, 22, 15, 21]]"
12n_0722_5,"[[14, 22, 15, 21], [16, 24, 17, 23], [9, 18, 10, 19], [20, 2, 21, 1], [22, 16, 23, 15], [24, 18, 1, 17], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [19, 8, 20, 9], [10, 4, 11, 3], [12, 6, 13, 5]]"
12n_0722_6,"[[12, 6, 13, 5], [14, 22, 15, 21], [16, 24, 17, 23], [9, 18, 10, 19], [20, 2, 21, 1], [22, 16, 23, 15], [24, 18, 1, 17], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [19, 8, 20, 9], [10, 4, 11, 3]]"
12n_0722_7,"[[10, 4, 11, 3], [12, 6, 13, 5], [14, 22, 15, 21], [16, 24, 17, 23], [9, 18, 10, 19], [20, 2, 21, 1], [22, 16, 23, 15], [24, 18, 1, 17], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [19, 8, 20, 9]]"
12n_0722_8,"[[19, 8, 20, 9], [10, 4, 11, 3], [12, 6, 13, 5], [14, 22, 15, 21], [16, 24, 17, 23], [9, 18, 10, 19], [20, 2, 21, 1], [22, 16, 23, 15], [24, 18, 1, 17], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13]]"
12n_0722_9,"[[6, 14, 7, 13], [19, 8, 20, 9], [10, 4, 11, 3], [12, 6, 13, 5], [14, 22, 15, 21], [16, 24, 17, 23], [9, 18, 10, 19], [20, 2, 21, 1], [22, 16, 23, 15], [24, 18, 1, 17], [2, 8, 3, 7], [4, 12, 5, 11]]"
12n_0722_10,"[[4, 12, 5, 11], [6, 14, 7, 13], [19, 8, 20, 9], [10, 4, 11, 3], [12, 6, 13, 5], [14, 22, 15, 21], [16, 24, 17, 23], [9, 18, 10, 19], [20, 2, 21, 1], [22, 16, 23, 15], [24, 18, 1, 17], [2, 8, 3, 7]]"
12n_0722_11,"[[2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [19, 8, 20, 9], [10, 4, 11, 3], [12, 6, 13, 5], [14, 22, 15, 21], [16, 24, 17, 23], [9, 18, 10, 19], [20, 2, 21, 1], [22, 16, 23, 15], [24, 18, 1, 17]]"
12n_0722_12,"[[1, 19, 2, 18], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [20, 9, 21, 10], [11, 5, 12, 4], [13, 7, 14, 6], [15, 23, 16, 22], [17, 1, 18, 24], [10, 19, 11, 20], [21, 3, 22, 2], [23, 17, 24, 16]]"
12n_0722_13,"[[23, 17, 24, 16], [1, 19, 2, 18], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [20, 9, 21, 10], [11, 5, 12, 4], [13, 7, 14, 6], [15, 23, 16, 22], [17, 1, 18, 24], [10, 19, 11, 20], [21, 3, 22, 2]]"
12n_0722_14,"[[21, 3, 22, 2], [23, 17, 24, 16], [1, 19, 2, 18], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [20, 9, 21, 10], [11, 5, 12, 4], [13, 7, 14, 6], [15, 23, 16, 22], [17, 1, 18, 24], [10, 19, 11, 20]]"
12n_0722_15,"[[10, 19, 11, 20], [21, 3, 22, 2], [23, 17, 24, 16], [1, 19, 2, 18], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [20, 9, 21, 10], [11, 5, 12, 4], [13, 7, 14, 6], [15, 23, 16, 22], [17, 1, 18, 24]]"
12n_0722_16,"[[17, 1, 18, 24], [10, 19, 11, 20], [21, 3, 22, 2], [23, 17, 24, 16], [1, 19, 2, 18], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [20, 9, 21, 10], [11, 5, 12, 4], [13, 7, 14, 6], [15, 23, 16, 22]]"
12n_0722_17,"[[15, 23, 16, 22], [17, 1, 18, 24], [10, 19, 11, 20], [21, 3, 22, 2], [23, 17, 24, 16], [1, 19, 2, 18], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [20, 9, 21, 10], [11, 5, 12, 4], [13, 7, 14, 6]]"
12n_0722_18,"[[13, 7, 14, 6], [15, 23, 16, 22], [17, 1, 18, 24], [10, 19, 11, 20], [21, 3, 22, 2], [23, 17, 24, 16], [1, 19, 2, 18], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [20, 9, 21, 10], [11, 5, 12, 4]]"
12n_0722_19,"[[11, 5, 12, 4], [13, 7, 14, 6], [15, 23, 16, 22], [17, 1, 18, 24], [10, 19, 11, 20], [21, 3, 22, 2], [23, 17, 24, 16], [1, 19, 2, 18], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [20, 9, 21, 10]]"
12n_0722_20,"[[20, 9, 21, 10], [11, 5, 12, 4], [13, 7, 14, 6], [15, 23, 16, 22], [17, 1, 18, 24], [10, 19, 11, 20], [21, 3, 22, 2], [23, 17, 24, 16], [1, 19, 2, 18], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14]]"
12n_0722_21,"[[7, 15, 8, 14], [20, 9, 21, 10], [11, 5, 12, 4], [13, 7, 14, 6], [15, 23, 16, 22], [17, 1, 18, 24], [10, 19, 11, 20], [21, 3, 22, 2], [23, 17, 24, 16], [1, 19, 2, 18], [3, 9, 4, 8], [5, 13, 6, 12]]"
12n_0722_22,"[[5, 13, 6, 12], [7, 15, 8, 14], [20, 9, 21, 10], [11, 5, 12, 4], [13, 7, 14, 6], [15, 23, 16, 22], [17, 1, 18, 24], [10, 19, 11, 20], [21, 3, 22, 2], [23, 17, 24, 16], [1, 19, 2, 18], [3, 9, 4, 8]]"
12n_0722_23,"[[3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [20, 9, 21, 10], [11, 5, 12, 4], [13, 7, 14, 6], [15, 23, 16, 22], [17, 1, 18, 24], [10, 19, 11, 20], [21, 3, 22, 2], [23, 17, 24, 16], [1, 19, 2, 18]]"
