name,pd_notation
12a_1277_0,"[[24, 12, 1, 11], [2, 10, 3, 9], [4, 15, 5, 16], [6, 17, 7, 18], [8, 19, 9, 20], [10, 24, 11, 23], [12, 2, 13, 1], [14, 22, 15, 21], [16, 7, 17, 8], [18, 5, 19, 6], [20, 3, 21, 4], [22, 14, 23, 13]]"
12a_1277_1,"[[22, 14, 23, 13], [24, 12, 1, 11], [2, 10, 3, 9], [4, 15, 5, 16], [6, 17, 7, 18], [8, 19, 9, 20], [10, 24, 11, 23], [12, 2, 13, 1], [14, 22, 15, 21], [16, 7, 17, 8], [18, 5, 19, 6], [20, 3, 21, 4]]"
12a_1277_2,"[[20, 3, 21, 4], [22, 14, 23, 13], [24, 12, 1, 11], [2, 10, 3, 9], [4, 15, 5, 16], [6, 17, 7, 18], [8, 19, 9, 20], [10, 24, 11, 23], [12, 2, 13, 1], [14, 22, 15, 21], [16, 7, 17, 8], [18, 5, 19, 6]]"
12a_1277_3,"[[18, 5, 19, 6], [20, 3, 21, 4], [22, 14, 23, 13], [24, 12, 1, 11], [2, 10, 3, 9], [4, 15, 5, 16], [6, 17, 7, 18], [8, 19, 9, 20], [10, 24, 11, 23], [12, 2, 13, 1], [14, 22, 15, 21], [16, 7, 17, 8]]"
12a_1277_4,"[[16, 7, 17, 8], [18, 5, 19, 6], [20, 3, 21, 4], [22, 14, 23, 13], [24, 12, 1, 11], [2, 10, 3, 9], [4, 15, 5, 16], [6, 17, 7, 18], [8, 19, 9, 20], [10, 24, 11, 23], [12, 2, 13, 1], [14, 22, 15, 21]]"
12a_1277_5,"[[14, 22, 15, 21], [16, 7, 17, 8], [18, 5, 19, 6], [20, 3, 21, 4], [22, 14, 23, 13], [24, 12, 1, 11], [2, 10, 3, 9], [4, 15, 5, 16], [6, 17, 7, 18], [8, 19, 9, 20], [10, 24, 11, 23], [12, 2, 13, 1]]"
12a_1277_6,"[[12, 2, 13, 1], [14, 22, 15, 21], [16, 7, 17, 8], [18, 5, 19, 6], [20, 3, 21, 4], [22, 14, 23, 13], [24, 12, 1, 11], [2, 10, 3, 9], [4, 15, 5, 16], [6, 17, 7, 18], [8, 19, 9, 20], [10, 24, 11, 23]]"
12a_1277_7,"[[10, 24, 11, 23], [12, 2, 13, 1], [14, 22, 15, 21], [16, 7, 17, 8], [18, 5, 19, 6], [20, 3, 21, 4], [22, 14, 23, 13], [24, 12, 1, 11], [2, 10, 3, 9], [4, 15, 5, 16], [6, 17, 7, 18], [8, 19, 9, 20]]"
12a_1277_8,"[[8, 19, 9, 20], [10, 24, 11, 23], [12, 2, 13, 1], [14, 22, 15, 21], [16, 7, 17, 8], [18, 5, 19, 6], [20, 3, 21, 4], [22, 14, 23, 13], [24, 12, 1, 11], [2, 10, 3, 9], [4, 15, 5, 16], [6, 17, 7, 18]]"
12a_1277_9,"[[6, 17, 7, 18], [8, 19, 9, 20], [10, 24, 11, 23], [12, 2, 13, 1], [14, 22, 15, 21], [16, 7, 17, 8], [18, 5, 19, 6], [20, 3, 21, 4], [22, 14, 23, 13], [24, 12, 1, 11], [2, 10, 3, 9], [4, 15, 5, 16]]"
