name,pd_notation
12a_0880_0,"[[24, 16, 1, 15], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [8, 20, 9, 19], [10, 6, 11, 5], [12, 4, 13, 3], [14, 22, 15, 21], [16, 24, 17, 23], [18, 10, 19, 9], [20, 2, 21, 1], [22, 18, 23, 17]]"
12a_0880_1,"[[22, 18, 23, 17], [24, 16, 1, 15], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [8, 20, 9, 19], [10, 6, 11, 5], [12, 4, 13, 3], [14, 22, 15, 21], [16, 24, 17, 23], [18, 10, 19, 9], [20, 2, 21, 1]]"
12a_0880_2,"[[20, 2, 21, 1], [22, 18, 23, 17], [24, 16, 1, 15], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [8, 20, 9, 19], [10, 6, 11, 5], [12, 4, 13, 3], [14, 22, 15, 21], [16, 24, 17, 23], [18, 10, 19, 9]]"
12a_0880_3,"[[18, 10, 19, 9], [20, 2, 21, 1], [22, 18, 23, 17], [24, 16, 1, 15], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [8, 20, 9, 19], [10, 6, 11, 5], [12, 4, 13, 3], [14, 22, 15, 21], [16, 24, 17, 23]]"
12a_0880_4,"[[16, 24, 17, 23], [18, 10, 19, 9], [20, 2, 21, 1], [22, 18, 23, 17], [24, 16, 1, 15], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [8, 20, 9, 19], [10, 6, 11, 5], [12, 4, 13, 3], [14, 22, 15, 21]]"
12a_0880_5,"[[14, 22, 15, 21], [16, 24, 17, 23], [18, 10, 19, 9], [20, 2, 21, 1], [22, 18, 23, 17], [24, 16, 1, 15], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [8, 20, 9, 19], [10, 6, 11, 5], [12, 4, 13, 3]]"
12a_0880_6,"[[12, 4, 13, 3], [14, 22, 15, 21], [16, 24, 17, 23], [18, 10, 19, 9], [20, 2, 21, 1], [22, 18, 23, 17], [24, 16, 1, 15], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [8, 20, 9, 19], [10, 6, 11, 5]]"
12a_0880_7,"[[10, 6, 11, 5], [12, 4, 13, 3], [14, 22, 15, 21], [16, 24, 17, 23], [18, 10, 19, 9], [20, 2, 21, 1], [22, 18, 23, 17], [24, 16, 1, 15], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [8, 20, 9, 19]]"
12a_0880_8,"[[8, 20, 9, 19], [10, 6, 11, 5], [12, 4, 13, 3], [14, 22, 15, 21], [16, 24, 17, 23], [18, 10, 19, 9], [20, 2, 21, 1], [22, 18, 23, 17], [24, 16, 1, 15], [2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13]]"
12a_0880_9,"[[6, 14, 7, 13], [8, 20, 9, 19], [10, 6, 11, 5], [12, 4, 13, 3], [14, 22, 15, 21], [16, 24, 17, 23], [18, 10, 19, 9], [20, 2, 21, 1], [22, 18, 23, 17], [24, 16, 1, 15], [2, 8, 3, 7], [4, 12, 5, 11]]"
12a_0880_10,"[[4, 12, 5, 11], [6, 14, 7, 13], [8, 20, 9, 19], [10, 6, 11, 5], [12, 4, 13, 3], [14, 22, 15, 21], [16, 24, 17, 23], [18, 10, 19, 9], [20, 2, 21, 1], [22, 18, 23, 17], [24, 16, 1, 15], [2, 8, 3, 7]]"
12a_0880_11,"[[2, 8, 3, 7], [4, 12, 5, 11], [6, 14, 7, 13], [8, 20, 9, 19], [10, 6, 11, 5], [12, 4, 13, 3], [14, 22, 15, 21], [16, 24, 17, 23], [18, 10, 19, 9], [20, 2, 21, 1], [22, 18, 23, 17], [24, 16, 1, 15]]"
12a_0880_12,"[[1, 17, 2, 16], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [9, 21, 10, 20], [11, 7, 12, 6], [13, 5, 14, 4], [15, 23, 16, 22], [17, 1, 18, 24], [19, 11, 20, 10], [21, 3, 22, 2], [23, 19, 24, 18]]"
12a_0880_13,"[[23, 19, 24, 18], [1, 17, 2, 16], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [9, 21, 10, 20], [11, 7, 12, 6], [13, 5, 14, 4], [15, 23, 16, 22], [17, 1, 18, 24], [19, 11, 20, 10], [21, 3, 22, 2]]"
12a_0880_14,"[[21, 3, 22, 2], [23, 19, 24, 18], [1, 17, 2, 16], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [9, 21, 10, 20], [11, 7, 12, 6], [13, 5, 14, 4], [15, 23, 16, 22], [17, 1, 18, 24], [19, 11, 20, 10]]"
12a_0880_15,"[[19, 11, 20, 10], [21, 3, 22, 2], [23, 19, 24, 18], [1, 17, 2, 16], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [9, 21, 10, 20], [11, 7, 12, 6], [13, 5, 14, 4], [15, 23, 16, 22], [17, 1, 18, 24]]"
12a_0880_16,"[[17, 1, 18, 24], [19, 11, 20, 10], [21, 3, 22, 2], [23, 19, 24, 18], [1, 17, 2, 16], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [9, 21, 10, 20], [11, 7, 12, 6], [13, 5, 14, 4], [15, 23, 16, 22]]"
12a_0880_17,"[[15, 23, 16, 22], [17, 1, 18, 24], [19, 11, 20, 10], [21, 3, 22, 2], [23, 19, 24, 18], [1, 17, 2, 16], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [9, 21, 10, 20], [11, 7, 12, 6], [13, 5, 14, 4]]"
12a_0880_18,"[[13, 5, 14, 4], [15, 23, 16, 22], [17, 1, 18, 24], [19, 11, 20, 10], [21, 3, 22, 2], [23, 19, 24, 18], [1, 17, 2, 16], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [9, 21, 10, 20], [11, 7, 12, 6]]"
12a_0880_19,"[[11, 7, 12, 6], [13, 5, 14, 4], [15, 23, 16, 22], [17, 1, 18, 24], [19, 11, 20, 10], [21, 3, 22, 2], [23, 19, 24, 18], [1, 17, 2, 16], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14], [9, 21, 10, 20]]"
12a_0880_20,"[[9, 21, 10, 20], [11, 7, 12, 6], [13, 5, 14, 4], [15, 23, 16, 22], [17, 1, 18, 24], [19, 11, 20, 10], [21, 3, 22, 2], [23, 19, 24, 18], [1, 17, 2, 16], [3, 9, 4, 8], [5, 13, 6, 12], [7, 15, 8, 14]]"
12a_0880_21,"[[7, 15, 8, 14], [9, 21, 10, 20], [11, 7, 12, 6], [13, 5, 14, 4], [15, 23, 16, 22], [17, 1, 18, 24], [19, 11, 20, 10], [21, 3, 22, 2], [23, 19, 24, 18], [1, 17, 2, 16], [3, 9, 4, 8], [5, 13, 6, 12]]"
12a_0880_22,"[[5, 13, 6, 12], [7, 15, 8, 14], [9, 21, 10, 20], [11, 7, 12, 6], [13, 5, 14, 4], [15, 23, 16, 22], [17, 1, 18, 24], [19, 11, 20, 10], [21, 3, 22, 2], [23, 19, 24, 18], [1, 17, 2, 16], [3, 9, 4, 8]]"
