name,pd_notation
8_8_0,"[[16, 11, 1, 12], [2, 8, 3, 7], [4, 13, 5, 14], [6, 10, 7, 9], [8, 4, 9, 3], [10, 1, 11, 2], [12, 15, 13, 16], [14, 5, 15, 6]]"
8_8_1,"[[14, 5, 15, 6], [16, 11, 1, 12], [2, 8, 3, 7], [4, 13, 5, 14], [6, 10, 7, 9], [8, 4, 9, 3], [10, 1, 11, 2], [12, 15, 13, 16]]"
8_8_2,"[[12, 15, 13, 16], [14, 5, 15, 6], [16, 11, 1, 12], [2, 8, 3, 7], [4, 13, 5, 14], [6, 10, 7, 9], [8, 4, 9, 3], [10, 1, 11, 2]]"
8_8_3,"[[10, 1, 11, 2], [12, 15, 13, 16], [14, 5, 15, 6], [16, 11, 1, 12], [2, 8, 3, 7], [4, 13, 5, 14], [6, 10, 7, 9], [8, 4, 9, 3]]"
8_8_4,"[[8, 4, 9, 3], [10, 1, 11, 2], [12, 15, 13, 16], [14, 5, 15, 6], [16, 11, 1, 12], [2, 8, 3, 7], [4, 13, 5, 14], [6, 10, 7, 9]]"
8_8_5,"[[6, 10, 7, 9], [8, 4, 9, 3], [10, 1, 11, 2], [12, 15, 13, 16], [14, 5, 15, 6], [16, 11, 1, 12], [2, 8, 3, 7], [4, 13, 5, 14]]"
8_8_6,"[[4, 13, 5, 14], [6, 10, 7, 9], [8, 4, 9, 3], [10, 1, 11, 2], [12, 15, 13, 16], [14, 5, 15, 6], [16, 11, 1, 12], [2, 8, 3, 7]]"
8_8_7,"[[2, 8, 3, 7], [4, 13, 5, 14], [6, 10, 7, 9], [8, 4, 9, 3], [10, 1, 11, 2], [12, 15, 13, 16], [14, 5, 15, 6], [16, 11, 1, 12]]"
8_8_8,"[[1, 12, 2, 13], [3, 9, 4, 8], [5, 14, 6, 15], [7, 11, 8, 10], [9, 5, 10, 4], [11, 2, 12, 3], [13, 16, 14, 1], [15, 6, 16, 7]]"
8_8_9,"[[15, 6, 16, 7], [1, 12, 2, 13], [3, 9, 4, 8], [5, 14, 6, 15], [7, 11, 8, 10], [9, 5, 10, 4], [11, 2, 12, 3], [13, 16, 14, 1]]"
8_8_10,"[[13, 16, 14, 1], [15, 6, 16, 7], [1, 12, 2, 13], [3, 9, 4, 8], [5, 14, 6, 15], [7, 11, 8, 10], [9, 5, 10, 4], [11, 2, 12, 3]]"
8_8_11,"[[11, 2, 12, 3], [13, 16, 14, 1], [15, 6, 16, 7], [1, 12, 2, 13], [3, 9, 4, 8], [5, 14, 6, 15], [7, 11, 8, 10], [9, 5, 10, 4]]"
8_8_12,"[[9, 5, 10, 4], [11, 2, 12, 3], [13, 16, 14, 1], [15, 6, 16, 7], [1, 12, 2, 13], [3, 9, 4, 8], [5, 14, 6, 15], [7, 11, 8, 10]]"
8_8_13,"[[7, 11, 8, 10], [9, 5, 10, 4], [11, 2, 12, 3], [13, 16, 14, 1], [15, 6, 16, 7], [1, 12, 2, 13], [3, 9, 4, 8], [5, 14, 6, 15]]"
8_8_14,"[[5, 14, 6, 15], [7, 11, 8, 10], [9, 5, 10, 4], [11, 2, 12, 3], [13, 16, 14, 1], [15, 6, 16, 7], [1, 12, 2, 13], [3, 9, 4, 8]]"
8_8_15,"[[3, 9, 4, 8], [5, 14, 6, 15], [7, 11, 8, 10], [9, 5, 10, 4], [11, 2, 12, 3], [13, 16, 14, 1], [15, 6, 16, 7], [1, 12, 2, 13]]"
8_8_16,"[[2, 13, 3, 14], [4, 10, 5, 9], [6, 15, 7, 16], [8, 12, 9, 11], [10, 6, 11, 5], [12, 3, 13, 4], [14, 1, 15, 2], [16, 7, 1, 8]]"
8_8_17,"[[16, 7, 1, 8], [2, 13, 3, 14], [4, 10, 5, 9], [6, 15, 7, 16], [8, 12, 9, 11], [10, 6, 11, 5], [12, 3, 13, 4], [14, 1, 15, 2]]"
8_8_18,"[[14, 1, 15, 2], [16, 7, 1, 8], [2, 13, 3, 14], [4, 10, 5, 9], [6, 15, 7, 16], [8, 12, 9, 11], [10, 6, 11, 5], [12, 3, 13, 4]]"
8_8_19,"[[12, 3, 13, 4], [14, 1, 15, 2], [16, 7, 1, 8], [2, 13, 3, 14], [4, 10, 5, 9], [6, 15, 7, 16], [8, 12, 9, 11], [10, 6, 11, 5]]"
8_8_20,"[[10, 6, 11, 5], [12, 3, 13, 4], [14, 1, 15, 2], [16, 7, 1, 8], [2, 13, 3, 14], [4, 10, 5, 9], [6, 15, 7, 16], [8, 12, 9, 11]]"
8_8_21,"[[8, 12, 9, 11], [10, 6, 11, 5], [12, 3, 13, 4], [14, 1, 15, 2], [16, 7, 1, 8], [2, 13, 3, 14], [4, 10, 5, 9], [6, 15, 7, 16]]"
8_8_22,"[[6, 15, 7, 16], [8, 12, 9, 11], [10, 6, 11, 5], [12, 3, 13, 4], [14, 1, 15, 2], [16, 7, 1, 8], [2, 13, 3, 14], [4, 10, 5, 9]]"
8_8_23,"[[4, 10, 5, 9], [6, 15, 7, 16], [8, 12, 9, 11], [10, 6, 11, 5], [12, 3, 13, 4], [14, 1, 15, 2], [16, 7, 1, 8], [2, 13, 3, 14]]"
8_8_24,"[[3, 14, 4, 15], [5, 11, 6, 10], [7, 16, 8, 1], [9, 13, 10, 12], [11, 7, 12, 6], [13, 4, 14, 5], [15, 2, 16, 3], [1, 8, 2, 9]]"
8_8_25,"[[1, 8, 2, 9], [3, 14, 4, 15], [5, 11, 6, 10], [7, 16, 8, 1], [9, 13, 10, 12], [11, 7, 12, 6], [13, 4, 14, 5], [15, 2, 16, 3]]"
